date,tweet_count,neg,neu,pos,nlp_tweet_count,not_polarized,polarized,anger,disgust,fear,joy,neutral,sadness,surprise,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tesla,tsla,stock,market,price,profit,loss,revenue,inflation,interest,bitcoin,dogecoin,crypto,ethereum,spacex,model,cybertruck,starship,buy,sell,arts_&_culture,business_&_entrepreneurs,celebrity_&_pop_culture,diaries_&_daily_life,family,fashion_&_style,film_tv_&_video,fitness_&_health,food_&_dining,gaming,learning_&_educational,music,news_&_social_concern,other_hobbies,relationships,science_&_technology,sports,travel_&_adventure,youth_&_student_life
2023-04-15,0.4620253164556962,0.2902005,0.42190585,0.28789365,0.3203125,0.5952380952380952,0.4047619047619047,0.0692155,0.09239261,0.041049786,0.06927321,0.55839187,0.093044594,0.0766324,0.43547776,0.5430471,0.44958836,0.30760092,0.4741052,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047424547,0.06989251,0.021801656,0.26462713,0.0034427997,0.001625118,0.0842397,0.003366928,0.0021230234,0.0035726074,0.032163046,0.040999103,0.2264423,0.057021573,0.007764743,0.08607118,0.027101962,0.01058575,0.009734291
2023-04-16,0.1645569620253164,0.2069248,0.5448686,0.24820662,0.125,0.7647058823529411,0.2352941176470588,0.0917538,0.03873284,0.042479333,0.03424599,0.68223816,0.017905017,0.09264484,0.45760655,0.54998386,0.43392,0.30106622,0.4896925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022304524,0.03208724,0.019055812,0.3283798,0.014224025,0.0025259375,0.06349911,0.018445726,0.0025960447,0.004568159,0.024586983,0.016101602,0.24273926,0.11918319,0.023481179,0.021008592,0.03518472,0.004796591,0.0052315495
2023-04-17,0.1518987341772152,0.1795379,0.6294842,0.19097795,0.09375,0.9230769230769232,0.0769230769230769,0.15166345,0.023952512,0.077054866,0.056623407,0.5973734,0.02998593,0.06334643,0.4890321,0.55013806,0.43711966,0.29380906,0.50997585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.028451134,0.018436601,0.014011266,0.1490848,0.0030316738,0.04490258,0.08167369,0.00239842,0.0024932674,0.0037859604,0.0066192723,0.08156617,0.37606496,0.026202668,0.0039173625,0.07610612,0.035350252,0.04355713,0.0023466588
2023-04-18,0.3037974683544304,0.29466757,0.50050646,0.20482598,0.21875,0.6896551724137931,0.3103448275862069,0.040987656,0.027494783,0.10171213,0.027557807,0.5645247,0.1106618,0.12706114,0.4283873,0.55703014,0.43925908,0.28743705,0.47662458,,,,,,,,,,,,,,,,,,,,,0.013635492,0.013526564,0.056568135,0.18610117,0.0049745794,0.0021188355,0.035120834,0.0028219984,0.0036801195,0.0046806135,0.00651767,0.030201986,0.40456507,0.030673519,0.008234043,0.10777348,0.081528015,0.0043617045,0.0029161803
2023-04-19,0.2151898734177215,0.23795566,0.4711047,0.29093963,0.1875,0.68,0.32,0.056516033,0.054736517,0.023725137,0.10544671,0.5239151,0.035433188,0.2002273,0.4495523,0.55993485,0.44527966,0.30349544,0.48155993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016619198,0.01696285,0.053020716,0.3049501,0.008955331,0.003068203,0.059414726,0.015425696,0.003397921,0.0029084946,0.006384566,0.014461823,0.31567615,0.031944435,0.029356921,0.058593053,0.052611873,0.0034439145,0.0028040311
2023-04-20,0.2784810126582278,0.097113915,0.41375333,0.4891327,0.21875,0.5517241379310345,0.4482758620689655,0.040012315,0.03201457,0.016485084,0.18316546,0.5913085,0.02156716,0.115446955,0.43342778,0.55049425,0.4432789,0.2990084,0.4731082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.017700786,0.04581933,0.02407473,0.18355794,0.0039643096,0.0016150718,0.12356207,0.0022983933,0.0024403757,0.003340892,0.012327874,0.04783381,0.21895993,0.03520155,0.006603161,0.20057969,0.062197812,0.0049431375,0.0029791575
2023-04-21,0.2974683544303797,0.23233898,0.45859852,0.30906248,0.2421875,0.65625,0.34375,0.112731434,0.08695652,0.022617195,0.0733254,0.42576718,0.06461226,0.21399,0.4174726,0.5504429,0.4435271,0.3043431,0.47223696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01299095,0.009303808,0.032446675,0.2086776,0.0039019147,0.0016144159,0.044807628,0.015799481,0.0033387372,0.0030997868,0.011397503,0.008677824,0.41594467,0.026753789,0.0066409986,0.08208077,0.102575585,0.006808303,0.0031395734
2023-04-22,0.2784810126582278,0.18631907,0.47816658,0.33551434,0.21875,0.6896551724137931,0.3103448275862069,0.046034243,0.06579358,0.024430476,0.12467401,0.63967454,0.045671415,0.05372172,0.4482381,0.55437505,0.4410362,0.2989593,0.4857042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.055642128,0.012581141,0.027306471,0.23803754,0.017903952,0.0017569477,0.09980887,0.002127061,0.04807675,0.004606586,0.018958075,0.007922778,0.2808869,0.046228178,0.011540176,0.060805246,0.052825216,0.007362066,0.005623936
2023-04-23,0.2721518987341772,0.17590761,0.490587,0.3335054,0.1796875,0.6666666666666666,0.3333333333333333,0.051914245,0.07406909,0.047929555,0.06937735,0.56191194,0.033964343,0.16083346,0.42564806,0.5547321,0.44430026,0.30031532,0.47792673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032385666,0.01719341,0.0310236,0.24378563,0.0057365745,0.019166222,0.039840963,0.028000683,0.004103961,0.007659,0.015385344,0.014560754,0.36405435,0.06756287,0.009396294,0.01820444,0.062924825,0.013305865,0.005709545
2023-04-24,0.1772151898734177,0.11519009,0.40109435,0.4837156,0.15625,0.5238095238095238,0.4761904761904761,0.020370208,0.05611914,0.03376636,0.1520641,0.51425904,0.027263448,0.19615768,0.42941907,0.5454673,0.43886793,0.29900908,0.4733371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036490925,0.09179224,0.029778384,0.21489178,0.004563653,0.0020702565,0.06549005,0.0024678875,0.0029729558,0.0030850037,0.011932124,0.011011262,0.36886764,0.04915946,0.0066985735,0.039129745,0.040759254,0.01576936,0.0030694488
2023-04-25,0.3544303797468354,0.34176308,0.44614133,0.21209556,0.3359375,0.6136363636363636,0.3863636363636363,0.10845718,0.08433049,0.06447045,0.026899152,0.5344459,0.041271865,0.14012498,0.4673243,0.5479205,0.44843283,0.31090492,0.4972677,,,,,,,,,,,,,,,,,,,,,0.016997056,0.03024797,0.01930833,0.21624765,0.0038845728,0.022155272,0.06614233,0.0051756855,0.0029319786,0.0025920945,0.027105095,0.020328034,0.37534705,0.049978133,0.011560368,0.063805655,0.03935113,0.018243298,0.008598289
2023-04-26,0.0949367088607595,0.357288,0.50785995,0.134852,0.078125,0.7272727272727273,0.2727272727272727,0.12643383,0.06600633,0.029715084,0.005878983,0.5165845,0.023851248,0.23152997,0.4283102,0.5450661,0.4641466,0.34104025,0.48036298,,,,,,,,,,,,,,,,,,,,,0.013171056,0.005482006,0.012725759,0.2633238,0.0037703437,0.001935606,0.028010046,0.01142711,0.0013590885,0.016860748,0.01357516,0.015555862,0.33666882,0.03288662,0.013483428,0.11488023,0.10682793,0.0042961556,0.003760209
2023-04-27,0.1645569620253164,0.20100728,0.45426938,0.34472337,0.1171875,0.6875,0.3125,0.061110098,0.05615458,0.039753176,0.090621196,0.6491599,0.02583235,0.07736869,0.4429862,0.55082107,0.44441834,0.30746302,0.4863003,,,,,,,,,,,,,,,,,,,,,0.021817347,0.009095541,0.015729606,0.25877988,0.004188983,0.0014859345,0.016169783,0.002424735,0.006127122,0.0026199038,0.054691706,0.010884944,0.494699,0.02754126,0.009113228,0.025172036,0.026964787,0.0034230135,0.009071197
2023-04-28,0.0949367088607595,0.107743695,0.4581082,0.43414813,0.0703125,0.6,0.4,0.034654655,0.021604866,0.10706834,0.06332971,0.596991,0.021235872,0.15511554,0.43764925,0.5304563,0.4572591,0.3192302,0.46982986,,,,,,,,,,,,,,,,,,,,,0.009770872,0.030132845,0.021017198,0.09039358,0.002625693,0.0015418138,0.20089373,0.0021326945,0.0021134245,0.003787908,0.015337823,0.006305615,0.21570258,0.01915,0.004191552,0.29998973,0.061472137,0.009233059,0.0042077457
2023-04-29,0.310126582278481,0.35864204,0.4187743,0.22258364,0.2421875,0.59375,0.40625,0.06800999,0.13127255,0.05511006,0.08968614,0.5189146,0.039772872,0.097233824,0.43595678,0.5524233,0.44295296,0.29768455,0.48089033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020164965,0.0524839,0.026810274,0.22861335,0.0056961435,0.0022653837,0.06812866,0.012446675,0.002943574,0.0031779904,0.053040422,0.009438119,0.3204954,0.061113693,0.010670489,0.0699128,0.023771144,0.0035900073,0.025237013
2023-04-30,0.189873417721519,0.1827204,0.38008633,0.43719327,0.15625,0.5238095238095238,0.4761904761904761,0.05009801,0.054942142,0.07536828,0.10499023,0.5169253,0.06258387,0.13509218,0.44851667,0.5428212,0.44806904,0.3140305,0.4849199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029059984,0.049108118,0.0502801,0.15656392,0.0053620003,0.002869884,0.06276814,0.0028661725,0.0029295129,0.003402009,0.025036514,0.008950704,0.33812046,0.040195078,0.0076631904,0.13265888,0.07090494,0.0061443206,0.0051160743
2023-05-01,0.1329113924050632,0.22861151,0.439263,0.33212548,0.109375,0.5333333333333333,0.4666666666666667,0.10387945,0.069976635,0.10944346,0.08644942,0.46319166,0.059065472,0.107993916,0.43965533,0.55613106,0.4300346,0.28360316,0.48450527,,,,,,,,,,,,,,,,,,,,,0.03782124,0.0066745663,0.02340309,0.19415964,0.0043314653,0.059172627,0.03159121,0.005334132,0.0025254802,0.003381847,0.049916495,0.07800186,0.32826024,0.06172641,0.0068993852,0.054905236,0.037224818,0.0043810178,0.010289236
2023-05-02,0.2278481012658227,0.2886559,0.45006433,0.26127973,0.203125,0.6666666666666666,0.3333333333333333,0.09083511,0.081449956,0.029174674,0.10026668,0.51315296,0.09079336,0.094327256,0.43060696,0.5475883,0.44825822,0.31087127,0.47863278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024091057,0.042038742,0.026789222,0.29357943,0.004901253,0.0019958261,0.09546801,0.0024912676,0.0030330017,0.0043303426,0.02300581,0.01485858,0.23228075,0.06911493,0.010132862,0.057301767,0.0789369,0.0067614852,0.008888777
2023-05-03,0.1455696202531645,0.14623801,0.44273666,0.4110253,0.1015625,0.6428571428571429,0.3571428571428571,0.046039425,0.0353335,0.04341025,0.10732976,0.5201294,0.01718859,0.2305691,0.47790703,0.55336165,0.4418858,0.31045943,0.5056444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044322796,0.063921295,0.014060068,0.2641216,0.0034634264,0.0016947951,0.034494348,0.00195945,0.0018668997,0.008561865,0.010660953,0.03041772,0.3047523,0.04885748,0.0071044522,0.12512065,0.02499353,0.006586139,0.0030402835
2023-05-04,0.2088607594936709,0.27665675,0.3979143,0.32542896,0.1640625,0.5454545454545454,0.4545454545454545,0.043858122,0.023042507,0.017378174,0.13412268,0.35112587,0.13867691,0.29179573,0.43096426,0.5557595,0.44954845,0.30304828,0.4686115,,,,,,,,,,,,,,,,,,,,,0.02849378,0.042330198,0.038319264,0.20505942,0.005301085,0.002808928,0.03457952,0.0028895726,0.0028286283,0.0036468657,0.030218292,0.020512365,0.43301374,0.048967436,0.009265918,0.030182274,0.051699337,0.0055574696,0.004325958
2023-05-05,0.1645569620253164,0.061475374,0.41431418,0.52421045,0.109375,0.6666666666666666,0.3333333333333333,0.05002341,0.035682842,0.021354523,0.1809988,0.5700308,0.02327553,0.11863411,0.4262263,0.55334127,0.44233683,0.29652113,0.46962553,,,,,,,,,,,,,,,,,,,,,0.031589553,0.057868432,0.0379951,0.19865188,0.006578346,0.002464904,0.040120617,0.0033720115,0.0055607622,0.0038803816,0.0130314715,0.012510833,0.35802618,0.031926345,0.008675554,0.12478679,0.049751703,0.008539961,0.0046691364
2023-05-06,0.2784810126582278,0.15902464,0.33397636,0.506999,0.234375,0.3548387096774194,0.6451612903225806,0.0729975,0.07747491,0.013227045,0.11473089,0.48764807,0.047268562,0.18665302,0.44349343,0.5478216,0.4470171,0.30946544,0.4868817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013279543,0.0848016,0.027008438,0.20272799,0.006376297,0.002403226,0.057602797,0.0025529957,0.0030144663,0.0043769064,0.04365711,0.031625636,0.26781353,0.03261528,0.013992736,0.15616333,0.03607387,0.006705024,0.0072092083
2023-05-07,0.5,0.24168038,0.40904242,0.34927717,0.453125,0.559322033898305,0.4406779661016949,0.08617344,0.07712621,0.061670188,0.09639828,0.46932414,0.047466364,0.16184138,0.43466341,0.54865146,0.4502179,0.31407684,0.47980782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021965168,0.02709247,0.033991396,0.23360483,0.0065568355,0.002121358,0.06257917,0.006031246,0.006625993,0.003714841,0.012040358,0.023933044,0.40540746,0.039397966,0.016163416,0.010174242,0.07531876,0.00991353,0.0033679074
2023-05-08,0.3860759493670886,0.22817698,0.40118456,0.37063846,0.3359375,0.5,0.5,0.05232874,0.09184952,0.045637835,0.05379474,0.5014029,0.024632297,0.23035397,0.43198797,0.5470544,0.44609836,0.30515444,0.4756592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017474253,0.06364332,0.033736445,0.20512763,0.0050880834,0.002908139,0.053605188,0.0048359293,0.0041941223,0.003843444,0.012544111,0.023637114,0.3799396,0.04976486,0.008737966,0.045787107,0.04765393,0.032972362,0.004506417
2023-05-09,0.3670886075949367,0.3116385,0.35934496,0.32901657,0.34375,0.5111111111111111,0.4888888888888889,0.099250965,0.09915248,0.06730224,0.0974109,0.43867877,0.04234587,0.15585878,0.44654748,0.5435009,0.45258144,0.32142785,0.48411065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030572128,0.030601207,0.022940107,0.1460384,0.0038838557,0.0025036666,0.07520161,0.008654448,0.0032474368,0.0038901716,0.016218748,0.006547873,0.47781503,0.06452554,0.0063167056,0.028106196,0.058244567,0.011173459,0.0035188897
2023-05-10,0.3670886075949367,0.15569746,0.40290424,0.4413983,0.234375,0.5483870967741935,0.4516129032258064,0.0713405,0.04625165,0.022075947,0.093317434,0.6211051,0.03429778,0.11161161,0.44329163,0.55783284,0.43956596,0.29223186,0.48266318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025604287,0.020225564,0.050684247,0.22481063,0.0044030147,0.0024912052,0.10670361,0.002375971,0.0039500385,0.003316945,0.012404034,0.028763583,0.31343424,0.054231323,0.008209738,0.062705636,0.06679162,0.0060486915,0.0028456142
2023-05-11,0.2025316455696202,0.13848795,0.45705843,0.4044536,0.1171875,0.6875,0.3125,0.077400856,0.015123471,0.012098519,0.15996617,0.6143033,0.011081901,0.110025786,0.45192224,0.55168915,0.4448381,0.30470604,0.48493272,,,,,,,,,,,,,,,,,,,,,0.015438193,0.07138822,0.02721075,0.1873787,0.0037666608,0.024256399,0.031448912,0.003276249,0.0025467896,0.01306074,0.008747168,0.018820155,0.32032317,0.06025569,0.007724312,0.1317814,0.064470775,0.005428327,0.002677357
2023-05-12,0.3544303797468354,0.14184955,0.38486975,0.4732807,0.25,0.5757575757575758,0.4242424242424242,0.034277096,0.058382407,0.010705494,0.13067788,0.6094867,0.03470711,0.121763274,0.44129127,0.5470556,0.4455673,0.30663797,0.47588146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025886446,0.042198207,0.026950479,0.23087518,0.003325802,0.0019557767,0.08692429,0.0024737057,0.031301796,0.0044533922,0.017236575,0.020655014,0.30677548,0.044244077,0.007913094,0.031513657,0.093046255,0.017055083,0.0052157114
2023-05-13,0.2025316455696202,0.23424916,0.478127,0.28762385,0.1796875,0.75,0.25,0.056537982,0.039532255,0.014010083,0.0531722,0.702218,0.022577455,0.11195206,0.45577455,0.55386776,0.4493933,0.2994646,0.4902749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022458047,0.0117939,0.029098652,0.14922753,0.0045606005,0.002018407,0.037496015,0.0029196488,0.0034223527,0.0040658475,0.031898778,0.033658203,0.42960325,0.029291444,0.006433597,0.11072519,0.06958028,0.015148568,0.006599698
2023-05-14,0.170886075949367,0.20142864,0.45780864,0.34076273,0.1171875,0.6875,0.3125,0.05910638,0.074954644,0.038631126,0.15409683,0.493752,0.042021763,0.13743724,0.44771937,0.54331255,0.44302475,0.30339408,0.48195603,,,,,,,,,,,,,,,,,,,,,0.065476544,0.05583705,0.0056925043,0.1570404,0.029969255,0.05960455,0.08602569,0.0018657433,0.0017144415,0.0046711,0.032802112,0.0060044797,0.24068399,0.050163813,0.019686377,0.12770212,0.045789596,0.0051610214,0.0041092117
2023-05-15,0.0189873417721519,0.0014069397,0.053728517,0.9448645,0.0078125,0.0,1.0,0.0066476697,0.0041376557,0.00093097327,0.54636824,0.41204122,0.0026494407,0.027224729,0.49511427,0.5576323,0.45000213,0.31641835,0.5108858,,,,,,,,,,,,,,,,,,,,,0.008146908,0.17702271,0.007789691,0.058703415,0.0008696895,0.0023153673,0.008315032,0.0008836464,0.0012115339,0.0041240705,0.0048174835,0.002909623,0.47750837,0.19128808,0.0024686211,0.043435648,0.0046832385,0.002600274,0.00090657466
2023-05-16,0.2468354430379747,0.3094845,0.41122386,0.27929166,0.1875,0.48,0.52,0.074166015,0.13601592,0.015647728,0.077733845,0.51152056,0.052502923,0.13241297,0.42013404,0.54383755,0.45294076,0.31423542,0.46814978,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018080464,0.06917176,0.027656225,0.16217384,0.0033886926,0.001794022,0.08342389,0.0027515718,0.0027004736,0.0040473985,0.0063650203,0.011953306,0.42737278,0.047760576,0.0051889885,0.080511734,0.040092707,0.003310877,0.002255694
2023-05-17,0.3354430379746835,0.23598374,0.35620904,0.4078072,0.296875,0.5897435897435898,0.4102564102564102,0.10612742,0.055973798,0.03414356,0.1548038,0.46554366,0.08707712,0.09633064,0.44916022,0.5567224,0.44091156,0.29925725,0.4809883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029356841,0.012606605,0.035237886,0.29692978,0.0060178298,0.0030940447,0.03602205,0.002518539,0.004098449,0.005749022,0.0072917496,0.007447271,0.3429316,0.06553004,0.011561528,0.045289285,0.079802655,0.00549443,0.0030204114
2023-05-18,0.4430379746835443,0.28820217,0.34376165,0.36803615,0.3359375,0.5,0.5,0.08391675,0.0920111,0.02588998,0.11557758,0.49144468,0.021560745,0.16959919,0.47463083,0.5527595,0.4398007,0.3013723,0.49641314,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034032486,0.051235974,0.050697282,0.17827381,0.007094452,0.0020425555,0.09590635,0.0018137551,0.0041095335,0.012830687,0.029629268,0.010556252,0.35599577,0.045106832,0.010027072,0.05201757,0.047144797,0.0071969107,0.004288633
2023-05-19,0.2531645569620253,0.19342911,0.5139736,0.29259732,0.15625,0.7142857142857143,0.2857142857142857,0.07283296,0.059437092,0.06278588,0.08674429,0.60533583,0.0275337,0.08533026,0.45763564,0.5560703,0.43754283,0.28812328,0.48854336,,,,,,,,,,,,,,,,,,,,,0.038475983,0.0072277584,0.026630238,0.16393396,0.0052039335,0.03710515,0.10330499,0.0019737252,0.0033688059,0.0026753598,0.023604408,0.0047028568,0.41963378,0.03456555,0.0063702925,0.043077726,0.06219533,0.011833827,0.0041163107
2023-05-20,0.1392405063291139,0.15361185,0.4020701,0.44431803,0.1015625,0.5714285714285714,0.4285714285714285,0.06420032,0.03942277,0.04116807,0.1327037,0.59702,0.025148312,0.10033684,0.44263285,0.54942656,0.4405412,0.2951844,0.47932866,,,,,,,,,,,,,,,,,,,,,0.035203394,0.013411931,0.035279788,0.11571814,0.006081731,0.0030717044,0.097713456,0.0023956343,0.0037818667,0.061244003,0.023172444,0.013941125,0.34274966,0.062140096,0.007823526,0.122403145,0.044307556,0.0049565844,0.0046042013
2023-05-21,0.0569620253164556,0.33338743,0.29945534,0.3671572,0.0078125,0.0,1.0,0.022604674,0.018278617,0.0089184325,0.19003299,0.7013663,0.02628946,0.032509502,0.3580149,0.5436897,0.46363413,0.32531586,0.42834675,,,,,,,,,,,,,,,,,,,,,0.023882069,0.009597759,0.028998079,0.4771654,0.0045335386,0.0059639458,0.027716242,0.0023460179,0.0038491422,0.005263047,0.010647317,0.010876175,0.20908575,0.034141637,0.008686153,0.00766788,0.08735988,0.037910923,0.0043089963
2023-05-22,0.1392405063291139,0.15073484,0.44973978,0.39952534,0.0703125,0.7,0.3,0.036059435,0.037692312,0.023380348,0.0544429,0.5238111,0.15892532,0.16568857,0.40619126,0.56061774,0.44145003,0.2877704,0.4629592,,,,,,,,,,,,,,,,,,,,,0.023552466,0.007045485,0.049108002,0.25325724,0.007997897,0.0025408813,0.05109773,0.004214748,0.0045556286,0.0040048435,0.0074061723,0.05587713,0.40250129,0.025601745,0.01209986,0.0057806955,0.07511477,0.0044718655,0.0037715528
2023-05-23,0.1518987341772152,0.1446914,0.29518643,0.56012213,0.125,0.3529411764705882,0.6470588235294118,0.031090958,0.03379272,0.043226942,0.20111056,0.5248601,0.03726927,0.12864943,0.46726924,0.5476603,0.45024556,0.3094957,0.49258003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.043734796,0.0661814,0.03703388,0.21415439,0.0033346165,0.03239122,0.1265195,0.0028472715,0.003379866,0.05657972,0.03935368,0.024011878,0.18851918,0.057146404,0.006538119,0.046909582,0.031957883,0.01377635,0.0056302976
2023-05-24,0.2025316455696202,0.19060376,0.39811707,0.41127917,0.125,0.5882352941176471,0.4117647058823529,0.054309934,0.03366513,0.008418854,0.14664988,0.6052751,0.016746579,0.13493454,0.40132496,0.5476849,0.44443202,0.29776332,0.45320874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02216757,0.008250202,0.03402001,0.23151776,0.0055537345,0.0020974793,0.09779817,0.0031519306,0.002991029,0.0035843013,0.0060412497,0.0109383175,0.40778178,0.024116905,0.0104505615,0.039383292,0.07820509,0.009037584,0.002913052
2023-05-25,0.2341772151898734,0.3028076,0.42633402,0.2708584,0.1953125,0.6923076923076923,0.3076923076923077,0.11546647,0.09162687,0.02487709,0.025598397,0.5159816,0.051060744,0.17538887,0.44568172,0.55850583,0.43582007,0.2855418,0.48134714,,,,,,,,,,,,,,,,,,,,,0.01839161,0.005058281,0.03432041,0.20517254,0.005434562,0.0015530443,0.040387783,0.0032698938,0.0032834145,0.0024763881,0.012831434,0.0072356113,0.54310316,0.036193125,0.0071215183,0.040772416,0.025356261,0.004575925,0.003462602
2023-05-26,0.1012658227848101,0.16927011,0.49566153,0.33506835,0.0859375,0.75,0.25,0.0827029,0.05471589,0.020240283,0.08279384,0.60463756,0.019971319,0.13493824,0.45793033,0.55345637,0.43304098,0.28706294,0.48594245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013143619,0.060785666,0.023068754,0.22084095,0.0053772596,0.0018501588,0.023937494,0.001793071,0.004231878,0.0034141603,0.0132211065,0.082123846,0.3195744,0.03503649,0.014594582,0.083898105,0.06707227,0.022727907,0.0033082787
2023-05-27,0.3354430379746835,0.19475995,0.51057756,0.29466248,0.2265625,0.7333333333333333,0.2666666666666666,0.037680034,0.026027335,0.022624189,0.07058573,0.621686,0.01831763,0.20307912,0.44569796,0.55923253,0.4424935,0.2941604,0.47994187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.034138557,0.027360735,0.042148184,0.2298437,0.006045454,0.0021937306,0.07310936,0.0026621467,0.034766417,0.0044506756,0.015717935,0.012256028,0.26250255,0.06067975,0.0093173515,0.08691159,0.079729624,0.012282849,0.0038833516
2023-05-28,0.170886075949367,0.3029401,0.46090838,0.23615153,0.125,0.7058823529411765,0.2941176470588235,0.0700372,0.07418124,0.022973254,0.08433977,0.43467936,0.08751947,0.22626972,0.43690568,0.5573432,0.4347896,0.2839682,0.47168675,,,,,,,,,,,,,,,,,,,,,0.021914974,0.0075325756,0.053196274,0.1524891,0.0055970633,0.05527764,0.109687746,0.002838443,0.003767688,0.0037732313,0.006669516,0.016701214,0.39598802,0.045079727,0.007906261,0.048207283,0.056214165,0.0041157524,0.0030433
2023-05-29,0.2658227848101265,0.27344674,0.40539733,0.32115594,0.21875,0.5862068965517241,0.4137931034482758,0.111753404,0.09613983,0.01467757,0.081542954,0.4631884,0.09447479,0.13822307,0.47401926,0.5565516,0.4345601,0.29199225,0.5022045,,,,,,,,,,,,,,,,,,,,,0.014157691,0.046521094,0.038780857,0.19588302,0.0041361433,0.0023797865,0.10946126,0.0035143439,0.002505827,0.022060063,0.014195585,0.015906842,0.36095512,0.049641784,0.00700382,0.060056612,0.043654267,0.003374735,0.0058111516
2023-05-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
