date,tweet_count,neg,neu,pos,nlp_tweet_count,share_neutral,share_polarized,anger,disgust,fear,joy,neutral,sadness,surprise,Agreeableness,Conscientiousness,Extroversion,Neuroticism,Openness
2017-02-04,25,0.09740212,0.4974804,0.40511748,25,0.68,0.32,0.0728152,0.0028469574,0.059696507,0.12523384,0.35461524,0.087886274,0.29690596,0.17826030597617212,0.12525664493666452,0.1990406785940128,0.21252248395406162,0.19803973712832296
2017-02-05,61,0.2725733,0.46314558,0.26428112,61,0.639344262295082,0.360655737704918,0.14384426,0.0035541898,0.06371414,0.15718521,0.24691635,0.18465738,0.20012848,0.1814634052223807,0.13045893600949066,0.18755335956161148,0.20939678937903727,0.1942853233673383
2017-02-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,14,0.08619342,0.4640947,0.44971186,14,0.4285714285714285,0.5714285714285714,0.00898419,0.0011933312,0.009451267,0.11089444,0.5097218,0.13734089,0.22241406,0.1776747900378622,0.1203776405280251,0.2006676166659913,0.20998792752305637,0.196783636440056
2017-02-08,5,0.18880221,0.69968885,0.11150893,5,1.0,0.0,0.018256694,0.00087685103,0.13424166,0.025605118,0.34642774,0.050520975,0.42407092,0.18024173808510513,0.12196729263533897,0.19171056560817606,0.20731161596839714,0.19255511611729512
2017-02-09,1,0.038885914,0.6522462,0.3088679,1,1.0,0.0,0.006879244,0.0009912088,0.0051305164,0.022549367,0.67024654,0.051481575,0.24272153,0.19865054709077862,0.14463820569220825,0.11834817770719737,0.20535263727302766,0.15412729288273175
2017-02-10,5,0.17667064,0.7027015,0.120627835,5,0.8,0.2,0.1195031,0.0011082295,0.3874269,0.024560785,0.22446175,0.036060426,0.20687875,0.18824206992507597,0.13622910133385274,0.20116936606703462,0.21070708986146067,0.19779297383785455
2017-02-11,1,0.004581495,0.24142475,0.75399375,1,0.0,1.0,0.021725541,0.0005314394,0.077168405,0.44834325,0.19194005,0.052268427,0.2080229,0.17112383450229768,0.12977585965482638,0.2046542680467108,0.20454894513080138,0.21156295166618078
2017-02-12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,5,0.069685705,0.21810636,0.712208,5,0.2,0.8,0.067370184,0.012400618,0.00648828,0.35494655,0.2900158,0.022485506,0.24629307,0.17539214304502837,0.11896833178341042,0.19706438476405544,0.2106810050302138,0.19889838839689736
2017-02-16,12,0.08413363,0.3177224,0.59814394,12,0.5,0.5,0.012675792,0.008025824,0.0057074833,0.33870575,0.3078432,0.10925481,0.21778715,0.17784630075408336,0.12459411382917543,0.19411716866334244,0.210703588277779,0.1920692025300933
2017-02-17,5,0.060004007,0.62805694,0.31193903,5,1.0,0.0,0.04177097,0.0034350697,0.22023144,0.12046562,0.41134506,0.09181139,0.11094046,0.1896208283356587,0.15785158908969002,0.17151197521750608,0.2031178990268143,0.19766207755797757
2017-02-18,14,0.14098416,0.64601105,0.2130048,14,0.8571428571428571,0.1428571428571428,0.020547086,0.0059667625,0.01484097,0.12990023,0.6153981,0.07373545,0.1396114,0.18262033633954522,0.12763756446568014,0.19213092482761987,0.20727998368435116,0.19815973522078606
2017-02-19,5,0.11693083,0.7589367,0.1241325,5,1.0,0.0,0.004100761,0.0010140294,0.0025444676,0.104607366,0.56652963,0.057565816,0.26363796,0.16907811882507767,0.10967069466427536,0.19097983624053103,0.21535402976236753,0.19245126071904106
2017-02-20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,2,0.0014649833,0.05346715,0.9450679,2,0.0,1.0,0.004755338,0.0008486513,0.003710024,0.37422082,0.35336933,0.008369069,0.2547267,0.15556163204912515,0.10002383948989053,0.23370777341387333,0.21764537956767768,0.22551351678775478
2017-02-24,7,0.07288593,0.46367416,0.46343988,7,0.7142857142857143,0.2857142857142857,0.06912288,0.0006818763,0.079531394,0.17998765,0.30588755,0.096581355,0.26820725,0.18073256569255244,0.12563736150759497,0.19091370745567465,0.21112423864013566,0.19552992784491094
2017-02-25,5,0.018384745,0.5601132,0.42150202,5,0.8,0.2,0.0045519564,0.0012982396,0.003302892,0.11757569,0.5759219,0.028947845,0.26840147,0.1735871553443804,0.11895255891938797,0.17581601171688127,0.21113687975066298,0.18860906736982871
2017-02-26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,2,0.02043562,0.81719905,0.1623653,2,1.0,0.0,0.0104299,0.0028896553,0.012036362,0.04444677,0.7119069,0.021708652,0.19658169,0.1615360892079511,0.10210037303787331,0.22325117898027483,0.21696696149961922,0.21705286439636803
2017-02-28,2,0.071683034,0.3202613,0.6080557,2,0.5,0.5,0.007963547,0.0014288535,0.0022944894,0.019966317,0.29404026,0.3668108,0.30749577,0.18376628271329473,0.1328624781297083,0.19723846461976435,0.20544908819882218,0.19536578619187614
2017-03-01,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,2,0.0010640719,0.0061725695,0.99276334,2,0.0,1.0,0.0029067046,0.0008544319,0.001309827,0.87457365,0.082946956,0.002740915,0.034667406,0.16908484658698297,0.11020251834134451,0.21172560612974176,0.21987525887473727,0.20787127920291773
2017-03-03,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,5,0.30933982,0.4697482,0.22091198,5,0.4,0.6,0.39673415,0.0012798577,0.0020739024,0.18376227,0.29018167,0.023374775,0.1025934,0.16795877268421808,0.11153138115164467,0.19351567133973466,0.21716812158058796,0.20193880957336283
2017-03-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,5,0.12544355,0.57808286,0.29647362,5,1.0,0.0,0.14051417,0.0029665658,0.009943007,0.037027128,0.37176138,0.2544028,0.18338497,0.18392436151188735,0.13490405879069298,0.20384520549805132,0.20732156990852607,0.2006122601689108
2017-03-11,1,0.002825734,0.04548669,0.9516876,1,0.0,1.0,0.004151632,0.0003708298,0.0052585322,0.0058071283,0.01574417,0.002219619,0.96644807,0.19545430150611337,0.14619550159255762,0.2029421510009019,0.20239145811558842,0.20037124104942586
2017-03-12,12,0.036719594,0.28776965,0.6755107,12,0.25,0.75,0.017592227,0.0011609249,0.016800337,0.33591366,0.30223632,0.11450543,0.2117911,0.18564100701030034,0.1348654351423746,0.1950028175355392,0.2085157083030815,0.1981285514542004
2017-03-13,1,0.058118258,0.8271961,0.11468566,1,1.0,0.0,0.007965951,0.0008038059,0.005016448,0.027281381,0.76125795,0.07986749,0.117806986,0.17360537931698006,0.10905875947380514,0.17984236082720576,0.21652204004767553,0.1874285418736314
2017-03-14,5,0.39896542,0.36445335,0.23658124,5,0.6,0.4,0.019485557,0.0025149793,0.0019400179,0.03731881,0.4813351,0.34210712,0.11529839,0.1738598460915482,0.11356696977673354,0.20048750149638603,0.21476937938406881,0.2004947918722986
2017-03-15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,1,0.0017422372,0.03234864,0.9659091,1,0.0,1.0,0.07966362,0.0006296727,0.29859978,0.27835086,0.09704885,0.09969125,0.14601596,0.19342280855362295,0.1588053968784058,0.18153041530470304,0.19668792910899838,0.18895422909611687
2017-03-17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,3,0.39542127,0.5389087,0.06567002,3,1.0,0.0,0.0061881784,0.0015088253,0.004328698,0.00917012,0.46766567,0.08738933,0.42374918,0.1833782442915422,0.13572608506770215,0.1911883378441403,0.2070395350476009,0.19132901101778027
2017-03-23,1,0.004080446,0.871553,0.12436657,1,1.0,0.0,0.00294629,0.0007604728,0.0022735777,0.057360493,0.55668277,0.021333272,0.3586431,0.17998932111401805,0.13355204618445665,0.1745480725282792,0.203273385079737,0.18814507605709258
2017-03-24,63,0.13562809,0.5548839,0.30948797,63,0.746031746031746,0.2539682539682539,0.039783683,0.00250498,0.066751905,0.06707363,0.39456648,0.09830131,0.33101803,0.17920823975990277,0.12703122394037328,0.19389867771033112,0.21029228989790708,0.1960080159827387
2017-03-25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,11,0.19205357,0.63770604,0.1702404,11,0.9090909090909092,0.0909090909090909,0.09263437,0.0011835174,0.09215722,0.10134349,0.41259715,0.0759614,0.22412285,0.17571481201411615,0.11710448600200021,0.19188034127001108,0.21384226625297145,0.19867600242383554
2017-03-29,2,0.043295123,0.8514109,0.10529394,2,1.0,0.0,0.0103298845,0.00167637,0.0040495433,0.009126835,0.8664257,0.019471595,0.0889201,0.18570329192183424,0.13056697363634434,0.16252099027288772,0.20300243725568265,0.1890858807738218
2017-03-30,3,0.0033162648,0.27291447,0.72376925,3,0.3333333333333333,0.6666666666666666,0.015207283,0.002817522,0.0036924817,0.34837,0.4160876,0.004289775,0.20953536,0.17924516376310823,0.1221399836606663,0.20383891051615163,0.21318176527714502,0.19780882932351446
2017-03-31,13,0.027712632,0.4532204,0.51906693,13,0.5384615384615384,0.4615384615384615,0.025544815,0.002252808,0.04282356,0.3149833,0.32186902,0.07141832,0.22110818,0.17826228889547055,0.123616684120881,0.1845519515354694,0.21051249623348608,0.19349823817423617
2017-04-01,4,0.25269315,0.3010019,0.44630495,4,0.25,0.75,0.16498293,0.06573674,0.0056368546,0.02262906,0.38151866,0.054266028,0.30522972,0.17616539108104223,0.12649339248995362,0.19911814621501603,0.20996469903984644,0.20127201361563668
2017-04-02,6,0.24128777,0.39382103,0.3648912,6,0.5,0.5,0.08927729,0.0011566511,0.0486137,0.25946328,0.30240658,0.07811368,0.2209688,0.17974887247726778,0.12285127727169598,0.1847553974817405,0.2112393581216265,0.19340152758043827
2017-04-03,4,0.15462115,0.77744806,0.06793078,4,1.0,0.0,0.08462741,0.006285773,0.21172781,0.06254663,0.33976054,0.21478155,0.080270335,0.1727000350201646,0.12063989340833048,0.2116889890069039,0.21851121498434514,0.21626529527653238
2017-04-04,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,1,0.2988182,0.5800005,0.12118129,1,1.0,0.0,0.017706867,0.004758687,0.0011227364,0.09244912,0.74209946,0.048453454,0.09340968,0.17256643583243444,0.10655435207173578,0.20504239302446442,0.21101932096368603,0.2016097984100111
2017-04-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,3,0.018426137,0.43406343,0.54751045,3,0.3333333333333333,0.6666666666666666,0.010352015,0.0012338771,0.02393506,0.0615551,0.6018941,0.048096906,0.2529329,0.18066853785790507,0.12824892523905204,0.1964787547291986,0.20353143999398796,0.19633240820312153
2017-04-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,4,0.054226886,0.44624656,0.49952656,4,0.5,0.5,0.020161053,0.000755809,0.13542089,0.14061458,0.22342852,0.072602965,0.4070162,0.17553777351691435,0.12121201677264877,0.2084010019297778,0.20992544982770178,0.19865133396351609
2017-04-13,4,0.03323713,0.6373405,0.3294224,4,0.75,0.25,0.011822869,0.0018057526,0.00965895,0.10375045,0.4224265,0.034069978,0.4164655,0.17501258317702204,0.12071026737160549,0.20248872738902993,0.2087481701815465,0.19601002250821922
2017-04-14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,2,0.021439817,0.44064385,0.53791636,2,0.5,0.5,0.011013669,0.0004490947,0.021123849,0.26243228,0.36145175,0.07670312,0.26682624,0.16896751205873617,0.11495660670291166,0.19846305105489595,0.21163208630489427,0.19741926436865123
2017-04-18,1,0.46780583,0.4588517,0.07334246,1,1.0,0.0,0.0057220855,0.0004127543,0.00816278,0.009434335,0.0190019,0.91240245,0.04486368,0.1979670930372004,0.1531813813619364,0.16338404409442822,0.20038406707504652,0.17508829213745702
2017-04-19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,4,0.0742746,0.7716398,0.1540856,4,1.0,0.0,0.05258652,0.0006326443,0.21330161,0.4090717,0.11497513,0.15338527,0.056047086,0.17628245807255827,0.11805980458637194,0.1934971090118579,0.21065447561587025,0.1959738971808423
2017-04-24,4,0.010926097,0.32753918,0.6615347,4,0.25,0.75,0.013778007,0.0003335016,0.050094113,0.5861558,0.19708015,0.05205649,0.10050194,0.18674405308240338,0.14052108294289004,0.18865999377339732,0.20580522679979799,0.18551268380427488
2017-04-25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,1,0.50898284,0.4567556,0.03426159,1,1.0,0.0,0.061446246,0.001178646,0.064883254,0.060766816,0.49724278,0.23218168,0.08230062,0.17421159000828523,0.11853765666237848,0.20493392261760515,0.21438721496730148,0.20667979650385127
2017-04-28,5,0.45872578,0.33601564,0.20525858,5,0.4,0.6,0.04614582,0.018227246,0.039983895,0.033160526,0.2424033,0.45305353,0.16702574,0.17153883905276307,0.11274314942988296,0.19590189045663706,0.2174191536556571,0.19855069294039457
2017-04-29,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,6,0.23294055,0.52308494,0.24397452,6,0.6666666666666666,0.3333333333333333,0.015070421,0.0019517137,0.18732136,0.02720835,0.4531022,0.1569438,0.15840213,0.1747396878429425,0.1150530497599788,0.20592079873311284,0.21194023747197585,0.20433335773819125
2017-05-02,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,1,0.0013988245,0.012081159,0.98652005,1,0.0,1.0,0.0051846015,0.0019095115,0.00233736,0.62546855,0.09689087,0.011604861,0.25660425,0.1804437833979035,0.12279308409839691,0.1841779902669901,0.2108600185779866,0.19200469863743974
2017-05-05,14,0.17563403,0.5288048,0.29556116,14,0.8571428571428571,0.1428571428571428,0.0487041,0.009545314,0.032415234,0.15210347,0.44408768,0.1426252,0.17051901,0.18021768338552088,0.1271034155796718,0.17511773298092922,0.21165428791918178,0.18623548149472627
2017-05-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,3,0.0014895013,0.021624595,0.976886,3,0.0,1.0,0.0027985927,0.0009337042,0.0010549063,0.85284394,0.041742563,0.009729265,0.090897,0.17324794631035115,0.1204008729455987,0.19179220365468785,0.2168562052274576,0.1978503093198698
2017-05-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,2,0.15974255,0.3496822,0.49057525,2,0.5,0.5,0.041410882,0.0013103761,0.0822091,0.47347033,0.29702148,0.016645208,0.08793266,0.18069472891697153,0.12363381040601187,0.19180719358033652,0.20617338488183848,0.1963259361748559
2017-05-10,14,0.08186048,0.55709773,0.3610418,14,0.7857142857142857,0.2142857142857142,0.06265236,0.0014991658,0.027214454,0.12907763,0.5479963,0.06756158,0.16399856,0.17923913631793925,0.12233436483300177,0.20728671144625646,0.21143738644910015,0.2047627384535701
2017-05-11,5,0.31643844,0.4611844,0.22237715,5,0.8,0.2,0.04306446,0.007956614,0.0069200345,0.14910397,0.5522896,0.076688774,0.16397657,0.17288640582803272,0.11479877183486764,0.2089091840154499,0.21610661058593192,0.21290763455286763
2017-05-12,11,0.21435317,0.6424686,0.14317828,11,0.8181818181818182,0.1818181818181818,0.011342689,0.005375134,0.179796,0.034043923,0.55391943,0.025929172,0.1895936,0.1815200403876596,0.11694061975442355,0.19611233170154418,0.20808684298934574,0.1938695870252271
2017-05-13,5,0.045247015,0.8597418,0.095011175,5,1.0,0.0,0.03271895,0.003938479,0.017987331,0.20155081,0.36791477,0.054913234,0.32097644,0.17759635062902823,0.12373207113910259,0.19408829830260493,0.21685057908738475,0.20155355668110092
2017-05-14,8,0.22623752,0.5970888,0.17667368,8,1.0,0.0,0.15752754,0.026302785,0.021492053,0.027365299,0.49673116,0.03896322,0.23161791,0.17705663461840232,0.11617479586268765,0.19268760581446545,0.21592834456725968,0.19914173665968515
2017-05-15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,2,0.025053047,0.7689658,0.20598114,2,1.0,0.0,0.023982506,0.001690237,0.09324173,0.14054121,0.5622761,0.021015534,0.15725273,0.1721753089351874,0.10975702247230244,0.20862622851342186,0.21530533807737331,0.2115362412711076
2017-05-17,6,0.2985446,0.5119903,0.18946512,6,0.5,0.5,0.01487153,0.0035865211,0.011040154,0.06442135,0.3289999,0.27786502,0.29921553,0.1730192535522986,0.11026463407523983,0.19909804161657385,0.21881443639372652,0.20164207986406552
2017-05-18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,4,0.37639073,0.4484259,0.1751834,4,0.75,0.25,0.03387804,0.0005124785,0.3986987,0.024332996,0.18178368,0.040091038,0.32070312,0.18409662762593643,0.1374024780912302,0.1964264237577936,0.20491603306591893,0.1993727979046775
2017-05-20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,2,0.08062304,0.6982457,0.22113127,2,1.0,0.0,0.0037131743,0.0019193807,0.0059553767,0.01745628,0.74260765,0.06580845,0.16253972,0.17813901741241958,0.12057094761907397,0.14406319450494345,0.20936895769031325,0.16507909387056155
2017-05-22,31,0.106657416,0.43875936,0.45458326,31,0.4838709677419355,0.5161290322580645,0.034919906,0.001643058,0.055419877,0.14927131,0.35864797,0.1776422,0.2224557,0.18431313565964938,0.13388968934173834,0.18915661276419235,0.20690954760573568,0.19569823992345425
2017-05-23,3,0.007388541,0.3245741,0.66803735,3,0.3333333333333333,0.6666666666666666,0.04165796,0.0010021381,0.052077685,0.34305677,0.2359236,0.09910161,0.22718026,0.1780528548476674,0.12272049115400224,0.17878863593828692,0.21135325795037424,0.1904144524412091
2017-05-24,6,0.10184053,0.50762755,0.39053193,6,0.6666666666666666,0.3333333333333333,0.050743554,0.0010637124,0.010637566,0.14851592,0.35670748,0.27468222,0.1576496,0.18147123854048214,0.1260934447493196,0.17940786543903345,0.2077272421483251,0.19125947507397065
2017-05-25,5,0.015411561,0.6814876,0.30310082,5,0.8,0.2,0.009277065,0.009786853,0.006140657,0.11489651,0.70441735,0.024747616,0.13073395,0.18771152098184155,0.13304577226517295,0.197515561854262,0.20581736037740964,0.19933437884327088
2017-05-26,4,0.10412422,0.79625165,0.09962408,4,1.0,0.0,0.02024569,0.0037091298,0.008534481,0.09840745,0.5510099,0.12522717,0.19286618,0.173667676031605,0.113476168597194,0.20513919017426344,0.21636639662020532,0.2111872396058606
2017-05-27,2,0.02885366,0.47232586,0.49882045,2,0.5,0.5,0.030360602,0.0010039961,0.29209304,0.023956701,0.3330591,0.1456837,0.17384286,0.17738718018359212,0.12444276279248812,0.20376341007699203,0.2167253522255812,0.20154903216286052
2017-05-28,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,2,0.06596272,0.81958497,0.11445227,2,1.0,0.0,0.0069401134,0.001069872,0.010606118,0.05997435,0.29769552,0.1342943,0.48941976,0.1770383398272563,0.1232055037719197,0.1688093821134156,0.21251288410666455,0.1882113268072233
2017-05-30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,8,0.14718331,0.5509159,0.3019008,8,0.625,0.375,0.0057854075,0.0014490011,0.008856905,0.31758222,0.34103778,0.23398554,0.09130314,0.17613836593687407,0.1214346702824413,0.20194742582983802,0.21220781354635013,0.20091444290627872
2017-06-01,7,0.12543535,0.43740806,0.43715662,7,0.4285714285714285,0.5714285714285714,0.024981227,0.004713557,0.015977086,0.16256224,0.45485905,0.14271809,0.19418871,0.18139386140984373,0.12455367250483354,0.19660752251832073,0.20873299927516822,0.19256881557165434
2017-06-02,1,0.0017232444,0.049312808,0.94896394,1,0.0,1.0,0.0045712744,0.00077601505,0.0008500344,0.6563592,0.12195432,0.007561221,0.2079279,0.18035061373142422,0.11347253324514692,0.17218959067537234,0.20875755363894075,0.17017880821333198
2017-06-03,1,0.0055539142,0.9430253,0.051420834,1,1.0,0.0,0.012224961,0.0025545731,0.019250428,0.079535596,0.68122405,0.006815103,0.19839527,0.17863428691646988,0.11952387573915037,0.21374458780570646,0.20932641935012597,0.20137151367328887
2017-06-04,5,0.041727312,0.36582488,0.5924478,5,0.4,0.6,0.017700935,0.013131064,0.007855726,0.3068342,0.4362216,0.1199197,0.09833676,0.1896954120680791,0.1389246322551245,0.18234641413654326,0.20991826567960878,0.19572296346486537
2017-06-05,13,0.14923288,0.5266019,0.32416523,13,0.6153846153846154,0.3846153846153846,0.05314294,0.0028805374,0.098805875,0.14412843,0.36825302,0.047596738,0.2851925,0.18076601958698568,0.1289003889814887,0.1895812486369643,0.21169732985792103,0.19770700799128674
2017-06-06,13,0.14498541,0.7300956,0.12491893,13,1.0,0.0,0.085938565,0.0044495673,0.019075288,0.02622619,0.48485625,0.09498897,0.28446513,0.17447055376054801,0.1166584196502235,0.19922639236314513,0.21453794044016253,0.20132803895454404
2017-06-07,11,0.12557286,0.3732689,0.50115824,11,0.4545454545454545,0.5454545454545454,0.14976807,0.0031506724,0.031373646,0.20606071,0.3450305,0.064002685,0.20061372,0.1862943238380338,0.13889624582112053,0.1795045288204671,0.2061542442024997,0.18757160320602953
2017-06-08,44,0.17757064,0.504589,0.31784034,44,0.6590909090909091,0.3409090909090909,0.055914436,0.050816044,0.044922855,0.12281546,0.3969754,0.12140389,0.20715195,0.17377655561228775,0.11805307682446661,0.1945197406245559,0.2144004737729277,0.19891224916016775
2017-06-09,30,0.26550022,0.47685757,0.2576422,30,0.7,0.3,0.17223237,0.005587057,0.16737956,0.14074825,0.24691941,0.10383143,0.16330191,0.17948818153934631,0.13131602927004485,0.19621814641291452,0.20989678405387602,0.20160025757806935
2017-06-10,3,0.0049704495,0.18152463,0.8135049,3,0.0,1.0,0.008363237,0.00058645406,0.02526632,0.52413344,0.12797213,0.018296309,0.29538214,0.17769634248214133,0.1263479311957062,0.20619092820952023,0.21043455648884038,0.20238292054638693
