date,bitcoin_stockprice_sma_5,bitcoin_stockprice_sma_10,bitcoin_stockprice_sma_20,bitcoin_stockprice_sma_50,bitcoin_stockprice_sma_100,bitcoin_stockprice_ema_12,bitcoin_stockprice_ema_26,bitcoin_stockprice_macd_line,bitcoin_stockprice_macd_signal,bitcoin_stockprice_macd_hist,bitcoin_stockprice_rsi_14,bitcoin_stockprice_bb_mean_20,bitcoin_stockprice_bb_upper_20,bitcoin_stockprice_bb_lower_20,bitcoin_atr_14,bitcoin_pdi_14,bitcoin_mdi_14,bitcoin_dx_14,bitcoin_adx_14,bitcoin_stoch_k_14,bitcoin_stoch_d_3,bitcoin_obv,bitcoin_stockprice_momentum_7,bitcoin_stockprice_roc_7,bitcoin_stockprice_momentum_21,bitcoin_stockprice_roc_21,bitcoin_mfi_14,bitcoin_volatility_std_10,bitcoin_avg_volume_20,bitcoin_volume_spike_20
2015-06-16,236.7289978027344,232.25709838867184,230.50539855957032,234.13567993164065,242.33850036621087,234.0792575643229,232.89586921100647,1.183388353316445,-1.078567603548838,2.2619559568652834,88.1078060533815,230.50539855957032,243.7225141998913,217.28828291924933,4.474331900293031,43.40795325834381,14.621020247950517,49.60786185071983,20.21155028296591,97.08834725192403,93.60714716049672,-3816936,21.847000122070256,9.538175284743255,13.779006958007784,5.811082809286239,76.56745451376958,0.001365055097921113,18103285.0,2.2985883501254056
2015-06-17,240.5893981933594,234.89739837646485,231.0991981506348,234.6042599487305,241.9352703857422,236.4184481824319,234.1098045718232,2.3086436106087547,-0.4011253607173195,2.709768971326074,82.53713924615096,231.0991981506348,246.50750421566232,215.69089208560723,4.895950971798327,44.29286758041782,12.407495644751416,56.23486362696266,22.784644093251394,77.86907004872407,89.46224735384244,-47675336,20.48100280761716,8.951370115292367,12.000991821289062,5.057670199932751,79.02460560032507,0.001682836179580037,19604725.0,2.2371341602598354
2015-06-18,243.910400390625,236.9491989135742,231.69474868774407,235.0682400512696,241.50774032592773,238.35514904423923,235.2133008097755,3.141848234463737,0.3074693583188918,2.834378876144845,82.10286255385151,231.69474868774407,248.8954821471009,214.4940152283874,5.116311817213963,39.35765094744952,14.304448673498376,46.68695867459351,24.491952277632976,77.05917336375482,84.00553022146764,-78655536,19.302001953125,8.402952395142616,11.5989990234375,4.885681523302843,74.153471576708,0.0019101506417308648,20413485.0,1.517634054155868
2015-06-19,246.1230010986328,238.50499877929687,232.25779876708984,235.23746002197265,240.99001037597657,239.3168188539897,235.9090565133193,3.4077623406703594,0.9275279547891851,2.4802343858811744,75.46109605480135,232.25779876708984,250.3975863333188,214.11801120086093,5.2644325760848405,35.51811618399752,13.370290377623082,45.30281791544704,25.97844268033398,64.19112723002661,73.03979021416849,-102620836,14.624008178710938,6.358762216280423,7.510009765625,3.1674975478370504,72.2736739926622,0.002094630214351858,20906820.0,1.1462910189115323
2015-06-20,247.8008026123047,240.1458999633789,233.00889892578124,235.50012023925785,240.4985903930664,240.22377066341195,236.598163854202,3.625606809210012,1.4671437256733508,2.1584630835366614,76.13420750106941,233.00889892578124,252.0116641315133,214.0061337200492,5.259901965530231,33.009516124774365,16.717194582740074,32.76372257530454,26.463105529974733,65.96301324575705,69.0711046131795,-82012736,12.810012817382812,5.5120064433032745,11.867004394531278,5.08560471938595,66.53873284236533,0.00217295497639266,21200685.0,0.9720487804993093
2015-06-21,246.4106018066406,241.5697998046875,234.059799194336,235.680400390625,240.08466033935548,240.7961136758317,237.14229988308628,3.653813792745467,1.904477739087774,1.749336053657693,73.07122280454732,234.059799194336,253.03941604572915,215.08018234294272,5.122908627939345,31.47136028191212,15.938217683275374,32.76372257530455,26.91314960464115,62.04798171134088,64.06737406237484,-92613636,10.401000976562583,4.453570010311392,13.753997802734403,5.975063059585062,66.8922849277051,0.0021368094132706026,20426205.0,0.5189852936460787
2015-06-22,245.9518035888672,243.27060089111328,235.11914978027343,235.81304046630865,239.73571029663088,241.74902010926743,237.87175955790687,3.877260551360592,2.299034301542338,1.5782262498182544,80.46925025999843,235.11914978027343,254.51879026029155,215.7195093002553,5.052558046535194,33.43744129319449,15.0058419872377,38.04779126810735,27.70848115203159,65.90031563182029,64.6371035296394,-74921136,10.167007446289093,4.2930828214060135,24.064010620117216,10.794618471399598,66.46841185179437,0.0019566321893058065,20287880.0,0.8720723900180798
2015-06-23,245.009603881836,244.4600021362305,236.0402503967285,235.9186004638672,239.31474029541016,242.14086397692225,238.3476296091007,3.793234367821526,2.597874314798176,1.19536005302335,71.0772052666568,236.0402503967285,255.340738337604,216.739762455853,4.989589989570068,31.440888134670413,15.034640367799268,35.30083098678335,28.250791854513864,56.46433946742626,61.47087893686248,-90029836,-6.598999023437472,-2.6301835074688307,18.493011474609347,8.189887638551241,59.96240154036688,0.001687004964577625,20155695.0,0.7495995548652626
2015-06-24,244.1914031982422,245.1572021484375,236.84980010986328,236.0064804077149,238.8139604187012,241.89073096349543,238.5081755187709,3.382555444724545,2.75481054078345,0.6277449039410952,63.8621000622546,236.84980010986328,255.42574678494088,218.27385343478568,4.906476706623657,29.68966110718384,18.00850880428436,24.48972848346316,27.982144470867382,41.82867518107798,54.73111009344152,-107374736,-8.768997192382812,-3.5176735420708094,14.641006469726562,6.481935472277756,59.50035482177857,0.0012284407293944198,20286535.0,0.8549956904912545
2015-06-25,243.70880126953125,245.754801940918,237.7421501159668,236.2668203735352,238.38690032958985,242.03046404167765,238.82601407083823,3.20444997083942,2.844738426794644,0.3597115440447758,66.77690613709922,237.7421501159668,255.612866769796,219.87143346213765,4.767942316097524,28.369998042607364,17.432762231921934,23.87898839530764,27.68906189404169,49.15889779869961,49.15063748240129,-91241636,-6.2080078125,-2.493105703115339,18.47499084472656,8.235851011250839,59.83410435822605,0.00015151385157054695,20190365.0,0.7990494475954248
2015-06-26,243.63880004882813,245.0247009277344,238.64089965820312,236.39202026367192,238.2598501586914,242.2710071338234,239.17919777971133,3.0918093541120584,2.894152612258127,0.1976567418539314,66.60171483344055,238.64089965820312,255.7356222359706,221.54617708043563,4.584232089626828,28.049002191941653,16.83627144386099,24.980867531432068,27.495619439569573,52.0348463329048,47.67413977089413,-77258136,-1.0120086669921875,-0.4137301028495743,18.64199829101568,8.287100641453616,59.92910022825812,0.00014266005110312,20332965.0,0.6877255727337356
2015-06-27,244.4388000488281,245.19530181884767,240.04635009765624,236.53456024169927,238.16047012329105,243.6123914967989,240.0540724251523,3.5583190716465936,3.02698590413582,0.5313331675107733,71.73299480215293,240.04635009765624,256.28606989104287,223.80663030426965,4.844072663372793,35.84029531213401,14.795075422508946,41.562290518052166,28.500381659461187,76.40552310586904,59.19975574582448,-56769536,5.777999877929688,2.3563282978061206,25.371002197265653,11.245064390250704,61.00909902179352,0.0003232352232935101,20691475.0,0.9901952374105761
2015-06-28,245.38179931640624,245.1957015991211,241.07245025634765,236.67814025878909,238.03309020996093,244.4429468952781,240.71754865935688,3.725398235921261,3.166668370492909,0.5587298654283526,66.86723391207327,241.07245025634765,256.82344245731747,225.32145805537783,4.765066854061009,33.8320681552576,13.966067960579412,41.56229051805216,29.433375149360543,66.53153804375444,64.99063582750942,-71907136,5.0670013427734375,2.077116607787999,26.1300048828125,11.723747322210198,61.48992181483888,0.000419880651194296,20279435.0,0.7464507763653179
2015-06-29,248.69159851074207,246.4415008544921,242.4732498168945,237.0135000610352,238.0034802246093,246.38464665928583,241.9283965632066,4.456250096079231,3.424584715610173,1.0316653804690574,71.49161904166776,242.4732498168945,258.6976158997783,226.24888373401075,5.038419971488574,38.218579700516976,12.264902527017016,51.410235642074376,31.003150898840104,99.48216836921452,80.80640983961267,-37164236,10.073989868164034,4.078703447149334,28.57499694824213,12.50607125362828,63.487250592687886,0.0005964735048646379,20598925.0,1.6866365599175686
2015-06-30,252.74619750976564,248.22749938964844,244.18669967651368,237.4317797851563,237.95460021972656,248.9519303989029,243.4945887412503,5.457341657652592,3.8311361040186567,1.6262055536339348,72.7394007728804,244.18669967651368,261.5318448399875,226.84155451303985,5.530033205598207,46.14666610710512,10.376384192323188,63.28441534080429,33.308955501837545,82.56485484952874,82.85952042083257,7369564,18.77598571777344,7.685752249052991,34.02398681640622,14.854522283488848,64.13244375180159,0.0007151322347296034,22030375.0,2.021472625863155
2015-07-01,255.75159912109376,249.69519958496093,245.63249969482425,237.78195983886724,237.87341033935547,250.4394799063433,244.61506381206627,5.824416094277069,4.22979210207034,1.5946239922067296,57.53547003445215,245.63249969482425,262.71360376020573,228.55139562944268,5.806316190563849,40.811513799535504,9.38832841405409,62.59618357321221,35.400900364078595,66.38061753101883,82.80921358325404,-19660236,18.106002807617188,7.528013992293436,29.81800842285153,13.032175816829694,53.18115597630698,0.0006752495112650931,22661065.0,1.1927859524695772
2015-07-02,256.63599853515626,250.5373992919922,246.9040000915528,238.1626599121094,237.9715803527832,251.2044833920561,245.41483705291148,5.789646339144667,4.541762949485205,1.247883389659462,55.823524754559465,246.9040000915528,262.8264810791435,230.981519103962,5.928366080411967,37.116215636332015,10.535922988853278,55.77985251942169,36.85653980374596,54.71237608683224,67.88594948912662,-41212136,12.613006591796877,5.194834740283705,25.707000732421875,11.191310823666376,54.7096242769508,0.0006383997176662866,23037775.0,0.9355026689860457
2015-07-03,258.1009979248047,251.74139862060548,248.100700378418,238.5507998657227,238.0729702758789,251.99394726022533,246.2238119775222,5.770135282703194,4.787437416128803,0.9826978665743908,57.2598002785258,248.100700378418,262.9986564470788,233.2027443097572,5.760053572296604,35.47214874763513,10.826905171155335,53.23055546601034,38.02611235105056,58.07211722780711,59.72170361521939,-22178336,12.74200439453125,5.230836843693032,26.35400390625,11.459159639333594,55.47926123910333,0.0005915084315638928,23324200.0,0.8160537124531603
2015-07-04,258.8653961181641,253.77849731445312,249.4678497314453,239.0164196777344,238.19651016235352,253.36195327067145,247.3098989664557,6.052054304215744,5.040360793746192,1.011693510469552,66.17891754756965,249.4678497314453,263.746380759209,235.18931870368164,5.86697858743111,37.67063945402376,9.870329912976429,58.4765306875389,39.48685651794259,74.61632482990458,62.46693938151464,-6557936,9.895980834960907,3.942778843132233,28.48399353027341,12.256346508633186,61.76583015918737,0.0005189324589386685,23496925.0,0.6647848601465937
2015-07-05,260.6335968017578,256.68989715576174,251.22234954833985,239.73161956787112,238.4453500366211,256.2159595959168,249.1323504789231,7.083609116993642,5.449010458395683,1.6345986585979595,72.10543504443376,251.22234954833985,267.44929258638854,234.9954065102912,6.576838916425985,45.37642336136671,8.176064029069783,69.46523148603595,41.628169015663545,92.40497616722496,75.03113940831221,37598164,22.90199279785153,9.19718110922818,38.36999511718756,16.42952057544904,69.21378643817584,0.0005875940045892524,24709125.0,1.7870361657889544
2015-07-06,262.71539611816405,259.2334976196289,252.12909927368165,240.37617950439457,238.60766998291007,258.18735023951365,250.60625035302485,7.581099886488801,5.875428344014307,1.7056715424744937,69.63944716839474,252.12909927368165,270.2008935027551,234.0573050446082,6.808635491452478,43.75990154231429,7.333591605228755,71.29344206687341,43.74711709074996,77.35380576282226,81.45836891998393,-11556636,11.96600341796875,4.654873352119715,32.207000732421875,13.599608567596563,72.24447165638568,0.000613694554981671,25086265.0,1.9594307881225046
2015-07-07,264.8743957519531,260.7551971435547,252.9752494812012,241.03775939941409,238.8426100158692,259.421142623038,251.76186149223943,7.659281130798547,6.232198901371156,1.4270822294273913,65.06151620304783,252.9752494812012,272.04340752603224,233.90709143637008,6.787233148173506,40.76232705798535,9.744274854788689,61.4138568592785,45.00902707421629,69.73581540060454,79.83153244355059,-40414236,3.135009765625,1.1916927203476702,15.311996459960966,6.102949918975997,69.1971629872781,0.0006832766444945493,24336225.0,1.1857878532927766
2015-07-08,267.7641967773437,262.9325973510742,254.06414947509765,241.81451934814456,239.07520004272465,261.1694289367413,253.1709831344521,7.998445802289268,6.585448281554779,1.4129975207344891,70.6174983120788,254.06414947509765,274.60832984939753,233.51996910079777,6.915646635636559,38.831457259420574,8.880242298889735,62.77540988437502,46.27805441779906,82.08976734016396,76.39312950119692,-3434036,12.16400146484375,4.703408215689131,21.501007080078125,8.625105251392595,75.10713385789911,0.0006953283876440268,24636225.0,1.5010497752801006
2015-07-09,269.43259887695314,264.1489974975586,255.2952491760253,242.5187191772461,239.32524002075195,262.4092086120384,254.36039155606093,8.048817055977423,6.878122036439309,1.1706950195381145,72.82464081136771,255.2952491760253,276.3963815880249,234.1941167640258,6.79659994165694,36.689356314256585,8.390372055425665,62.775409884375016,47.45643695112592,77.1557626607439,76.32711513383747,-43735236,13.815994262695312,5.409297184168804,20.220993041992188,8.120652324911394,76.71077394792324,0.0007303148708586711,25453020.0,1.58335631685356
2015-07-10,272.0288024902344,266.3311996459961,257.27934951782225,243.50971954345707,239.7014601135254,265.8684092026743,256.62214125199506,9.246267950679226,7.3517512192872925,1.894516731391933,78.07899043219668,257.27934951782225,281.6045861487351,232.9541128869094,8.153200050455997,47.89809578060855,6.494715697108027,76.11921310679536,49.50377810510231,81.16138020987728,80.13563673692839,56654764,28.558013916015625,11.14085188159748,40.28800964355469,16.470572750105905,81.08751978514366,0.001162059406372157,29442115.0,3.409741453696516
2015-07-11,276.84580078125,269.78059844970704,259.737899017334,244.5650592041016,240.102559967041,270.060190899859,259.32531525068987,10.734875649169112,8.028376105263657,2.706499543905455,79.86836190105191,259.737899017334,288.0077590841811,231.46803895048689,8.640543845680122,45.2046338774955,5.690657943000247,77.6377824374372,51.51334984312624,89.44427265162956,82.58713850741691,97764664,32.22900390625,12.35367386338433,47.9029846191406,19.53533412809561,82.02068422200854,0.0013881899835332628,30967565.0,1.3275147723109648
2015-07-12,285.7778015136719,275.3260986328125,262.9317489624024,246.0049594116212,240.6680099487305,276.3381622067316,263.1432181502337,13.194944056497944,9.061689695510514,4.133254360987431,82.21713737859346,262.9317489624024,298.6021458642193,227.2613520605854,9.586862683014356,49.66993704120154,4.762580941751647,82.50097141108498,53.72675138369472,94.64086571165852,88.41550619105512,154169664,38.954010009765625,14.32590968956946,66.9230041503906,27.433756962013263,83.60145472619826,0.0018690368635879342,32903190.0,1.7142714733738582
2015-07-13,290.03159790039064,278.8978973388672,265.3196479797363,247.02697906494143,241.05157974243164,278.7559811896503,265.2847564795277,13.471224710122613,9.943596698432934,3.5276280116896785,68.57584325469783,265.3196479797363,302.11371003018417,228.52558592928847,11.040444756995472,40.049662806649735,11.276451637599225,56.059593601819046,53.893382970703605,63.310246384968806,82.46512824941897,92115764,23.02398681640625,8.558148504209884,45.06398010253904,18.24526462621836,73.32195088212555,0.0028612669196367993,35250450.0,1.7603718534089636
2015-07-14,293.6787963867188,281.5556976318359,267.6670974731445,248.03405883789063,241.3202397155761,280.09567473859835,266.92766261125246,13.16801212734589,10.588479784215526,2.579532343130364,63.98766131373907,267.6670974731445,303.7822791089756,231.55191583731343,10.931056037606288,37.56112824006718,10.57577558386968,56.05959360181905,54.04811230149757,55.77194592451625,71.2410193403812,63388564,21.256988525390625,7.985135051634917,43.16798400878906,17.670360170149202,67.5358586956048,0.003367803058054579,35819565.0,0.8019974558596678
2015-07-15,293.8657958984375,282.9472991943359,269.8185981750488,249.0083190917969,241.62360977172847,280.977726318778,268.3277624185497,12.649963900228215,11.000776607418064,1.6491872928101508,61.00690906666289,269.8185981750488,304.80523810966224,234.8319582404353,10.713193566728156,35.58747002614091,10.867486107215234,53.21280219910904,53.988447294184105,53.08676626181392,57.389652857099655,35901964,15.04400634765625,5.555701439961736,45.31401062011719,18.84040942773213,67.15834082718777,0.003690461707840625,36387240.0,0.7553911755879259
2015-07-16,290.860595703125,283.8531982421875,271.5433479309082,249.8244387817383,241.87269973754883,280.5333052324756,269.0508162584952,11.482488973980423,11.097119080730538,0.3853698932498854,58.85510418102007,271.5433479309082,304.42425873781434,238.66243712400208,11.086752860650474,31.93206585320109,16.275747648838916,32.47672330897075,52.45189558095458,40.37507812456928,49.744596770299815,-13580636,8.860992431640625,3.291259652079104,35.28999328613281,14.534653714239033,63.8193762867856,0.0036785712482331674,38162195.0,1.2966392525377537
2015-07-17,284.581591796875,285.17969665527346,272.9674468994141,250.6657183837891,242.21719955444337,280.37002517567646,269.8227546736645,10.54727050201194,10.987149364986818,-0.4398788629748775,61.590761623606944,272.9674468994141,304.5414040039509,241.39348979487727,10.883199050012497,30.205785020618887,17.494111650546472,26.64926814769525,50.6088507642932,41.984220032320415,45.14868813956787,14010764,-5.422027587890625,-1.9031735841833155,35.87799072265625,14.728602340640684,62.78342417248504,0.003492859605352046,38517335.0,0.7163372024570236
2015-07-18,281.1509948730469,285.59129638671874,274.2619468688965,251.4218185424805,242.5294496154785,279.52863683735126,270.19892106647177,9.329715770879488,10.655662646165354,-1.3259468752858652,58.42115989147091,274.2619468688965,303.75470387562257,244.76918986217035,10.70954167855513,30.001706380064448,16.507940603262412,29.012832072536234,49.06627800059628,29.088045748127755,37.149114635005816,-11176336,-18.2139892578125,-6.213939875012386,23.91099548339841,9.526672361481593,59.40871188876059,0.0030887626872346608,39019810.0,0.6454951984645748
2015-07-19,278.38099975585936,286.02989807128904,275.08944778442384,252.22719879150395,242.9048696899414,278.61869481189336,270.4518908890942,8.166803922799147,10.157890901492111,-1.991086978692966,56.03537793085424,275.08944778442384,303.4577511728023,246.72114439604533,10.170075340047845,29.33647900549031,17.238974587816998,25.97399162938409,47.41682897408112,18.4530925516717,29.84178611070662,-26508836,-37.25299072265625,-11.98357824923011,24.60301208496091,9.880291203267788,55.02938389984509,0.0023831474428717696,38049290.0,0.40296415517871687
2015-07-20,277.0113952636719,285.4385955810547,275.88489761352537,253.2030184936524,243.32915954589845,278.6744321560372,271.0836758268523,7.590756329184899,9.64446398703067,-2.053707657845772,53.76759010181436,275.88489761352537,303.7215755427903,248.0482196842605,9.873712536740854,30.45389475563185,16.48809333717098,29.75119287843311,46.154997824391984,29.1853175424111,25.575485280736853,-3797436,-13.072998046875,-4.476226551132312,21.9169921875,8.525889499497419,53.04562915889067,0.0018906571743322305,36958170.0,0.6145163572763478
2015-07-21,276.56019897460936,283.7103973388672,276.7454978942871,254.26115875244145,243.7259596252441,278.2372899493392,271.4354781961595,6.801811753179663,9.07593354026047,-2.274121787080807,53.30112300689096,276.7454978942871,303.37287194469525,250.1181238438789,9.534732407163382,30.457143497436995,15.854688867995137,31.53072094884624,45.11040661899586,22.890368550458515,23.50959288151377,-26728136,-11.6309814453125,-4.046065552538214,12.761016845703123,4.850769859157578,57.51480553520944,0.0011218760217854469,36753215.0,0.6239100443321761
2015-07-22,276.1101989746094,280.3458953857422,277.8359970092773,255.2895385742188,244.2523094177246,278.0810891668688,271.86410831965003,6.216980847218736,8.504143001652123,-2.287162154433388,55.68578697329897,277.8359970092773,302.4985884653039,253.1734055532508,9.088321031261088,29.670805435465013,16.26115410077975,29.19459885900089,43.97356320756765,21.425516501536265,24.50040086480196,-7338336,-8.607025146484375,-3.01124967902674,18.600982666015625,7.192371272240128,52.7588408292189,0.0004756880250716555,36645110.0,0.5291238039672961
2015-07-23,276.3398010253906,278.7453979492187,278.82164764404297,256.2930389404297,244.82120956420897,277.768461792038,272.1741011278588,5.594360664179192,7.922186534157538,-2.327825869978346,52.74086782190309,278.82164764404297,301.3496160978413,256.29367919024463,8.610225887147571,29.45046510184824,15.93807243742271,29.770495805762348,42.959058393152986,15.895349203023644,20.07041141833947,-25869636,-2.03997802734375,-0.7335702261309307,20.637008666992188,8.079889926810836,50.92847324050543,0.00046153976016313677,36619985.0,0.5060433531035035
2015-07-24,279.27260131835936,278.82680053710936,280.19124908447264,257.57211914062503,245.46565979003907,279.3853161527581,273.36698364703363,6.018332505724516,7.541415728470934,-1.5230832227464184,59.43807575270826,280.19124908447264,301.42125887606363,258.96123929288166,8.995137818060021,35.02429359556034,14.166345726189904,42.4022703444471,42.91928781824542,38.33442141929645,25.21842904128545,11329764,8.8060302734375,3.150952778950433,31.9420166015625,12.460995250022089,44.218103679527566,0.000398871600374089,37698935.0,0.9867493604262295
2015-07-25,281.21580200195314,279.1135986328125,281.0304489135742,258.8470190429688,246.06689971923828,280.8178815087641,274.50253974479386,6.3153417639702525,7.296200935570798,-0.980859171600546,52.1366275477075,281.0304489135742,302.2094915182948,259.85140630885365,8.690555655972029,34.87882863850235,13.615494829652558,43.847057321694415,42.98555706849178,39.323714941654096,31.1844951879914,31991964,13.795989990234377,5.018530285893941,27.811004638671875,10.660214076693665,41.509544701910364,0.00029931962610538703,36524240.0,0.5657119764846579
2015-07-26,284.5864013671875,280.57330017089845,282.21324920654297,260.18835906982423,246.7649397277832,282.643746605673,275.8494630702663,6.794283535406692,7.195817455537978,-0.4015339201312864,49.92881692996062,282.21324920654297,303.2119063667386,261.2145920463473,8.451659416315549,35.2628404364305,13.00032782268541,46.12733356878237,43.209969675655394,53.06003346304906,43.57272327466654,48024264,19.071990966796875,6.970399911485714,20.77301025390625,7.639579822548592,34.914378001144925,0.0003398799370817205,34868115.0,0.45979829996545557
2015-07-27,287.86680297851564,281.9885009765625,283.584098815918,261.60321899414066,247.46761962890625,284.3330152694036,277.16609491098154,7.166920358422033,7.190038036114789,-0.0231176776927561,37.51083505356118,283.584098815918,303.74608817511063,263.4221094567253,8.585396215819795,36.16258938460618,11.88368866523831,50.5323236363497,43.73299495856213,83.8716104906227,58.75178629844195,78616264,14.64300537109375,5.248746697669104,24.593994140625,9.14172926893595,46.855324832181445,0.0003186094870993101,34954835.0,0.8751865085330828
2015-07-28,291.5424011230469,283.94110107421875,284.7661987304688,262.92197906494147,248.1858895874024,285.8859362976684,278.44468061780697,7.441255679861456,7.240281564864123,0.2009741149973329,52.40009870862388,284.7661987304688,304.5370285370719,264.99536892386567,8.202580962262354,35.14670803275139,11.549851461882437,50.5323236363497,44.218661292689816,86.9923963978068,74.6413467838262,104069864,18.593994140625,6.741033021423037,28.220001220703125,10.60077351198907,54.63271992362591,0.0003158897565650491,34378505.0,0.7403928704869511
2015-07-29,291.80479736328124,285.5386993408203,285.7842987060547,264.13281890869143,248.8355294799805,286.45579168847183,279.2702595600354,7.185532128436421,7.229331677578584,-0.0437995491421627,51.71015172925499,285.7842987060547,304.2394214131191,267.3291759989903,8.028039656782678,33.345788162234655,15.091758513446754,37.68570231479649,43.75202136569744,68.19402884174046,79.68601191005666,79397264,12.368011474609377,4.46141076462927,18.80499267578125,6.9446211649321965,55.034713260706816,0.00029665539192553337,33597075.0,0.7343675007422521
2015-07-30,291.60979614257815,286.4127990722656,285.92569732666016,265.31119873046873,249.36005935668945,286.6505906384425,279.8963132862018,6.754277352240706,7.1343208125110085,-0.3800434602703024,51.70546509779911,285.92569732666016,304.39542806165866,267.45596659166165,7.708752103870745,32.24643681343125,16.641062475237185,31.920991184368503,42.9069477813168,60.9342551114685,72.04022678367193,57761464,11.6729736328125,4.228587373228065,18.49398803710937,6.869266292929432,59.58630966997782,0.000320927568929232,29659365.0,0.7294761705114051
2015-07-31,290.0025939941406,287.29449768066405,285.5024475097656,266.4100985717773,249.86479934692383,286.3428065242951,280.2484377758524,6.094368748442719,6.926330399697351,-0.8319616512546322,56.77029447421221,285.5024475097656,303.663891385473,267.3410036340582,7.6306284358766305,30.24968263771564,19.564608693893582,21.44981622380711,41.37429552720897,48.0463955387604,59.05822649732312,34132364,-3.628021240234375,-1.2585147148712506,-0.2440185546875,-0.0856523984439028,60.17372328024953,0.00036924071395430383,28785325.0,0.8208731358773959
2015-08-01,287.597998046875,287.73240051269534,284.0391479492188,267.4424789428711,250.3161894226074,285.6132998564949,280.3486285467962,5.264671309698713,6.593998581697623,-1.3293272719989109,51.95819567917383,284.0391479492188,297.7716774367856,270.306618461652,7.572726927901068,28.30376107029634,22.29780687299873,11.869106909943923,39.26678205454719,35.976476045965235,48.31904223206471,15137364,-7.095977783203182,-2.457932713271438,-11.513977050781309,-3.928143368435277,61.25945813293812,0.0004104852513269636,26914825.0,0.7057448822349764
2015-08-02,285.235400390625,288.38890075683594,283.56714935302733,268.44671936035155,250.82964950561524,285.15187121270725,280.5164348523576,4.635436360349672,6.202286137428034,-1.566849777078362,58.72273408042037,283.56714935302733,296.7788186034371,270.35548010261755,7.424890807353448,26.80536290824524,21.67822562494888,10.574995453948487,37.21736872593299,38.905553403312,40.97614166267921,32859564,-10.071990966796877,-3.4412273928953296,-28.25299072265625,-9.08844950517793,60.73542318554705,0.00044034571983333836,24698240.0,0.7175491047135343
2015-08-03,283.56279907226565,287.6837982177734,283.2552993774414,269.40039916992185,251.3780194091797,284.54804329476667,280.5690685481899,3.978974746576796,5.757623859257787,-1.7786491126809914,58.37986577983241,283.2552993774414,296.3737873231454,270.13681143173744,7.2686847919565505,27.822376021798963,20.56237541101278,15.00472854731433,35.63075157031737,29.26510127964429,34.71571024297384,11385464,-12.397003173828182,-4.222067498826343,-10.826995849609432,-3.707189897623064,60.63706403599098,0.0004346775055551005,24335585.0,0.8824156066106486
2015-08-04,283.06199951171874,287.3358978271484,283.2247482299805,270.3682989501953,252.03589935302733,284.6511115664252,280.91343288243854,3.737678683986644,5.353634824203559,-1.6159561402169151,57.5025332402841,283.2247482299805,296.3208258869116,270.12867057304936,7.070206609272154,26.80681272237553,19.6296398399322,15.455902607575606,34.18969093012153,46.325767310554816,38.16547399783703,33294164,-9.209014892578123,-3.1277752486995936,-2.246002197265625,-0.7813160191175395,60.57875571691852,0.0005793275800618068,24056690.0,0.9107113239601957
2015-08-05,282.5083984375,286.2554962158203,283.4143981933594,270.988038635254,252.5618592834473,284.22509263703523,280.9851777448794,3.2399148921558094,4.930890837794009,-1.6909759456381996,56.61991193143172,283.4143981933594,296.3055790115502,270.52321737516854,6.85183474348709,25.68536385324065,18.80844421223857,15.455902607575602,32.85156319279682,29.43158950314052,35.00748603111321,13166164,-7.7080078125,-2.6616968507110927,-3.947021484375,-1.3809030385824594,60.35600212832545,0.0006069162628098357,22588960.0,0.8910547453269207
2015-08-06,281.9035949707031,284.75079650878905,283.3696487426758,271.57389862060546,253.089079284668,283.35615466973894,280.8067939007853,2.5493607689535907,4.454584824025925,-1.9052240550723347,51.205326028847416,283.3696487426758,296.3245085665577,270.4147889187939,6.61263159914203,24.71346214472411,21.42911406515873,7.117825551452274,31.013439075557923,14.75577117225772,30.171042661984355,-5625936,-9.144989013671877,-3.178411624686017,0.488006591796875,0.1754857655814845,54.66182825868547,0.000624719671104423,22148995.0,0.8484403016931468
2015-08-07,281.2977905273437,283.2665954589844,283.6038482666016,272.1854583740234,253.62684921264648,282.77597571363725,280.71629001591816,2.0596856977190896,3.9756049987645583,-1.9159193010454687,53.98653648081227,283.6038482666016,296.07439052025694,271.1333060129462,6.4278722689577785,23.6078260896799,22.73401318440385,1.8855809759901403,28.93287778273165,15.036414981104697,19.741258552167647,36858864,-5.06500244140625,-1.7793790795752384,0.113006591796875,0.0404357495267904,42.5006513675858,0.0006327894912380167,23013880.0,1.846051165644385
2015-08-08,277.2517944335938,280.4072967529297,282.972998046875,272.51327850341795,253.8753692626953,279.425365492669,279.2556025538015,0.1697629388675068,3.214436586785148,-3.0446736479176413,22.93104961686518,282.972998046875,298.4785586680309,267.467437425719,7.341454076755438,19.19360113769233,33.71566330767918,27.447106517575563,28.826751263791937,0.7743844652134755,10.18885687285863,-21674136,-20.60400390625,-7.316736425524484,-13.903991699218809,-5.057817777973184,32.6561693593454,0.0009613166804553504,25173905.0,2.325145820642447
2015-08-09,273.22479858398435,278.1433990478516,282.2780990600586,272.91069854736327,254.20540939331056,277.2188489264892,278.2057807211125,-0.9869317946233308,2.3741629105034523,-3.361094705126783,29.04113481443416,282.2780990600586,299.66814072987086,264.8880573902464,7.283850475709292,17.963578106975458,31.7923130099694,27.79316095553644,28.75292338463084,12.370719943588371,9.393839796635511,2115464,-17.531005859375,-6.203162267717244,-8.531005859375,-3.117897999773356,27.65802623359636,0.0009517311630841274,25227815.0,0.942990901114504
