date,target_bitcoin_change_stockprice_next
2017-01-31,5.434808053482265
2017-02-01,1.9187899075688848
2017-02-02,2.302977514468041
2017-02-03,1.789884028979083
2017-02-04,1.2612742670015331
2017-02-05,-1.4919990631405144
2017-02-06,1.0522377161797936
2017-02-07,2.2347397414905545
2017-02-08,0.1620550000178244
2017-02-09,-6.461188271135343
2017-02-10,-0.5741232905460025
2017-02-11,1.5956726683781453
2017-02-12,-0.5245638777002348
2017-02-13,-0.8546000380438623
2017-02-14,1.403933871158447
2017-02-15,0.2916721627978402
2017-02-16,1.9811769290158263
2017-02-17,1.826872673993929
2017-02-18,0.7847452532812271
2017-02-19,-0.6211991953051998
2017-02-20,3.0643100290290715
2017-02-21,3.270437322740438
2017-02-22,0.1918669850659027
2017-02-23,4.410083036306922
2017-02-24,0.5965512875911516
2017-02-25,-2.5424380176076733
2017-02-26,1.8673928162882487
2017-02-27,1.267595275505751
2017-02-28,0.0
2017-03-01,3.604331495955959
2017-03-02,2.3321071382924385
2017-03-03,1.9168496080413044
2017-03-04,-1.5560879671428165
2017-03-05,0.953668523307627
2017-03-06,0.4506251151827012
2017-03-07,-3.872466762564919
2017-03-08,-6.010431756597667
2017-03-09,3.346955672554341
2017-03-10,-6.038756751926588
2017-03-11,5.2931788543501
2017-03-12,3.873863613830775
2017-03-13,0.8629614878549852
2017-03-14,0.6558831552744948
2017-03-15,0.7749988186743995
2017-03-16,-4.945537206188844
2017-03-17,-7.373239306348878
2017-03-18,-11.489596679671475
2017-03-19,6.46137137658247
2017-03-20,1.6870179986421707
2017-03-21,6.289904463186113
2017-03-22,-6.371929777163454
2017-03-23,-1.005590167262882
2017-03-24,-9.731457997404602
2017-03-25,3.7608767208616944
2017-03-26,-0.6223423989354604
2017-03-27,8.17658030376247
2017-03-28,0.1319606468954903
2017-03-29,-0.6856757430679705
2017-03-30,-1.3019526884062935
2017-03-31,4.419198871620012
2017-04-01,0.8126555220758114
2017-04-02,2.005557051856788
2017-04-03,3.778002757122989
2017-04-04,-0.9232353321610876
2017-04-05,-0.7474053124310598
2017-04-06,5.147675359266213
2017-04-07,-0.4887229879914523
2017-04-08,-0.0807267586437898
2017-04-09,1.013652318573066
2017-04-10,-0.0622955573772232
2017-04-11,1.5061539013646152
2017-04-12,-0.38506025766043
2017-04-13,-2.590031902395007
2017-04-14,-0.1488086848982828
2017-04-15,0.4265361616847762
2017-04-16,0.8886775237463063
2017-04-17,0.9273583881525216
2017-04-18,1.4875500881293524
2017-04-19,-0.1138927952959112
2017-04-20,1.5525135616866192
2017-04-21,-0.5719650045492797
2017-04-22,0.790467797831873
2017-04-23,-1.9891046412705893
2017-04-24,3.556967293677382
2017-04-25,1.2270499956597014
2017-04-26,1.231931184017121
2017-04-27,2.8608693970150645
2017-04-28,-0.0948601017300432
2017-04-29,0.4033527795735514
2017-04-30,1.9745931513033053
2017-05-01,5.46854417915732
2017-05-02,2.196115028087076
2017-05-03,2.565357092353304
2017-05-04,3.1931010352657774
2017-05-05,1.1562888473097388
2017-05-06,1.501179619354387
2017-05-07,1.1344002758720828
2017-05-08,7.931309865072889
2017-05-09,1.8574294379609
2017-05-10,1.8098862795306925
2017-05-11,3.4379111334029044
2017-05-12,-6.725737173444557
2017-05-13,4.678585603060226
2017-05-14,0.2216176941925995
2017-05-15,-3.896267870541803
2017-05-16,-0.2289480977716862
2017-05-17,6.033037423636123
2017-05-18,2.694814256769873
2017-05-19,5.245012852721076
2017-05-20,4.8809947848473145
2017-05-21,-2.0880416027349136
2017-05-22,6.476580165308032
2017-05-23,6.764517628472633
2017-05-24,5.310244475213688
2017-05-25,-5.674318565944015
2017-05-26,-4.449498887747083
2017-05-27,-7.425919332339514
2017-05-28,5.73504215526095
2017-05-29,4.6298384049117125
2017-05-30,-3.552925058061074
2017-05-31,5.099585050599131
2017-06-01,5.312694371196991
2017-06-02,3.3502570701906764
2017-06-03,1.0769342911445712
2017-06-04,-0.1407374291872321
2017-06-05,6.967087316227039
2017-06-06,6.565030230326219
2017-06-07,-4.576698843853599
2017-06-08,2.688722748347838
2017-06-09,0.6483394275232257
2017-06-10,4.3876854240490815
2017-06-11,0.3528212280786036
2017-06-12,-10.090233756359856
2017-06-13,2.1578241803352327
2017-06-14,-7.752975717127475
2017-06-15,-1.6673530687237204
2017-06-16,2.1902303336727824
2017-06-17,5.452314855474327
2017-06-18,-4.051005636447136
2017-06-19,1.621089356412031
2017-06-20,5.104646911540134
2017-06-21,-1.2010456698382854
2017-06-22,0.6065157064008231
2017-06-23,1.4600375278880584
2017-06-24,-4.9615450330605775
2017-06-25,-0.7402120124278988
2017-06-26,-4.285144674027697
2017-06-27,2.985737112222542
2017-06-28,0.8752409770216296
2017-06-29,-1.3775869164089127
2017-06-30,-2.302977919066862
2017-07-01,-1.8659017680522472
2017-07-02,2.954136100410776
2017-07-03,2.2976572057023192
2017-07-04,1.465637821486343
2017-07-05,0.0134568068874019
2017-07-06,0.2525016769485466
2017-07-07,-3.4463514147663243
2017-07-08,2.0915954364450373
2017-07-09,-2.057298711030131
2017-07-10,-5.792470188153198
2017-07-11,-1.4655064012102923
2017-07-12,2.611442764663652
2017-07-13,-1.706665890466874
2017-07-14,-5.282659129393608
2017-07-15,-10.499077315203142
2017-07-16,-3.453970741745427
2017-07-17,15.47242613977975
2017-07-18,4.05984420601897
2017-07-19,-1.9599959234089412
2017-07-20,23.93608698654388
2017-07-21,-5.3180040707432426
2017-07-22,5.336316119169271
2017-07-23,-2.836897054903753
2017-07-24,0.8958469804049018
2017-07-25,-6.475106538896503
2017-07-26,-1.8253597797534105
2017-07-27,5.626918139220716
2017-07-28,5.136275403063939
2017-07-29,-2.9391158560036046
2017-07-30,1.127105981004406
2017-07-31,4.285543895558908
2017-08-01,-5.463008664141544
2017-08-02,-0.2792259704133104
2017-08-03,3.469993075685429
2017-08-04,3.250220618176569
2017-08-05,12.328508084725742
2017-08-06,-1.1980033802367007
2017-08-07,5.133885604838184
2017-08-08,1.2133983057105446
2017-08-09,-2.2652436016542987
2017-08-10,1.1611191404536705
2017-08-11,7.965625016471445
2017-08-12,6.412330952976464
2017-08-13,4.853645464502643
2017-08-14,6.183496080363593
2017-08-15,-3.3108764571511906
2017-08-16,4.655737873358379
2017-08-17,-1.0268161258673911
2017-08-18,-3.949262909690476
2017-08-19,0.7950756664456327
2017-08-20,-2.528561372166072
2017-08-21,-2.101934204958411
2017-08-22,2.4684269727151875
2017-08-23,1.243744689870585
2017-08-24,4.411881802046103
2017-08-25,0.8517334700095969
2017-08-26,-0.4392029207519243
2017-08-27,0.7003028479147133
2017-08-28,-0.0050132919079404
2017-08-29,4.48038077972408
2017-08-30,-0.2996321218345477
2017-08-31,3.0247812397657503
2017-09-01,4.0102909480912885
2017-09-02,-6.403089141293461
2017-09-03,0.0915080117231736
2017-09-04,-7.563886774014906
2017-09-05,3.309949569863302
2017-09-06,5.040302313934197
2017-09-07,0.0600324889202141
2017-09-08,-8.06825161237863
2017-09-09,-0.0636107929352647
2017-09-10,-2.4401006080782994
2017-09-11,0.9296783040678048
2017-09-12,-0.7319871287980284
2017-09-13,-6.008990178251539
2017-09-14,-18.74110117851947
2017-09-15,15.295648927176453
2017-09-16,-0.3430903583139133
2017-09-17,-1.1630259471810844
2017-09-18,13.461798445242934
2017-09-19,-3.4495223396902253
2017-09-20,-0.4845901923637541
2017-09-21,-7.038234374377883
2017-09-22,-0.0093661289042867
2017-09-23,4.453685331933954
2017-09-24,-2.88893094806314
2017-09-25,6.604413296914613
2017-09-26,-0.858873380148717
2017-09-27,7.92117400755914
2017-09-28,-0.6175191550082948
2017-09-29,-0.2793032436720799
2017-09-30,4.2190053046182285
2017-10-01,1.4988389180881967
2017-10-02,0.1267011573524712
2017-10-03,-2.082857388696502
2017-10-04,-2.041008124788868
2017-10-05,2.3419689071315863
2017-10-06,0.9795721942507328
2017-10-07,1.2830591440306849
2017-10-08,4.147151568709995
2017-10-09,3.5037575208400678
2017-10-10,0.208930700268306
2017-10-11,0.9303604548152044
2017-10-12,12.854713544693784
2017-10-13,3.6773106025563607
2017-10-14,3.26851807178703
2017-10-15,-2.633841352782007
2017-10-16,0.8347713414463831
2017-10-17,-2.097252534707461
2017-10-18,-0.2643795986161823
2017-10-19,2.1076124657229967
2017-10-20,5.306632450176196
2017-10-21,0.3351920366813088
2017-10-22,-0.384312212446869
2017-10-23,-1.2998441965067942
2017-10-24,-6.807047502757236
2017-10-25,4.05598451180933
2017-10-26,2.6784148060926998
2017-10-27,-2.098793261475229
2017-10-28,-0.4810679835932641
2017-10-29,6.966000267519279
2017-10-30,-0.3789548352645444
2017-10-31,5.51127111404921
2017-11-01,4.621083432731066
2017-11-02,4.598428898807039
2017-11-03,1.826089787737506
2017-11-04,2.3889590564422525
2017-11-05,0.3720887026438468
2017-11-06,-5.192778346429916
2017-11-07,1.731799481206897
2017-11-08,4.413399955849262
2017-11-09,-4.237573756606549
2017-11-10,-7.355414731266851
2017-11-11,-3.936756153242693
2017-11-12,-6.410127519466624
2017-11-13,10.24223964020905
2017-11-14,1.1625867697059975
2017-11-15,10.244358799871913
2017-11-16,7.602308228430132
2017-11-17,-2.0668967939835303
2017-11-18,1.052792460507379
2017-11-19,3.1622027190662427
2017-11-20,2.04255103005504
2017-11-21,-1.5776803805438666
2017-11-22,2.258507895370454
2017-11-23,-2.6022716314653915
2017-11-24,2.67354843631642
2017-11-25,6.508961012823455
2017-11-26,6.138491620992981
2017-11-27,5.227985648203037
2017-11-28,2.4489879142509663
2017-11-29,-1.6919459222728528
2017-11-30,3.488753682745616
2017-12-01,7.250625667631683
2017-12-02,0.9020008338809892
2017-12-03,2.244781705038368
2017-12-04,2.949696148075409
2017-12-05,2.226091991663215
2017-12-06,19.928333899191664
2017-12-07,25.24716942763181
2017-12-08,-7.43196191102199
2017-12-09,-8.396201205323306
2017-12-10,1.826304777546084
2017-12-11,9.585001702858452
2017-12-12,2.8257970059188287
2017-12-13,-5.783393716386753
2017-12-14,0.949530043930502
2017-12-15,6.899905763251635
2017-12-16,10.111877067699492
2017-12-17,-1.828959770177696
2017-12-18,-0.138978315505267
2017-12-19,-6.99741582000456
2017-12-20,-6.480953495347553
2017-12-21,-4.942670729264509
2017-12-22,-12.473030502089644
2017-12-23,6.271059463505568
2017-12-24,-5.261513418067699
2017-12-25,0.7238349401918809
2017-12-26,14.780490304484273
2017-12-27,-1.6230003345223063
2017-12-28,-7.778514379518264
2017-12-29,0.3402608106835902
2017-12-30,-11.626478741365665
2017-12-31,9.297263608914186
2018-01-01,-3.526321533283927
2018-01-02,9.70110560814097
2018-01-03,1.4610795304552893
2018-01-04,2.619565787201505
2018-01-05,11.733292616101544
2018-01-06,0.5593964256002781
2018-01-07,-5.987336056512804
2018-01-08,-7.935014996092593
2018-01-09,-3.788368129071751
2018-01-10,2.5891678470515656
2018-01-11,-10.468634305373904
2018-01-12,4.287694975770973
2018-01-13,2.715195317395036
2018-01-14,-4.096044534981502
2018-01-15,0.3470796157965417
2018-01-16,-16.85480135462911
2018-01-17,-2.627391241677912
2018-01-18,2.558861620270214
2018-01-19,1.154694119247024
2018-01-20,11.129105236439107
2018-01-21,-10.071171594108495
2018-01-22,-5.764598936801968
2018-01-23,-0.5763214020962026
2018-01-24,4.517684133384825
2018-01-25,-0.8803281560753051
2018-01-26,-0.7815691506385392
2018-01-27,2.4106181433931617
2018-01-28,3.020790716258781
2018-01-29,-4.156515803778071
2018-01-30,-10.535219581320588
2018-01-31,1.1359232053877344
2018-02-01,-10.27834196380305
2018-02-02,-3.7052347802326016
2018-02-03,3.897292486481896
2018-02-04,-9.786476110758924
2018-02-05,-15.968807377551098
2018-02-06,11.483809805022926
2018-02-07,-1.711377293171268
2018-02-08,8.453807822469184
2018-02-09,5.703048831493129
2018-02-10,-1.3171607575021227
2018-02-11,-5.705588715872301
2018-02-12,9.798315081177211
2018-02-13,-3.6773444973354654
2018-02-14,10.424378247495737
2018-02-15,7.075267978887334
2018-02-16,0.6639518158486624
2018-02-17,8.58714440383399
2018-02-18,-5.047381651325356
2018-02-19,6.382797366007709
2018-02-20,1.589270609507487
2018-02-21,-6.2549855965233325
2018-02-22,-6.411363144322124
2018-02-23,2.959516335582202
2018-02-24,-4.7376427311783935
2018-02-25,-1.511655771599263
2018-02-26,7.263210586495439
2018-02-27,3.462041028492213
2018-02-28,-3.0552997565149287
2018-03-01,5.319339372337972
2018-03-02,1.2364203326180156
2018-03-03,3.6377885560451295
2018-03-04,0.1993038432094307
2018-03-05,0.5272501204946822
2018-03-06,-6.855429544313296
2018-03-07,-7.554152159264859
2018-03-08,-5.72531755818666
2018-03-09,-0.6116008644050375
2018-03-10,-5.050037906633486
2018-03-11,8.03778347408639
2018-03-12,-3.8994070153520632
2018-03-13,-0.1115738597840088
2018-03-14,-10.060415105858134
2018-03-15,0.3754715388062601
2018-03-16,0.4516309903399795
2018-03-17,-5.054594090041897
2018-03-18,3.875261583209833
2018-03-19,4.948766471821564
2018-03-20,3.276917997335538
2018-03-21,0.1773781407242936
2018-03-22,-2.248899583456509
2018-03-23,1.7316940467241304
2018-03-24,-2.381858651707613
2018-03-25,-1.9882032253830677
2018-03-26,-3.3708485106174635
2018-03-27,-4.584504758621555
2018-03-28,1.550355172457207
2018-03-29,-9.91617034794232
2018-03-30,-3.840241264367461
2018-03-31,1.2046952245941878
2018-04-01,-1.854151465198095
2018-04-02,3.500318149775872
2018-04-03,5.255795884397863
2018-04-04,-8.077536819799569
2018-04-05,-0.6181881962836755
2018-04-06,-2.5714036045156208
2018-04-07,4.1403974915207975
2018-04-08,1.6268081926749334
2018-04-09,-3.599192973886778
2018-04-10,0.9456851084145068
2018-04-11,1.9541295257440083
2018-04-12,13.215957347142847
2018-04-13,0.085051949646675
2018-04-14,1.1433729892771805
2018-04-15,4.293260747550409
2018-04-16,-3.246930563679795
2018-04-17,-1.943001508226172
2018-04-18,3.307100821331388
2018-04-19,1.6033678248838168
2018-04-20,6.649384172813311
2018-04-21,0.5624118885465323
2018-04-22,-1.0468133204319163
2018-04-23,1.4589094689994253
2018-04-24,8.583925965266449
2018-04-25,-8.78329224671307
2018-04-26,4.9263206888732425
2018-04-27,-3.1725437819185576
2018-04-28,4.021683109778507
2018-04-29,0.7551987685164407
2018-04-30,-1.8954109313936152
2018-05-01,-1.3152901248456694
2018-05-02,1.2820488107240011
2018-05-03,5.499619247287524
2018-05-04,-0.4423358338729533
2018-05-05,1.6224566817716557
2018-05-06,-2.0627661161558675
2018-05-07,-2.918652325920712
2018-05-08,-1.4743338221176572
2018-05-09,0.9784638135047709
2018-05-10,-3.0159124782280555
2018-05-11,-6.661368459868511
2018-05-12,0.7510452811321011
2018-05-13,2.575586401526597
2018-05-14,-0.0819628547745199
2018-05-15,-2.3679606291423294
2018-05-16,-1.6632607079429262
2018-05-17,-3.280150885412081
2018-05-18,1.935306557507688
2018-05-19,-0.0459344681667972
2018-05-20,3.2261975921692887
2018-05-21,-1.1072124702669384
2018-05-22,-4.480471395234408
2018-05-23,-6.018070301188894
2018-05-24,0.3905890880946172
2018-05-25,-1.4128760440268784
2018-05-26,-1.6612022186092146
2018-05-27,0.1677614673954108
2018-05-28,-3.151778498705937
2018-05-29,4.716929232239631
2018-05-30,-0.8841623265862797
2018-05-31,1.1834154516914053
2018-06-01,0.6308940673935393
2018-06-02,1.3525250098900043
2018-06-03,1.0047792910929054
2018-06-04,-2.665454941954604
2018-06-05,1.5874645500039364
2018-06-06,0.2648788469189478
2018-06-07,0.3169625994339675
2018-06-08,-0.6944340222814094
2018-06-09,-1.2188972783781835
2018-06-10,-9.903902597615176
2018-06-11,1.7816025003725366
2018-06-12,-4.699056341537011
2018-06-13,-3.5315595890501927
2018-06-14,5.125280718084646
2018-06-15,-3.2772815856963238
2018-06-16,1.4493753193281167
2018-06-17,-0.7769296552266991
2018-06-18,3.6242501693211526
2018-06-19,0.5214707758210091
2018-06-20,0.0976354788736477
2018-06-21,-0.6907581536569007
2018-06-22,-9.599929127557916
2018-06-23,1.2951028047344604
2018-06-24,0.1744427573650675
2018-06-25,1.230315338206989
2018-06-26,-2.488490482462502
2018-06-27,1.0414079159373646
2018-06-28,-4.120262950996379
2018-06-29,5.333498204544251
2018-06-30,2.986349985449644
2018-07-01,-0.283887816696593
2018-07-02,3.5760537855519248
2018-07-03,-1.2789239147277698
2018-07-04,1.0407998444580624
2018-07-05,0.6303905732049309
2018-07-06,0.5175348399594437
2018-07-07,2.748635285551071
2018-07-08,-1.2111876720297454
2018-07-09,-0.4743202325453666
2018-07-10,-6.108203429191239
2018-07-11,1.0230691178732654
2018-07-12,-2.5943303661489003
2018-07-13,0.1483388641944971
2018-07-14,0.6102918971790272
2018-07-15,1.330758780453012
2018-07-16,6.008356684760452
2018-07-17,8.59257669095561
2018-07-18,0.6794081964906162
2018-07-19,1.3035266406750123
2018-07-20,-1.5097374603627811
2018-07-21,0.8860348850009636
2018-07-22,-0.0107800703745053
2018-07-23,3.944463356578143
2018-07-24,9.24846981320644
2018-07-25,-2.8830914494162863
2018-07-26,-2.808936559110453
2018-07-27,2.6841166837664243
2018-07-28,0.3324016232566285
2018-07-29,0.3211558511255985
2018-07-30,-0.4621301393359478
2018-07-31,-4.890178082675012
2018-08-01,-1.998984457531061
2018-08-02,-0.7575204523413981
2018-08-03,-1.7544223034868245
2018-08-04,-5.401116052267385
2018-08-05,0.5066208196926381
2018-08-06,-1.650710988835713
2018-08-07,-2.857960428694062
2018-08-08,-6.623905761153514
2018-08-09,4.161727043509522
2018-08-10,-5.839016305331612
2018-08-11,1.795072367701156
2018-08-12,0.4282261313801161
2018-08-13,-0.3973011079191568
2018-08-14,-1.5539305797755087
2018-08-15,1.7550830487124358
2018-08-16,0.4154692520013103
2018-08-17,3.881774015655104
2018-08-18,-2.3838161388960444
2018-08-19,1.2813377460690445
2018-08-20,-3.036242223026264
2018-08-21,2.85692525210588
2018-08-22,-1.7268292976586608
2018-08-23,2.4804314896540447
2018-08-24,2.8321879123101024
2018-08-25,0.6433071137334379
2018-08-26,-0.8269792252739938
2018-08-27,2.644602673700392
2018-08-28,3.074084399978072
2018-08-29,-0.6921884479385465
2018-08-30,-0.9781269937524706
2018-08-31,0.8505036065358018
2018-09-01,2.2119808250405715
2018-09-02,1.1047887233691212
2018-09-03,-0.1740773173724008
2018-09-04,1.399438804035591
2018-09-05,-7.726926617796492
2018-09-06,-3.881447838641905
2018-09-07,-0.9511178051622272
2018-09-08,-3.727961044229555
2018-09-09,1.2027003467310005
2018-09-10,0.4577205755569746
2018-09-11,-0.1342875608278393
2018-09-12,0.4840791057003857
2018-09-13,2.6057221416850407
2018-09-14,-0.0705827652036306
2018-09-15,0.4681650888474609
2018-09-16,-0.3976650378188062
2018-09-17,-3.620890847021296
2018-09-18,1.4344330155602991
2018-09-19,0.4275459515334479
2018-09-20,1.8930862676956428
2018-09-21,3.3020118505568075
2018-09-22,-0.1925807091012643
2018-09-23,-0.1688505126350992
2018-09-24,-1.7169733478761051
2018-09-25,-2.258236226068677
2018-09-26,0.752811748738158
2018-09-27,2.798306389530403
2018-09-28,-0.4885628065675718
2018-09-29,-0.6346944237813346
2018-09-30,0.3574710812529469
2018-10-01,-0.5424438249508223
2018-10-02,-0.5086790882500303
2018-10-03,-0.8161903129785819
2018-10-04,1.1395474639611658
2018-10-05,0.6962474963919218
2018-10-06,-0.5159686699812593
2018-10-07,0.2222138391870798
2018-10-08,0.7463298025666587
2018-10-09,-0.1441598347945882
2018-10-10,-0.8597538085317824
2018-10-11,-5.000198336714945
2018-10-12,0.2931448132255543
2018-10-13,0.1818473285531752
2018-10-14,0.078586526896518
2018-10-15,4.857943972383971
2018-10-16,-0.0065212335361053
2018-10-17,-0.7834873671174969
2018-10-18,-1.0347763368972918
2018-10-19,-0.1744682833668909
2018-10-20,0.3678001021058641
2018-10-21,-0.1054036607305408
2018-10-22,0.0742023883512521
2018-10-23,-0.1760388459655537
2018-10-24,0.3103831940062251
2018-10-25,-0.3009588468581126
2018-10-26,-0.0237796493549713
2018-10-27,0.0869513542993916
2018-10-28,0.092745394790672
2018-10-29,-2.370505792364075
2018-10-30,0.0258997722763165
2018-10-31,-0.2630161991615365
2018-11-01,0.95241591641666
2018-11-02,0.1671452544474982
2018-11-03,-0.4254587353178851
2018-11-04,0.2337605715750701
2018-11-05,0.6827068180471185
2018-11-06,0.6441090083988854
2018-11-07,1.069962337180641
2018-11-08,-1.1702646539741737
2018-11-09,-1.055206847976109
2018-11-10,0.3695819234960096
2018-11-11,0.0319821229227246
2018-11-12,-0.6239013468180898
2018-11-13,-0.1848891213233616
2018-11-14,-9.767137204823372
2018-11-15,-1.5739770310788437
2018-11-16,-1.2832790057027754
2018-11-17,-0.3805853647771196
2018-11-18,1.246054158899823
2018-11-19,-13.37324531280254
2018-11-20,-8.613793664749824
2018-11-21,3.3761048892067214
2018-11-22,-5.133013002103715
2018-11-23,-0.4312949417012546
2018-11-24,-10.727813839138143
2018-11-25,3.329501453641903
2018-11-26,-5.756653779882259
2018-11-27,1.100520203864308
2018-11-28,11.429781677810569
2018-11-29,0.5032803483256965
2018-11-30,-6.113285765572329
2018-12-01,4.913869153262418
2018-12-02,-1.774608973859915
2018-12-03,-5.936094601974173
2018-12-04,1.6117316474361765
2018-12-05,-5.127732410744523
2018-12-06,-6.203872788383058
2018-12-07,-2.873093603554966
2018-12-08,1.6426468099122626
2018-12-09,3.9733909549867663
2018-12-10,-3.08719240546278
2018-12-11,-2.228819243544189
2018-12-12,1.8210090700773616
2018-12-13,-4.969183369802089
2018-12-14,-2.1484404643338006
2018-12-15,-0.176504895861207
2018-12-16,0.4967122690864523
2018-12-17,9.008303968836117
2018-12-18,4.235760433416402
2018-12-19,1.3498594166162723
2018-12-20,10.370951341077015
2018-12-21,-5.754047081632285
2018-12-22,3.019058043163869
2018-12-23,-0.3787170148421448
2018-12-24,1.9909800002112288
2018-12-25,-6.450950206818629
2018-12-26,1.0957144913857908
2018-12-27,-5.248858966405945
2018-12-28,7.36244771111243
2018-12-29,-2.637924423222937
2018-12-30,1.192122335365542
2018-12-31,-3.188145558095512
2019-01-01,2.693765683605087
2019-01-02,2.5989042281366226
2019-01-03,-2.704974336321264
2019-01-04,0.5467222626216461
2019-01-05,-0.3246206888826486
2019-01-06,6.018888861446059
2019-01-07,-1.260458883210791
2019-01-08,0.1391121483735213
2019-01-09,0.1103610564837653
2019-01-10,-8.831366819666354
2019-01-11,0.2294398221499571
2019-01-12,-0.7068584135981104
2019-01-13,-2.9592732102399437
2019-01-14,4.309066731460187
2019-01-15,-2.033888032864317
2019-01-16,0.6701657682214313
2019-01-17,0.6445166852939055
2019-01-18,-0.5633885824214646
2019-01-19,1.9336279435154813
2019-01-20,-3.4210097604695955
2019-01-21,-0.6937269182559769
2019-01-22,0.7982219951364833
2019-01-23,-0.5397055122244532
2019-01-24,0.4391043608488409
2019-01-25,-0.0305373633522454
2019-01-26,0.0748543148660019
2019-01-27,-0.5133888120898322
2019-01-28,-3.167312037855241
2019-01-29,-0.6435330653293936
2019-01-30,1.103927096757329
2019-01-31,-0.8143269325041613
2019-02-01,0.8720183739189036
2019-02-02,0.949426540517906
2019-02-03,-1.620175471744556
2019-02-04,-0.1402816444386112
2019-02-05,0.2082407730563673
2019-02-06,-1.5171430181290635
2019-02-07,-0.4187789950119369
2019-02-08,7.863239318839477
2019-02-09,0.1206328035468384
2019-02-10,0.5171224791767015
2019-02-11,-1.1315836951756086
2019-02-12,0.1397285808619086
2019-02-13,-0.5873228423961097
2019-02-14,-0.4182104127314678
2019-02-15,0.108655269372182
2019-02-16,0.247922555437019
2019-02-17,1.213530621263259
2019-02-18,6.583804009467542
2019-02-19,0.8013895832135631
2019-02-20,1.3358199164869689
2019-02-21,-1.1426110729454764
2019-02-22,1.300124202985553
2019-02-23,3.420280463327119
2019-02-24,-8.016830712779921
2019-02-25,1.8966060635805304
2019-02-26,-0.7298633937987575
2019-02-27,-0.0858910083642361
2019-02-28,0.0970654670471304
2019-03-01,0.1244774830594597
2019-03-02,0.1251766810436372
2019-03-03,-0.4461026478326246
2019-03-04,-2.225493640322596
2019-03-05,3.584097395669517
2019-03-06,0.1942222438324092
2019-03-07,0.1931828607010244
2019-03-08,-0.264676583378276
2019-03-09,1.5939510740166751
2019-03-10,-0.2955574050651166
2019-03-11,-1.173513521428382
2019-03-12,0.1006075903247527
2019-03-13,-0.0623910810357064
2019-03-14,0.4518334494236109
2019-03-15,0.9311558336655424
2019-03-16,2.217032756381765
2019-03-17,-0.5803511316403887
2019-03-18,0.1808175461678551
2019-03-19,0.9592756619634768
2019-03-20,0.4000337019458566
2019-03-21,-1.4226238767748978
2019-03-22,-0.132991010791672
2019-03-23,0.2946880672416219
2019-03-24,-0.3384239488298912
2019-03-25,-1.4692984758966188
2019-03-26,0.555383851780511
2019-03-27,2.5591790081793686
2019-03-28,-0.4394101700994079
2019-03-29,0.7192568960710188
2019-03-30,0.2021690430573874
2019-03-31,-0.0305810397553507
2019-04-01,1.285593446519373
2019-04-02,17.35601357404375
2019-04-03,1.9087371510277729
2019-04-04,-1.0099119772122078
2019-04-05,2.3133653881632465
2019-04-06,0.4593546775932822
2019-04-07,2.7487076967675605
2019-04-08,1.7479481496835758
2019-04-09,-1.6033302776742198
2019-04-10,2.297679449480783
2019-04-11,-4.884241466188555
2019-04-12,0.4946456691243162
2019-04-13,0.138467613563975
2019-04-14,1.3957526910101548
2019-04-15,-1.9469655345422328
2019-04-16,3.3244043472001383
2019-04-17,0.3128303240330199
2019-04-18,0.8843926567657423
2019-04-19,0.1024228524792114
2019-04-20,0.642438443454596
2019-04-21,-0.4375323763073035
2019-04-22,1.5962646635110156
2019-04-23,3.2040260809014454
2019-04-24,-1.9290850018550356
2019-04-25,-4.654296037177108
2019-04-26,1.3210308630683842
2019-04-27,-0.209441177273062
2019-04-28,0.3198028446280032
2019-04-29,-0.7149598137096702
2019-04-30,1.9700224573813152
2019-05-01,0.9712831055362026
2019-05-02,1.8988001869725712
2019-05-03,4.7773352676729886
2019-05-04,1.0900619522295596
2019-05-05,-0.6080940822531411
2019-05-06,-0.8437513242851802
2019-05-07,1.4389613933892154
2019-05-08,2.62382736516904
2019-05-09,3.2105750594205507
2019-05-10,3.309083475578345
2019-05-11,12.947827227172803
2019-05-12,-3.2256387707473637
2019-05-13,12.084029761159009
2019-05-14,2.296902470023965
2019-05-15,2.6362395040874453
2019-05-16,-3.903135076359554
2019-05-17,-6.8613811465161545
2019-05-18,-0.9897676229553398
2019-05-19,12.741781617539315
2019-05-20,-2.6761244415049346
2019-05-21,-0.1877771988834209
2019-05-22,-3.5570711565682367
2019-05-23,2.627324592835456
2019-05-24,1.3388347506898546
2019-05-25,0.8159425489589589
2019-05-26,7.7077738316635
2019-05-27,1.5284123299404315
2019-05-28,-0.974546520800379
2019-05-29,-0.6935191916087824
2019-05-30,-3.9264986075266295
2019-05-31,3.0654502684543283
2019-06-01,-0.1222852548150466
2019-06-02,2.089456554969216
2019-06-03,-6.107348224112064
2019-06-04,-6.105791439007158
2019-06-05,1.5109484866347334
2019-06-06,-0.0282201239563684
2019-06-07,2.837216433167966
2019-06-08,-1.1166557363197271
2019-06-09,-3.3448139582594405
2019-06-10,4.061515452790565
2019-06-11,-0.907653035534728
2019-06-12,2.7516514423324256
2019-06-13,1.0442903901259235
2019-06-14,5.624024585256682
2019-06-15,1.662580728863916
2019-06-16,1.7663120341691707
2019-06-17,3.622932707487103
2019-06-18,-2.5598800340442818
2019-06-19,2.111471038122104
2019-06-20,2.7350847496536934
2019-06-21,6.480383180815696
2019-06-22,5.49195775982847
2019-06-23,1.4360317604584338
2019-06-24,1.4346026862422256
