date,target_bitcoin_change_volatility_next
2017-05-13,-1.4162606357122742
2017-05-14,-0.2993101179507795
2017-05-15,7.673234805048223
2017-05-16,0.5306701140830983
2017-05-17,4.7909036178718445
2017-05-18,0.3197047686742893
2017-05-19,2.1335359881085703
2017-05-20,1.9585569079109355
2017-05-21,1.9114001154893807
2017-05-22,3.66321056615011
2017-05-23,0.7250786342112514
2017-05-24,1.2796570666006035
2017-05-25,10.439058633997966
2017-05-26,5.766821227129415
2017-05-27,10.512706933171966
2017-05-28,1.4146325422536243
2017-05-29,0.6332028063563699
2017-05-30,2.803200544533357
2017-05-31,-0.2391911100329213
2017-06-01,1.1727243918346009
2017-06-02,0.1743419148741098
2017-06-03,-0.1679207996450826
2017-06-04,0.2700415876571105
2017-06-05,2.353305601114686
2017-06-06,1.743489150490607
2017-06-07,0.5664876597491375
2017-06-08,0.0965653975145475
2017-06-09,0.0632543407124819
2017-06-10,0.3561596473844686
2017-06-11,-6.3515740869663055
2017-06-12,12.601449376013218
2017-06-13,-0.0424100901201596
2017-06-14,4.448282969857775
2017-06-15,0.433851390187745
2017-06-16,-1.490003151358421
2017-06-17,1.0839061544298811
2017-06-18,0.6336926408091692
2017-06-19,-1.052004634430781
2017-06-20,0.588590883367246
2017-06-21,-1.7801002002789224
2017-06-22,-2.5657042191012613
2017-06-23,-1.6281964662364423
2017-06-24,-0.6936394194074325
2017-06-25,-1.906481523264214
2017-06-26,-3.725879384433406
2017-06-27,-1.7276483141275611
2017-06-28,-1.490541610363505
2017-06-29,-1.2707068403646216
2017-06-30,-1.329696502658961
2017-07-01,-2.1307863161185825
2017-07-02,-0.2468706998047243
2017-07-03,0.4094015276708829
2017-07-04,0.1881196845241461
2017-07-05,-4.814642075695752
2017-07-06,-5.041007303340672
2017-07-07,-1.1445241683986085
2017-07-08,-0.4013045414289706
2017-07-09,0.2710369021689862
2017-07-10,0.7562365769395063
2017-07-11,-0.0901182156654467
2017-07-12,-12.562186632482508
2017-07-13,-0.8008392482654614
2017-07-14,-5.881307596023888
2017-07-15,19.351451241300733
2017-07-16,-0.1827083861596357
2017-07-17,23.38257529311849
2017-07-18,0.5373778672682405
2017-07-19,-0.1195861635172823
2017-07-20,33.45139368589609
2017-07-21,1.42079615481836
2017-07-22,1.2585742918108878
2017-07-23,0.3131242527114608
2017-07-24,-1.229425300566922
2017-07-25,2.14949506004829
2017-07-26,-0.7352464081193277
2017-07-27,0.964706162668394
2017-07-28,1.0254865072453878
2017-07-29,0.3502832985189386
2017-07-30,-0.2769909003522697
2017-07-31,0.3824526500820324
2017-08-01,1.3311476778889777
2017-08-02,-0.1699569222222141
2017-08-03,0.3760324508373269
2017-08-04,0.3573162213397207
2017-08-05,5.123884515378929
2017-08-06,-0.5602534597443865
2017-08-07,0.6143998040248899
2017-08-08,-0.3572186883052053
2017-08-09,-1.5053557476258583
2017-08-10,-0.2854202896466318
2017-08-11,1.5535994592547508
2017-08-12,0.443934308911631
2017-08-13,-1.7358675148353764
2017-08-14,-6.888305881178559
2017-08-15,-0.0827651319794675
2017-08-16,-6.675696711846513
2017-08-17,0.3700250717102227
2017-08-18,1.0920003580402682
2017-08-19,-22.88883307687215
2017-08-20,-2.766572227972708
2017-08-21,-0.320510536835028
2017-08-22,-1.4785449848973675
2017-08-23,-0.0195803749334366
2017-08-24,-5.949045576021906
2017-08-25,-1.3336541559395232
2017-08-26,-1.0463593684548522
2017-08-27,-1.278679569195007
2017-08-28,-2.121679466808779
2017-08-29,0.8805413320080113
2017-08-30,-0.3573230843240682
2017-08-31,-6.418254427220771
2017-09-01,-0.0829395422972334
2017-09-02,8.989199625310462
2017-09-03,-0.0453778860607601
2017-09-04,-3.0981113231751567
2017-09-05,0.0778809364196497
2017-09-06,-0.0864130367877691
2017-09-07,0.1058217879941203
2017-09-08,9.004394331188891
2017-09-09,0.0551325148280712
2017-09-10,-4.340826258092656
2017-09-11,-3.9747952339763137
2017-09-12,-2.5382862670488504
2017-09-13,-0.1826860905118521
2017-09-14,42.45656427856823
2017-09-15,11.882491644966752
2017-09-16,-0.0058210367513411
2017-09-17,-0.6016308905407386
2017-09-18,8.241537209595506
2017-09-19,0.2439903758777006
2017-09-20,-0.1723746516567481
2017-09-21,1.8588760623760687
2017-09-22,-0.1100023277472939
2017-09-23,0.0162963134572091
2017-09-24,0.1713232258191199
2017-09-25,1.9717213408823488
2017-09-26,-0.0365628763530523
2017-09-27,2.506903916646785
2017-09-28,-0.8217617601268046
2017-09-29,2.879885321327436e-05
2017-09-30,0.3492242255557887
2017-10-01,-0.580392459652701
2017-10-02,-1.6219411309451703
2017-10-03,0.1518912872604749
2017-10-04,-2.332554905515938
2017-10-05,-0.2266106640324339
2017-10-06,-1.0397545698742403
2017-10-07,0.0870190363801093
2017-10-08,-2.498623195051619
2017-10-09,0.4338803158993043
2017-10-10,-0.3880916269449641
2017-10-11,2.688092721747637e-05
2017-10-12,5.715595649137351
2017-10-13,-1.943212279188189
2017-10-14,-24.397537818566896
2017-10-15,-10.767970655588188
2017-10-16,-0.2795306882900528
2017-10-17,0.5659744557936497
2017-10-18,-12.657378945879715
2017-10-19,-2.60208174552381
2017-10-20,1.453767667885142
2017-10-21,-10.214236654938537
2017-10-22,0.2205346684523546
2017-10-23,0.1059389556500312
2017-10-24,7.879383360313108
2017-10-25,-2.5291923423109157
2017-10-26,-0.4340644208654765
2017-10-27,-4.29444474727979
2017-10-28,-0.06857764349395
2017-10-29,4.334811927420845
2017-10-30,-0.8353808787008976
2017-10-31,2.445207490916101
2017-11-01,1.1626553639702664
2017-11-02,-0.6100318156633255
2017-11-03,-1.958105930449872
2017-11-04,0.0072850971671423
2017-11-05,0.1870783513495233
2017-11-06,6.637111969373488
2017-11-07,-0.8135118494020932
2017-11-08,0.5298964158292785
2017-11-09,3.8617449003327975
2017-11-10,8.64965835743272
2017-11-11,-10.868825500704292
2017-11-12,4.572179467263204
2017-11-13,8.759837948578353
2017-11-14,-0.8886094746202389
2017-11-15,7.714161365765082
2017-11-16,2.5443364900987087
2017-11-17,0.6591816653778393
2017-11-18,-0.0837036713968841
2017-11-19,-1.0218186268063478
2017-11-20,0.0494331047128149
2017-11-21,0.384444646609472
2017-11-22,-0.3278663716487107
2017-11-23,-4.352425881603872
2017-11-24,-0.488748313318621
2017-11-25,2.0586201949299943
2017-11-26,0.6252577349224797
2017-11-27,0.5767873099348897
2017-11-28,-2.073096777660677
2017-11-29,0.6082570713938917
2017-11-30,-0.9422021370461886
2017-12-01,1.7942445465576995
2017-12-02,-0.6946749902669636
2017-12-03,0.0360731233394862
2017-12-04,0.1040342166093832
2017-12-05,-0.0833339296380297
2017-12-06,16.427971286290433
2017-12-07,22.10155527924598
2017-12-08,4.525104085258236
2017-12-09,3.079497269148246
2017-12-10,-3.905192110605749
2017-12-11,-0.4961246879878755
2017-12-12,-4.072627367289838
2017-12-13,1.907048049918303
2017-12-14,0.0350474277058809
2017-12-15,-1.3420685658308118
2017-12-16,1.0742746821478022
2017-12-17,-0.101195263902587
2017-12-18,0.2534000694888627
2017-12-19,4.132218673868326
2017-12-20,3.1884378725570484
2017-12-21,1.40076645924756
2017-12-22,7.891807807764262
2017-12-23,-0.0754223606979742
2017-12-24,1.569156537825056
2017-12-25,-0.6099526554672607
2017-12-26,3.7207230487341647
2017-12-27,-0.0087475005768
2017-12-28,2.433568497790506
2017-12-29,-0.2105528471877504
2017-12-30,4.482609985023034
2017-12-31,0.647699618579578
2018-01-01,0.4518247646430495
2018-01-02,1.6218646857603325
2018-01-03,-0.0845229888349452
2018-01-04,0.0264120811865664
2018-01-05,-4.590273643877829
2018-01-06,-13.279330496000265
2018-01-07,-0.7168621169721834
2018-01-08,-0.2900353248170728
2018-01-09,0.3588716957823701
2018-01-10,-2.787366188311191
2018-01-11,3.4069626297213773
2018-01-12,-0.1201805652223386
2018-01-13,0.269369415356202
2018-01-14,-1.3882684040852022
2018-01-15,-3.89075657519401
2018-01-16,10.254315649399604
2018-01-17,-0.0528398096811377
2018-01-18,-0.4451756858033007
2018-01-19,-0.7045293198565727
2018-01-20,3.538064873390434
2018-01-21,-1.810220762008985
2018-01-22,-0.6280985564724673
2018-01-23,-0.6197090375318459
2018-01-24,0.7634608392843356
2018-01-25,-6.880639426189861
2018-01-26,-0.0019639039193775
2018-01-27,-1.392527387154474
2018-01-28,0.4637780737423824
2018-01-29,-4.607995984989765
2018-01-30,0.5234918088448337
2018-01-31,-0.068536025164978
2018-02-01,-0.8029236467001932
2018-02-02,-0.2336097123328606
2018-02-03,0.4931683054850477
2018-02-04,-4.371831177881758
2018-02-05,8.416057517829788
2018-02-06,6.266615691447974
2018-02-07,-1.1132169840383788
2018-02-08,3.319455446887387
2018-02-09,1.0963176561239465
2018-02-10,-2.751600394931797
2018-02-11,-0.5231797311142317
2018-02-12,3.305516980957357
2018-02-13,-0.0637064653236652
2018-02-14,3.768158252832099
2018-02-15,-7.453557839700653
2018-02-16,-0.143268787023143
2018-02-17,2.1048934361340037
2018-02-18,0.7271449392822538
2018-02-19,-2.4404383546710484
2018-02-20,-3.500731039663074
2018-02-21,0.2273357661914499
2018-02-22,1.4569910489612203
2018-02-23,-0.4108875202454842
2018-02-24,0.6795445763062569
2018-02-25,0.0345256667887206
2018-02-26,1.6023935453323146
2018-02-27,0.0993525624775726
2018-02-28,-0.2555005164535662
2018-03-01,-3.2738787853757723
2018-03-02,0.0064181843349109
2018-03-03,-4.340814078765121
2018-03-04,-0.8070631187613975
2018-03-05,-0.3505312266968596
2018-03-06,-2.449563568911195
2018-03-07,-11.552926794193176
2018-03-08,-2.845855361400562
2018-03-09,-0.2302142252273209
2018-03-10,-1.5389553511377163
2018-03-11,1.6166729466025709
2018-03-12,0.8726884269113944
2018-03-13,-2.148080902913041
2018-03-14,1.6258520147938382
2018-03-15,-0.699339167869939
2018-03-16,-6.092538960053673
2018-03-17,-2.298921028466372
2018-03-18,1.2769925833989282
2018-03-19,-3.3597646576233653
2018-03-20,-0.3280945465673923
2018-03-21,-3.35417447281362
2018-03-22,-0.2817215428991604
2018-03-23,-2.0515640419437875
2018-03-24,-2.7172930251456395
2018-03-25,-0.8490131230331932
2018-03-26,-0.8676518128626021
2018-03-27,1.356940092312886
2018-03-28,-4.845768424854224
2018-03-29,6.088701295189081
2018-03-30,0.2922384702412461
2018-03-31,-3.116687338573343
2018-04-01,-0.6807381370402932
2018-04-02,-0.1220953427591653
2018-04-03,3.649359325573976
2018-04-04,3.46693850239983
2018-04-05,-2.2820446144838917
2018-04-06,-3.31541865078514
2018-04-07,0.4703305755722642
2018-04-08,0.5737564428469621
2018-04-09,-0.9161018005083732
2018-04-10,-6.5710477269135374
2018-04-11,0.0064062879653548
2018-04-12,15.972727552819844
2018-04-13,-8.183747094977534
2018-04-14,0.1208403710809102
2018-04-15,1.5719847769837705
2018-04-16,-1.3869311813324623
2018-04-17,-0.9744195334159712
2018-04-18,-1.1946421786111938
2018-04-19,-0.7892611944836148
2018-04-20,3.943961980131272
2018-04-21,-0.4282914088831524
2018-04-22,-0.1521513971746269
2018-04-23,-0.3487592372383274
2018-04-24,4.999161828091947
2018-04-25,5.94581800883569
2018-04-26,-0.472930796803428
2018-04-27,0.9042879285241724
2018-04-28,-8.241526458360083
2018-04-29,-2.010063672199225
2018-04-30,0.7286743672594964
2018-05-01,-0.2397740621957078
2018-05-02,-0.5389636278388732
2018-05-03,0.1755289121301961
2018-05-04,-7.885994977659538
2018-05-05,-0.3206708390021462
2018-05-06,-0.3859595608715405
2018-05-07,0.8504817805024878
2018-05-08,0.5684610014757174
2018-05-09,-2.214684690596891
2018-05-10,1.7291325938767257
2018-05-11,5.725245381143895
2018-05-12,-14.067653096213396
2018-05-13,0.620059187153954
2018-05-14,-0.0641814778186367
2018-05-15,-1.1728556784012856
2018-05-16,-1.0584312338897672
2018-05-17,0.9624477447186308
2018-05-18,-0.8520240700853554
2018-05-19,-0.3199434284604119
2018-05-20,-4.180237683347943
2018-05-21,0.0565360104914924
2018-05-22,2.512680847321369
2018-05-23,3.897732830221301
2018-05-24,-10.190633687214312
2018-05-25,-11.651605086991824
2018-05-26,-5.843191428793193
2018-05-27,-1.2204306189108838
2018-05-28,-3.796540666010062
2018-05-29,6.427831400246187
2018-05-30,-0.2866403653733806
2018-05-31,0.6733027336263575
2018-06-01,-0.4477682533276073
2018-06-02,-7.365692755549736
2018-06-03,0.7703933578654398
2018-06-04,-0.6157852227491434
2018-06-05,1.077512964738414
2018-06-06,-0.988093365587528
2018-06-07,0.0550344869867824
2018-06-08,-0.6563930904011306
2018-06-09,-1.4118824601393465
2018-06-10,13.808764267542784
2018-06-11,0.8043869746725774
2018-06-12,0.9261847907938936
2018-06-13,1.1450488639628054
2018-06-14,6.104595046932171
2018-06-15,0.9293022201013024
2018-06-16,-0.2586801437135855
2018-06-17,-1.1945134573382088
2018-06-18,3.027534406630084
2018-06-19,-2.220452362188852
2018-06-20,0.0961206123203606
2018-06-21,-2.6251588346691945
2018-06-22,9.839848541957696
2018-06-23,0.4069769753428653
2018-06-24,0.0197398439280016
2018-06-25,0.3083637141602313
2018-06-26,0.4566629547485101
2018-06-27,-0.6356882169276101
2018-06-28,-2.175619674492546
2018-06-29,5.115774477726354
2018-06-30,1.2610113396382516
2018-07-01,-0.1743980159910063
2018-07-02,1.7063260978328776
2018-07-03,-0.224258571519087
2018-07-04,-0.3296826513538464
2018-07-05,-0.3870065140111123
2018-07-06,0.0567932402794069
2018-07-07,1.217252513617284
2018-07-08,0.0770925686729429
2018-07-09,-0.0909181816559856
2018-07-10,-9.010713033989392
2018-07-11,-0.3829629580463511
2018-07-12,-2.435883706009334
2018-07-13,-2.0026888409007904
2018-07-14,-4.539437161242588
2018-07-15,-1.5541738508332847
2018-07-16,6.011617107250444
2018-07-17,10.369324973914829
2018-07-18,-1.4634431109221913
2018-07-19,0.1348816931653118
2018-07-20,0.4777144112123155
2018-07-21,-0.0933218893644283
2018-07-22,-17.80953340061966
2018-07-23,2.056934602325056
2018-07-24,12.196752151265478
2018-07-25,2.44201525596377
2018-07-26,0.3669695428963226
2018-07-27,0.4630172383735642
2018-07-28,-4.2070399428552285
2018-07-29,-2.893237899039114
2018-07-30,-0.4444303438671637
2018-07-31,5.579322755489247
2018-08-01,-0.3221380265464146
2018-08-02,-0.2569239117673261
2018-08-03,0.7376971314615899
2018-08-04,5.316027388703537
2018-08-05,-0.0009998742978911
2018-08-06,-0.5127758983267894
2018-08-07,1.0133404757802111
2018-08-08,6.272805577510088
2018-08-09,-2.832819086382754
2018-08-10,4.618267829559586
2018-08-11,-0.4186051821099545
2018-08-12,0.0170617823396446
2018-08-13,-0.019147093660965
2018-08-14,0.0608508258794771
2018-08-15,-4.064004615123706
2018-08-16,-10.36085325996
2018-08-17,2.754484721900363
2018-08-18,0.1393528597831483
2018-08-19,0.2910244389011884
2018-08-20,0.7747894723842075
2018-08-21,1.6409097091782066
2018-08-22,-2.723125807809001
2018-08-23,-13.850671049992702
2018-08-24,1.651656071057639
2018-08-25,-0.729679973457309
2018-08-26,-2.213404383142703
2018-08-27,2.0568723308108217
2018-08-28,2.476178018961006
2018-08-29,0.0079137806511031
2018-08-30,-4.221810491518118
2018-08-31,-0.3388170899707776
2018-09-01,1.1963833531520418
2018-09-02,-0.2636351163642692
2018-09-03,-6.898742893029397
2018-09-04,0.3621574230070923
2018-09-05,14.313076811062754
2018-09-06,1.3226034418959864
2018-09-07,-8.81352188753718
2018-09-08,-0.6498269227608877
2018-09-09,-7.901952206348906
2018-09-10,-0.7547587474559636
2018-09-11,-0.0414848203041162
2018-09-12,0.0134615579792329
2018-09-13,0.8952839363014942
2018-09-14,-0.6676277239620831
2018-09-15,0.0093410205857402
2018-09-16,-3.813136800577399
2018-09-17,2.179563003076201
2018-09-18,0.1184379306915062
2018-09-19,-2.5796291754196843
2018-09-20,-1.2728613119820098
2018-09-21,1.9259741739292124
2018-09-22,-1.5119474092310514
2018-09-23,-2.2428674991888387
2018-09-24,0.7326562732873354
2018-09-25,1.275695603551541
2018-09-26,-2.058364852783268
2018-09-27,-0.5144517165044493
2018-09-28,-0.0503170591810597
2018-09-29,-0.1343977708617827
2018-09-30,-0.2449417883596538
2018-10-01,-1.8597856560181425
2018-10-02,-0.6486959227162248
2018-10-03,0.060109471452785
2018-10-04,-0.278278514521979
2018-10-05,-22.617187736172305
2018-10-06,-8.865088048439684
2018-10-07,-0.6598400778975777
2018-10-08,-10.9208937660069
2018-10-09,-0.7534564894106865
2018-10-10,0.8169641211903444
2018-10-11,20.74834937785044
2018-10-12,-0.0949506082201456
2018-10-13,-4.182636048525823
2018-10-14,0.0232811798801302
2018-10-15,13.575643174284991
2018-10-16,-0.0918175278237787
2018-10-17,-6.946878673322942
2018-10-18,-0.2726215551670186
2018-10-19,-0.0564397873964339
2018-10-20,-1.9560925473634303
2018-10-21,-6.858076310205419
2018-10-22,0.0235436015683765
2018-10-23,0.0005378362473607
2018-10-24,-1.7863090770352308
2018-10-25,-3.697130617271205
2018-10-26,-0.4327915334854548
2018-10-27,-6.371983040214834
2018-10-28,-0.1128474478297336
2018-10-29,4.336298392378257
2018-10-30,-0.1823297404802026
2018-10-31,-0.1193946756650299
2018-11-01,0.8028447221638757
2018-11-02,-0.4024581480133404
2018-11-03,-1.125160432701089
2018-11-04,-0.4497783469497696
2018-11-05,0.3794993673132074
2018-11-06,0.359518698260941
2018-11-07,0.5169965562188183
2018-11-08,0.985019892043093
2018-11-09,0.2746245856646512
2018-11-10,-23.74768167764608
2018-11-11,-0.0620938261924663
2018-11-12,0.6246014759789364
2018-11-13,0.0675195538726747
2018-11-14,75.85619958951067
2018-11-15,0.4250935299504821
2018-11-16,0.226570227082834
2018-11-17,-0.1077239789181061
2018-11-18,1.2505629880532831
2018-11-19,60.47888160348378
2018-11-20,9.689971221812389
2018-11-21,2.550077874135548
2018-11-22,1.968045924845363
2018-11-23,-0.2362201524232832
2018-11-24,11.352256003815198
2018-11-25,2.177987640090917
2018-11-26,1.4254693444913258
2018-11-27,0.4499464101954897
2018-11-28,13.399296136606733
2018-11-29,0.1098153963889014
2018-11-30,1.6408989157037368
2018-12-01,2.31812553375279
2018-12-02,-0.1588865403966077
2018-12-03,1.324590660089631
2018-12-04,0.45381872415855
2018-12-05,0.4662323522446332
2018-12-06,0.8848759255375871
2018-12-07,-0.5903908462989826
2018-12-08,0.8391060606262934
2018-12-09,2.107403015300413
2018-12-10,-0.2434814538647578
2018-12-11,-0.2625252705726999
2018-12-12,0.7827361935937693
2018-12-13,0.3252289408622877
2018-12-14,-4.15303013765852
2018-12-15,0.1833064746411983
2018-12-16,0.3310940038153687
2018-12-17,6.496295788558615
2018-12-18,1.362515155612476
2018-12-19,-9.822168811688504
2018-12-20,2.517405989453092
2018-12-21,1.075739061036729
2018-12-22,-0.766714449862449
2018-12-23,-0.0008619996712755
2018-12-24,-8.294338770947096
2018-12-25,2.552424250541385
2018-12-26,-2.454575696137351
2018-12-27,2.072778587184088
2018-12-28,-5.145243300438851
2018-12-29,0.3938383123382349
2018-12-30,-2.843968568811339
2018-12-31,-1.4460138672471643
2019-01-01,0.59235771654369
2019-01-02,-2.5730481990403957
2019-01-03,0.4314761170216563
2019-01-04,-2.526262439151594
2019-01-05,-4.242882765606993
2019-01-06,1.863595702577503
2019-01-07,0.2084607914535574
2019-01-08,-1.2092728708377076
2019-01-09,-1.2990948163452587
2019-01-10,8.650394423163332
2019-01-11,-0.2272007897951566
2019-01-12,-2.528229440657604
2019-01-13,0.4569155401912272
2019-01-14,1.346025508336246
2019-01-15,0.5522074000353872
2019-01-16,-6.560122632430332
2019-01-17,-1.7219779950467196
2019-01-18,-0.1779927569726669
2019-01-19,-11.046809950171776
2019-01-20,-2.9678480635658144
2019-01-21,-1.5623481576896303
2019-01-22,0.2004296222726687
2019-01-23,-0.8256871507859032
2019-01-24,-6.202300620270562
2019-01-25,-0.2851130312716776
2019-01-26,-4.866726964566437
2019-01-27,-10.637125765466804
2019-01-28,0.6830096040605582
2019-01-29,-0.5360330494437848
2019-01-30,-1.5853315020635028
2019-01-31,-2.0959113010861508
2019-02-01,-1.8416619648558676
2019-02-02,-1.086360732197056
2019-02-03,0.2620818380601131
2019-02-04,0.0122866047197689
2019-02-05,-11.211446483315646
2019-02-06,0.1522747512000988
2019-02-07,-0.1598672386530997
2019-02-08,19.92776606544817
2019-02-09,-22.091006819030905
2019-02-10,0.0843390140380817
2019-02-11,0.3085354730800294
2019-02-12,-3.676557937577596
2019-02-13,-7.564702157154146
2019-02-14,-1.9441916214365973
2019-02-15,-0.2349537849691163
2019-02-16,-0.1961135562528304
2019-02-17,0.6112750247872389
2019-02-18,16.996774598808596
2019-02-19,-5.1529241288044485
2019-02-20,-0.040496747971408
2019-02-21,0.8306214904284737
2019-02-22,0.054081036219844
2019-02-23,3.467843785842839
2019-02-24,25.39274175846151
2019-02-25,0.6581856542180242
2019-02-26,0.0903483125042958
2019-02-27,-2.9481334690914407
2019-02-28,-0.2381794389316294
2019-03-01,-0.1265635730295145
2019-03-02,-0.3372595966919411
2019-03-03,0.0931105087638606
2019-03-04,1.5038336367458882
2019-03-05,1.620203818164878
2019-03-06,-0.0596724768062939
2019-03-07,0.0014653251411145
2019-03-08,-0.8070935246668243
2019-03-09,0.1005230053679584
2019-03-10,-13.41108500880831
2019-03-11,0.6401785019911177
2019-03-12,-0.0291485928544221
2019-03-13,-0.5625940518741657
2019-03-14,0.0125661257600162
2019-03-15,-0.0935141452301113
2019-03-16,0.9398025506441864
2019-03-17,0.2653535285045194
2019-03-18,0.005869146159898
2019-03-19,-0.11756770084137
2019-03-20,-12.813366448657703
2019-03-21,0.7893979451174316
2019-03-22,-0.6687779748622891
2019-03-23,-0.5716362559603727
2019-03-24,-0.6031893518446574
2019-03-25,-4.278485008466393
2019-03-26,-40.89576122013558
2019-03-27,3.4854911905399355
2019-03-28,-0.5586097396040657
2019-03-29,0.2458799719408322
2019-03-30,-0.0157814151186541
2019-03-31,0.0629955103025103
2019-04-01,1.3704744854246442
2019-04-02,161.63548782589712
2019-04-03,-1.5540312078236806
2019-04-04,-0.6683743885514848
2019-04-05,0.3329122212837765
2019-04-06,-0.0520300856578392
2019-04-07,0.3486493454885053
2019-04-08,0.0389830900954013
2019-04-09,0.9194067943730122
2019-04-10,-0.539361800794147
2019-04-11,6.171390868977089
2019-04-12,-0.118654414894237
2019-04-13,0.0591667215201319
2019-04-14,0.0414485585316981
2019-04-15,0.9466781758216136
2019-04-16,0.6514006730635069
2019-04-17,-0.0261975520728041
2019-04-18,-0.0008912593403076
2019-04-19,0.0581737903551538
2019-04-20,-0.8507708784121437
2019-04-21,0.1189634417021467
2019-04-22,-0.0040284611596552
2019-04-23,0.4216148878418035
2019-04-24,0.4126707184080258
2019-04-25,5.031853098671002
2019-04-26,-0.3622838593415389
2019-04-27,-0.0782136562605173
2019-04-28,0.0383664585761778
2019-04-29,0.2871643928456846
2019-04-30,0.0621947049210813
2019-05-01,-0.0216152592347973
2019-05-02,-42.435984218430114
2019-05-03,6.5444222416293
2019-05-04,-0.7903570266763804
2019-05-05,-0.7215069168400201
2019-05-06,0.651219489112953
2019-05-07,-1.6628470948674146
2019-05-08,1.199367005521501
2019-05-09,1.043545415573366
2019-05-10,1.620618101708704
2019-05-11,29.76833558075198
2019-05-12,4.060573173524817
2019-05-13,18.911238143051246
2019-05-14,0.0984901083370237
2019-05-15,-1.5958870871428554
2019-05-16,3.8662730907335296
2019-05-17,9.012084346908122
2019-05-18,0.4924176417580694
2019-05-19,12.246531942432773
2019-05-20,1.4645218767398438
2019-05-21,-0.0729923730505177
2019-05-22,2.067961549087616
2019-05-23,-0.1618764865966571
2019-05-24,-0.8477941790611232
2019-05-25,-3.2606652855857066
2019-05-26,3.122343968747354
2019-05-27,-0.3085447167511357
2019-05-28,0.4563879570296247
2019-05-29,-0.0088630105389286
2019-05-30,2.63865384060471
2019-05-31,0.1640070082899347
2019-06-01,0.2050944444857538
2019-06-02,-0.8231931252249303
2019-06-03,4.626175332873039
2019-06-04,3.79948900311764
2019-06-05,-0.2187039388400702
2019-06-06,0.0624218298270085
2019-06-07,0.0499980361345908
2019-06-08,-0.0620629163713082
2019-06-09,0.753168028574347
2019-06-10,-9.038282209559078
2019-06-11,-0.9905153851770708
2019-06-12,-10.64292179413304
2019-06-13,-0.4064404105802999
2019-06-14,2.3829277044173702
2019-06-15,-1.6994611501786272
2019-06-16,-6.251411084493153
2019-06-17,0.5840744104115503
2019-06-18,-15.609538868134198
2019-06-19,-1.191978115594139
2019-06-20,0.6998094596510018
2019-06-21,1.887383949209842
2019-06-22,2.666426578156522
2019-06-23,0.0106295679560775
2019-06-24,0.0162809793200491
2019-06-25,-1.1100715597926247
2019-06-26,11.413730198116978
2019-06-27,29.025301066618532
2019-06-28,6.33183706022642
2019-06-29,-0.2255123711630391
2019-06-30,7.72755640601297
2019-07-01,0.4592870083909295
2019-07-02,-0.0037712332256911
2019-07-03,1.84494770312762
2019-07-04,0.1182691246081946
2019-07-05,0.6127334675419815
2019-07-06,-0.0328680828096117
2019-07-07,-0.0935637721524607
2019-07-08,1.480306775308193
2019-07-09,-1.2957323843253763
2019-07-10,0.9838942942264728
2019-07-11,3.231017092702237
2019-07-12,0.2648167288681335
2019-07-13,1.1658052833721344
2019-07-14,5.14392205750791
2019-07-15,1.2605268537456915
2019-07-16,8.578454198374752
2019-07-17,-0.2663716520546977
2019-07-18,2.8128730048486483
2019-07-19,0.0179590162541432
2019-07-20,-0.0688556894978376
2019-07-21,-1.1564357594757602
2019-07-22,-0.8101412505806427
2019-07-23,0.5354420969700735
2019-07-24,-0.1025568107743346
2019-07-25,-1.8876202880947268
2019-07-26,-4.366605122539735
2019-07-27,-8.528393391730571
2019-07-28,-6.165242431366991
2019-07-29,-0.4480795578187702
2019-07-30,-5.064835491895559
2019-07-31,1.4168855569329786
2019-08-01,0.3362257591465134
2019-08-02,-6.760592403312793
2019-08-03,-1.9916875648610664
2019-08-04,-0.165599510310288
2019-08-05,3.484996469121615
2019-08-06,0.287742216022635
2019-08-07,-2.3355415435068028
2019-08-08,-0.4171144869101084
2019-08-09,-0.719010610555193
2019-08-10,-1.9529824446888888
2019-08-11,-1.031081893631125
2019-08-12,-0.8981198575001903
2019-08-13,-7.542842601374023
2019-08-14,2.4967806206579235
2019-08-15,-18.04614824923658
2019-08-16,-0.5060349960848032
2019-08-17,-12.404333843111605
2019-08-18,0.0104623293328387
2019-08-19,4.01089628672624
2019-08-20,-0.079502661815578
2019-08-21,4.612929269935595
2019-08-22,-2.8117244135125508
2019-08-23,0.8361274989627354
2019-08-24,0.86261866801145
2019-08-25,-0.0248413959203386
2019-08-26,-2.0691463392069176
2019-08-27,0.6104214376986272
2019-08-28,2.972506447799294
2019-08-29,0.8237545674136815
2019-08-30,-3.39251488932838
2019-08-31,-1.5976387634227374
2019-09-01,0.0833799061433326
2019-09-02,4.207065889229367
2019-09-03,0.7813127221597993
2019-09-04,-8.50363194028697
2019-09-05,-1.058970629023237
2019-09-06,-2.764123901617077
2019-09-07,0.6692204022596959
2019-09-08,-0.0191239606171622
2019-09-09,-2.8796037635536065
2019-09-10,-0.0613352203978956
2019-09-11,0.0676918426892658
2019-09-12,-2.0451382525047523
2019-09-13,-13.823512956552284
2019-09-14,-1.6860925248481595
2019-09-15,-0.0985964154358698
2019-09-16,-0.4043023122660472
2019-09-17,-0.3202303769250014
2019-09-18,-8.919572486616524
2019-09-19,-0.2548317242712428
2019-09-20,-12.578785623385414
2019-09-21,1.1288986727133077
2019-09-22,-3.272566395931098
2019-09-23,2.679753160584375
2019-09-24,49.30219411167502
2019-09-25,-1.4709918198860803
