date,target_tesla_change_volatility_next
2017-05-23,-1.8993806858248363
2017-05-24,1.044158608370083
2017-05-25,-4.131563467741383
2017-05-26,0.3319373228785727
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,2.1605777723766595
2017-05-31,0.4182432773533584
2017-06-01,-0.4998276842294924
2017-06-02,-0.5401255834692309
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.9418647547321912
2017-06-06,0.3959785856215925
2017-06-07,0.0536672801167315
2017-06-08,0.8445826922367061
2017-06-09,4.859138840362887
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,-0.4915720435535009
2017-06-13,3.5379500606244285
2017-06-14,-0.756271988999746
2017-06-15,-1.613169710362028
2017-06-16,-9.59232687941791
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,-4.29312378832456
2017-06-20,-0.395094749036573
2017-06-21,-6.112113482698178
2017-06-22,0.3321699710288728
2017-06-23,-0.6078936127224988
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,1.9871327088100128
2017-06-27,4.351093235377235
2017-06-28,1.4693027389836022
2017-06-29,-1.849109673646343
2017-06-30,-1.18727277622922
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,3.038033463781531
2017-07-04,0.0
2017-07-05,21.425865262919007
2017-07-06,7.484509215823132
2017-07-07,-0.5144285980703045
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,-0.8377026068563831
2017-07-11,1.250046190850207
2017-07-12,-2.014733631747878
2017-07-13,-0.0945525321137341
2017-07-14,0.5320889256021699
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,1.323049156192546
2017-07-18,0.6063729222939074
2017-07-19,-0.6423504103013622
2017-07-20,-0.4377931424697001
2017-07-21,-2.380174595353479
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,2.345291730461452
2017-07-25,0.0179833052517786
2017-07-26,-5.107601019173991
2017-07-27,0.8232586765440475
2017-07-28,-0.1685096485319448
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,2.332899402311095
2017-08-01,0.1329831771898604
2017-08-02,1.1169824277433182
2017-08-03,9.58903629928043
2017-08-04,1.1212303646177535
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,-0.0299046567224348
2017-08-08,1.3349188091039244
2017-08-09,-3.0972204578801232
2017-08-10,-0.2746604399309627
2017-08-11,-1.4522322793773743
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.551412729446854
2017-08-15,-1.3295012107323978
2017-08-16,-13.584444592612057
2017-08-17,-7.550389165627058
2017-08-18,0.5732922477395652
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,2.954782811613055
2017-08-22,-3.180813542547456
2017-08-23,3.050641727609027
2017-08-24,-1.4066846035303393
2017-08-25,0.4721558835885986
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,-2.181305836584435
2017-08-29,-1.985879485150832
2017-08-30,0.2535909753491827
2017-08-31,-0.3741784170496864
2017-09-01,-0.1241404480929686
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,-4.630097369203168
2017-09-06,0.5552138296677445
2017-09-07,0.5467440754654218
2017-09-08,-1.2947700050262467
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,11.189738763699264
2017-09-12,-4.583410593351934
2017-09-13,-0.8089843548529152
2017-09-14,1.5507975084496195
2017-09-15,-12.439412417437046
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,-2.2738161398703105
2017-09-19,3.3566766601593523
2017-09-20,-2.9864783151930085
2017-09-21,1.7914746302269968
2017-09-22,5.658474246948941
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.8586381724509984
2017-09-26,-1.2285647299028255
2017-09-27,0.4246334733715828
2017-09-28,-0.0400295914806281
2017-09-29,-3.2429333465622934
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,-0.5829084155495767
2017-10-03,-1.8762302331720049
2017-10-04,1.1180482533663438
2017-10-05,-4.558432684169866
2017-10-06,0.0774206110609299
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,6.37237915962996
2017-10-10,5.074975621500011
2017-10-11,-0.0141651938404763
2017-10-12,-0.9676175014695864
2017-10-13,-0.2208154647765359
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.7341794123920886
2017-10-17,-0.2412233042120792
2017-10-18,-0.558409278558003
2017-10-19,0.9309251933263818
2017-10-20,-0.2340859120440575
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,-11.918756723268752
2017-10-24,0.0579564720801117
2017-10-25,4.023835972874457
2017-10-26,-5.629476239029052
2017-10-27,0.0167072673570523
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,-1.8950445412598604
2017-10-31,6.112086899682323
2017-11-01,3.481321127745906
2017-11-02,16.130118861665643
2017-11-03,-1.9463302841418284
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,-0.4415460242757074
2017-11-07,0.6781003861769053
2017-11-08,-0.2410125454748279
2017-11-09,0.0020864348573068
2017-11-10,-0.1823354446742642
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,6.177591807536342
2017-11-14,-0.5375188420740251
2017-11-15,-1.2470078839930898
2017-11-16,0.1238658544046478
2017-11-17,0.2467352439140757
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,-3.254159591266381
2017-11-21,-1.766946367780564
2017-11-22,0.5372524936527512
2017-11-23,0.0
2017-11-24,0.4458762879172129
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.1670140488013505
2017-11-28,-0.2544015949532352
2017-11-29,1.45643996259186
2017-11-30,-0.5505333416720326
2017-12-01,-0.965124640642312
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,-0.7571930239830271
2017-12-05,-1.3698768106032433
2017-12-06,3.950876304690909
2017-12-07,-3.495786693129843
2017-12-08,0.6444272659831052
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,5.352359663859296
2017-12-12,3.6559518247107015
2017-12-13,-3.2064683320161547
2017-12-14,-3.4299059106691066
2017-12-15,-19.30096713600704
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,-0.2137545441075028
2017-12-19,2.529515178058195
2017-12-20,0.0897842017693495
2017-12-21,-0.1716927295316028
2017-12-22,2.15243817550248
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,3.243284194483609
2017-12-27,-5.535559890900599
2017-12-28,-1.6448402067573475
2017-12-29,0.5524431604960744
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,3.99679368457182
2018-01-03,0.2775837871957121
2018-01-04,-1.6381929865645906
2018-01-05,-3.8541685870249855
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,15.583488150437974
2018-01-09,0.2061466568940462
2018-01-10,-0.0092489932099759
2018-01-11,0.2113542718791938
2018-01-12,-4.471818349670875
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.2822281819202077
2018-01-17,0.6799854626334811
2018-01-18,0.2600199127824387
2018-01-19,0.168851947931814
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,-2.970892509069878
2018-01-23,-0.4787692072788285
2018-01-24,2.0482087600447896
2018-01-25,-4.243325638279827
2018-01-26,-4.97754969875257
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,1.5585330862005309
2018-01-30,0.5704969369315416
2018-01-31,1.4935407413936286
2018-02-01,0.1359370222469236
2018-02-02,-1.4440526558149425
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,4.694824425050848
2018-02-06,-0.2488373405954536
2018-02-07,2.447776360670373
2018-02-08,28.533757184912844
2018-02-09,-0.220753521208139
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.3809557701753618
2018-02-13,1.0269148874885836
2018-02-14,-1.9787536737639444
2018-02-15,2.8191487230289525
2018-02-16,-0.2479072874179699
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,-0.0012273733762446
2018-02-21,-9.334127132701486
2018-02-22,3.9465785339918513
2018-02-23,0.6529560883453245
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.3346243092327228
2018-02-27,0.9479392601780656
2018-02-28,1.2137145411210692
2018-03-01,2.073770091362803
2018-03-02,0.3858920131751375
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,-0.6846087251257016
2018-03-06,0.3681357421784659
2018-03-07,0.4541113944153352
2018-03-08,-0.6522330169936752
2018-03-09,-1.272963510882852
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,6.968535652714736
2018-03-13,-0.6223463532060824
2018-03-14,4.207253846338865
2018-03-15,-1.5119810729992356
2018-03-16,-0.0597271558725576
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.6536979694172551
2018-03-20,-1.687038031156074
2018-03-21,0.9471603367736005
2018-03-22,-1.766274192653161
2018-03-23,-17.964658411704303
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,-0.3670506665939155
2018-03-27,20.31363560585941
2018-03-28,10.118711749504604
2018-03-29,2.871188499400601
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.177786924368184
2018-04-03,7.460556185271594
2018-04-04,8.806040384435732
2018-04-05,5.892030278996496
2018-04-06,-1.7316663375807284
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.2773786829416869
2018-04-10,3.320009485263231
2018-04-11,-0.1321320658497993
2018-04-12,0.0071168867908921
2018-04-13,-0.4324198463721784
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.5222238663600054
2018-04-17,0.0620487786441081
2018-04-18,0.5043837765400294
2018-04-19,0.4917044259907799
2018-04-20,0.9391865634198472
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.4155179043678236
2018-04-24,-4.015908198059037
2018-04-25,-0.0074854795902412
2018-04-26,-1.3106233300958947
2018-04-27,1.3701090294403029
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,-0.1099224185119207
2018-05-01,0.0104079745340435
2018-05-02,-0.0498376010477197
2018-05-03,2.984920138334024
2018-05-04,0.9446540094161016
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.3467464006574383
2018-05-08,-0.0769176386244074
2018-05-09,-8.46914366052507
2018-05-10,-9.585475646219743
2018-05-11,-0.6565535731770766
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,-3.349304463970171
2018-05-15,-3.606588101635344
2018-05-16,-9.25164756861393
2018-05-17,-9.899722394601197
2018-05-18,0.7655469346389943
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,-0.365473265152394
2018-05-22,-4.989116628527912
2018-05-23,0.6755624527752468
2018-05-24,-1.30901338187841
2018-05-25,-1.5913351685791222
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,-1.5780705832202369
2018-05-30,2.080618567942772
2018-05-31,0.5888291489439812
2018-06-01,0.2958696845594133
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,-2.60768952272612
2018-06-05,-0.7201787177202434
2018-06-06,24.43781785263941
2018-06-07,0.056052174281973
2018-06-08,-0.3716068054326338
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,2.115498293347096
2018-06-12,1.4574264433558692
2018-06-13,-0.4792366527182845
2018-06-14,2.0268584615314555
2018-06-15,-8.275096805667836
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.1730048234287462
2018-06-19,6.163605443052522
2018-06-20,0.811327620777269
2018-06-21,4.081271853158963
2018-06-22,3.4562508277707016
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,-0.4189493818458567
2018-06-26,-1.2901088501099056
2018-06-27,-1.9781596621003985
2018-06-28,0.1517830226622107
2018-06-29,0.9964886470376522
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,-0.499400488400803
2018-07-03,10.33651545585046
2018-07-04,0.0
2018-07-05,-2.031634987454478
2018-07-06,-0.1615049653510114
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,1.0214682761607865
2018-07-10,0.090015230966145
2018-07-11,0.0991884493670047
2018-07-12,-0.7601481655889808
2018-07-13,-1.1878804200097126
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.7724758738899551
2018-07-17,1.891114436313668
2018-07-18,-0.7662866084688025
2018-07-19,-13.679386988412356
2018-07-20,0.6767730811283235
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,2.1291285168975493
2018-07-24,-3.931559536944485
2018-07-25,0.9290666064374564
2018-07-26,-0.1723368996816465
2018-07-27,-2.277072140300118
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.5240081236984606
2018-07-31,-1.2862832793769208
2018-08-01,-3.97131292456514
2018-08-02,45.05909582214349
2018-08-03,-1.949642619864012
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,-1.6590704681083035
2018-08-07,12.15611414731974
2018-08-08,0.2541110676619995
2018-08-09,2.531078313283275
2018-08-10,-0.152245113687155
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,-0.4163265580752195
2018-08-14,0.0804213410680043
2018-08-15,-5.011130524731455
2018-08-16,0.0898051345794348
2018-08-17,9.01226518919036
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,-0.7785942948485003
2018-08-21,1.520645691956668
2018-08-22,-0.1058042889485633
2018-08-23,-0.0249117049634373
2018-08-24,0.0210744412422858
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,-0.5945328918156134
2018-08-28,-0.9260068943992784
2018-08-29,0.3590594134453617
2018-08-30,-0.0620088834921706
2018-08-31,-0.3281412259136806
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.6221927212445078
2018-09-05,0.3799314239952167
2018-09-06,-1.4031222214951231
2018-09-07,3.3181525390963973
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,5.248084988851831
2018-09-11,-0.07937134298448
2018-09-12,0.6200498259434362
2018-09-13,-0.0720388883354239
2018-09-14,-19.411866537024213
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0191176508093082
2018-09-18,0.7620825537935749
2018-09-19,-11.42692063380064
2018-09-20,-0.3869034696171836
2018-09-21,-2.680938012592604
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,-0.226025007667141
2018-09-25,0.0510395518002582
2018-09-26,1.0546211719148602
2018-09-27,-0.7692456625537081
2018-09-28,28.388480916049087
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,16.377158397177926
2018-10-02,0.6275365665717736
2018-10-03,-1.1301780512417037
2018-10-04,1.1941448837468505
2018-10-05,3.1061633134970013
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.714282643599784
2018-10-09,1.920982297326379
2018-10-10,-0.0143396568663023
2018-10-11,-0.0672755066647101
2018-10-12,0.6082112165728182
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0416245726579056
2018-10-16,1.726876575559544
2018-10-17,-0.2915276490799479
2018-10-18,0.4534609093223229
2018-10-19,-2.310214802221966
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,-4.298874332917047
2018-10-23,9.029805642409382
2018-10-24,-0.5985613293173819
2018-10-25,4.142271326562508
2018-10-26,0.9884738022329698
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0175768323229963
2018-10-30,-0.5776891419541519
2018-10-31,-0.8366673990581774
2018-11-01,0.1125509595036433
2018-11-02,-0.0017599860496986
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.1912510152807689
2018-11-06,0.0145637333337944
2018-11-07,-0.1619635057138246
2018-11-08,-0.0487798302055697
2018-11-09,-13.92510216952103
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,-15.453420222933476
2018-11-13,-0.8391643739621757
2018-11-14,-0.5385442349849723
2018-11-15,-2.67792712900633
2018-11-16,-7.46577225643974
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,-3.721398864010472
2018-11-20,-0.877456151459377
2018-11-21,0.4132207554594425
2018-11-22,0.0
2018-11-23,1.900970251860024
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,3.046441607889272
2018-11-27,0.2517768444644686
2018-11-28,-3.82556778292501
2018-11-29,0.13403627172206
2018-11-30,-1.487801427608293
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,-0.6518709412914991
2018-12-04,0.0056104606617424
2018-12-05,0.0
2018-12-06,-19.078727111702957
2018-12-07,-0.5374435284337675
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,-15.073611966527366
2018-12-11,-6.428838009765247
2018-12-12,-0.2105441832697008
2018-12-13,0.7372262052444123
2018-12-14,2.5726884762082403
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,6.68939346102797
2018-12-18,2.924612107856861
2018-12-19,-0.1636282797036536
2018-12-20,7.160422694081303
2018-12-21,-0.6343304613889211
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,12.148994401562677
2018-12-25,0.0
2018-12-26,18.29445314999849
2018-12-27,-2.8965294529585184
2018-12-28,3.5795562287501914
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,-0.3433293145047034
2019-01-01,0.0
2019-01-02,5.732443512286722
2019-01-03,0.3425547526169525
2019-01-04,4.277670292630442
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,3.0677712832673176
2019-01-08,-0.7155791335018535
2019-01-09,-1.4143717422713475
2019-01-10,-3.5074232078528667
2019-01-11,0.0053146877520893
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,1.42744434160047
2019-01-15,0.6090398290817145
2019-01-16,-0.7852532887266062
2019-01-17,-0.593869540035108
2019-01-18,19.06633117239056
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,-0.1719461191865057
2019-01-23,0.7685500158477465
2019-01-24,-0.2424518126019181
2019-01-25,0.4327779065020909
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,-0.0162203084165146
2019-01-29,-0.8706357462796799
2019-01-30,1.13006676021572
2019-01-31,-1.502435362891397
2019-02-01,-0.3950819979401276
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,-0.0623001847511073
2019-02-05,-1.750700832430252
2019-02-06,-0.0120534002600369
2019-02-07,-4.67532671360763
2019-02-08,-9.6557427685241
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,-0.3560302407142557
2019-02-12,-3.669237719264795
2019-02-13,0.1071942061714459
2019-02-14,-5.869152288463653
2019-02-15,-1.1944881655165718
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,-4.583385835002374
2019-02-20,-4.834102824342379
2019-02-21,1.9584418962178995
2019-02-22,0.1250332573541346
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,-0.362014268940225
2019-02-26,-0.2192013442561369
2019-02-27,3.773707062059617
2019-02-28,-1.057453721604762
2019-03-01,9.15180273666536
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.8219153653954647
2019-03-05,-26.337843470157573
2019-03-06,-0.1614710699844423
2019-03-07,-3.318375989329081
2019-03-08,1.4822082443448623
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.5328079578084566
2019-03-12,1.5845620484548073
2019-03-13,0.9911855546199888
2019-03-14,-3.609304476175024
2019-03-15,5.865687152489341
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,-0.3086649745222214
2019-03-19,-0.107139150006541
2019-03-20,-0.5585267565445529
2019-03-21,-0.0392338635054945
2019-03-22,0.5477108091635374
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.2531823261736177
2019-03-26,0.7115724890929043
2019-03-27,2.116118794752864
2019-03-28,0.526043711965829
2019-03-29,-0.1561495416729008
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,2.1084479501132014
2019-04-02,0.1251049051554709
2019-04-03,0.8734301392908428
2019-04-04,11.049384957658038
2019-04-05,1.038690946830445
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,-0.4082890328819144
2019-04-09,0.0001182273987376
2019-04-10,-5.276710807743401
2019-04-11,0.1323103460442398
2019-04-12,-11.414267866804394
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,-2.0514898541403426
2019-04-16,-0.3929910669026371
2019-04-17,0.1290195978503217
2019-04-18,0.145494942919111
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,1.4674783799445867
2019-04-23,-1.5313983433129064
2019-04-24,-0.6088866555074013
2019-04-25,2.4115755729049893
2019-04-26,4.547094426985243
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,-2.2641148853757453
2019-04-30,-0.5705402756314704
2019-05-01,0.5201414995217091
2019-05-02,3.143748967688853
2019-05-03,4.472042040034019
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,-2.1589893858052656
2019-05-07,1.57597325869534
2019-05-08,-1.7042798031639772
2019-05-09,-1.6503075724266347
2019-05-10,-0.6378217293998345
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,4.4581771347071975
2019-05-14,-1.3214158123629027
2019-05-15,0.0244310678574999
2019-05-16,-1.446154049924031
2019-05-17,-2.1943443911750515
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,-1.956922094407321
2019-05-21,0.129206431829032
2019-05-22,5.6200137617105295
2019-05-23,0.0548174595283335
2019-05-24,-0.1741658932178147
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,-0.1523308011474822
2019-05-29,0.5323789931799272
2019-05-30,-2.8342413542643
2019-05-31,-0.0170559183991336
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,-0.0248451504156865
2019-06-04,14.639613074583234
2019-06-05,0.6911892835260058
2019-06-06,4.4921248124334845
2019-06-07,-1.947652944161116
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,-0.2619970164454366
2019-06-11,-0.5556939848147646
2019-06-12,1.5398433336647033
2019-06-13,0.5880320975527598
2019-06-14,-3.010933197422283
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.3293100716943442
2019-06-18,-0.0322541521823427
2019-06-19,-1.1495872000802154
2019-06-20,1.1157363277845225
2019-06-21,0.1660749849412113
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.0827357360765113
2019-06-25,-3.837649482746064
2019-06-26,-1.008379308313101
2019-06-27,0.5346851071223346
2019-06-28,-0.338961661023085
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,-10.902773117383743
2019-07-02,-1.483935384205315
2019-07-03,3.618659286098724
2019-07-04,0.0
2019-07-05,-9.406288756086225
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.6157105623440184
2019-07-09,-2.2708055072018896
2019-07-10,1.650199405848296
2019-07-11,0.1987177991811917
2019-07-12,0.1499015329833097
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,-0.2338701804001419
2019-07-16,-4.53838897046448
2019-07-17,-13.635242330186047
2019-07-18,0.5617837953296956
2019-07-19,-5.119926906415717
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,0.3394405158019253
2019-07-23,-4.022489354075876
2019-07-24,-0.1773951116757266
2019-07-25,68.37361997272868
2019-07-26,-0.5249167252376674
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,1.4450306842389349
2019-07-30,-1.9320947581647483
2019-07-31,0.0193460040239346
2019-08-01,1.7823916512534232
2019-08-02,-1.5734011248060398
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,1.0653874627908122
2019-08-06,0.0656444032326453
2019-08-07,-0.4008794075484156
2019-08-08,0.4804214271419749
2019-08-09,0.105072484311508
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,1.110397257062945
2019-08-13,0.5588584694942833
2019-08-14,6.361503923519551
2019-08-15,-2.529547048795455
2019-08-16,0.6294861521954687
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,1.2264295151175109
2019-08-20,0.0176870992292021
2019-08-21,-1.4803977523256018
2019-08-22,0.095265432108671
2019-08-23,1.5901439620639612
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,-1.3629879137502576
2019-08-27,0.0004260173846137
2019-08-28,-0.1033943105380408
2019-08-29,1.4621437140150515
2019-08-30,-0.0408039761727097
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,-0.0337871411844381
2019-09-04,-0.3747384728012726
2019-09-05,1.9188598215210015
2019-09-06,-31.189258001170217
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.9058480240906164
2019-09-10,-2.259796448511575
2019-09-11,4.189687888202864
2019-09-12,0.0523758290610132
2019-09-13,-2.9026922193517657
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.3355962928222045
2019-09-17,-1.981690524784141
2019-09-18,-0.0510842128649935
2019-09-19,0.0682783989629953
2019-09-20,0.7566246376677022
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,-0.5696212304106107
2019-09-24,13.940914366278156
2019-09-25,-0.1693485748293088
2019-09-26,-3.110651647050777
2019-09-27,-1.035722677920281
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,-0.4467605595889878
2019-10-01,-1.473907981802991
2019-10-02,0.080331295085223
2019-10-03,3.2896059148474377
2019-10-04,0.119396286314477
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,-4.991431372960564
2019-10-08,-0.3423046562411769
2019-10-09,0.3509485094416398
2019-10-10,0.0119917653553347
2019-10-11,-1.2625902068743478
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,2.138243892334501
2019-10-15,-0.1231221246917435
2019-10-16,-1.476461482540714
2019-10-17,-3.0735063035128296
2019-10-18,1.0065062545039805
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.1436876987073176
2019-10-22,-0.3879895691175639
2019-10-23,-5.76218047907836
2019-10-24,58.65138754597303
2019-10-25,7.716284605121371
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,-0.2707681127929073
2019-10-29,2.07363359454742
2019-10-30,-0.0390139405391121
2019-10-31,0.0559755344256895
2019-11-01,-0.9054413771028448
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,-0.0241068614753703
2019-11-05,-8.06318221807415
2019-11-06,0.1707109453724431
2019-11-07,-2.43082009718949
2019-11-08,-0.1548964424910037
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,-0.177302976291227
2019-11-12,-0.0131437835950598
2019-11-13,0.2376316534829836
2019-11-14,-3.877636751673319
2019-11-15,-0.5371722079024033
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.285266662117789
2019-11-19,0.2401224149467085
2019-11-20,1.4590055324113391
2019-11-21,-0.1409117634276202
2019-11-22,7.109083339989741
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,-0.8173681470221017
2019-11-26,1.084973952933321
2019-11-27,1.4748674570519428e-05
2019-11-28,0.0
2019-11-29,0.1647186576581916
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,-0.8283615469992456
2019-12-03,-0.5684494002458962
2019-12-04,0.4059558179989597
2019-12-05,0.1525735704847042
2019-12-06,-34.34086233289605
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,-23.686284289904457
2019-12-10,2.9264206524991287
2019-12-11,-6.436706358808031
2019-12-12,0.9005309320884392
2019-12-13,0.2050596120164671
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,14.376578498641091
2019-12-17,0.4350670330724338
2019-12-18,3.129799697448643
2019-12-19,-0.258985004785961
2019-12-20,-1.4365421926231914
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,2.447676913971697
2019-12-24,-0.7287820417603341
2019-12-25,0.0
2019-12-26,-0.0296077527481286
2019-12-27,-0.8999765215335187
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,6.527243339639299
2019-12-31,0.0112313475028935
2020-01-01,0.0
2020-01-02,0.995152429820223
2020-01-03,0.3030384783640816
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,-2.039365310705976
2020-01-07,2.6872926047948558
2020-01-08,-13.5990881191704
2020-01-09,4.724728385960564
