date,bitcoin_stockprice,bitcoin_volume,bitcoin_volatility
2017-06-06,2863.199951171875,2089609984,0.0447200188590521
2017-06-07,2732.159912109375,1517709952,0.0449733522473261
2017-06-08,2805.6201171875,1281170048,0.0450167809436994
2017-06-09,2823.81005859375,1348950016,0.0450452560116953
2017-06-10,2947.7099609375,2018889984,0.04520568903667
2017-06-11,2958.110107421875,1752400000,0.0423344162059823
2017-06-12,2659.6298828125,2569530112,0.0476691662328099
2017-06-13,2717.02001953125,1781200000,0.047648949696451
2017-06-14,2506.3701171875,1696560000,0.0497685098111143
2017-06-15,2464.580078125,2026259968,0.0499844311828056
2017-06-16,2518.56005859375,1195190016,0.0492396615829932
2017-06-17,2655.8798828125,1534509952,0.0497733733053117
2017-06-18,2548.2900390625,1178659968,0.0500887835090299
2017-06-19,2589.60009765625,1446840064,0.0495618471851849
2017-06-20,2721.7900390625,1854189952,0.0498535636993453
2017-06-21,2689.10009765625,1626579968,0.0489661203120871
2017-06-22,2705.409912109375,1097939968,0.0477097944973097
2017-06-23,2744.909912109375,961318976,0.0469329853092558
2017-06-24,2608.719970703125,982750016,0.0466074396224461
2017-06-25,2589.409912109375,1161100032,0.0457188773975777
2017-06-26,2478.449951171875,1663280000,0.0440154471698269
2017-06-27,2552.449951171875,1489789952,0.0432550150388417
2017-06-28,2574.7900390625,1183869952,0.0426102810411188
2017-06-29,2539.320068359375,949979008,0.0420688292852307
2017-06-30,2480.840087890625,860273024,0.0415094415335154
2017-07-01,2434.550048828125,779913984,0.040624964033422
2017-07-02,2506.469970703125,803747008,0.0405246729004173
2017-07-03,2564.06005859375,964112000,0.0406905815303552
2017-07-04,2601.639892578125,985516032,0.0407671285239612
2017-07-05,2601.989990234375,941566016,0.0388043372009936
2017-07-06,2608.56005859375,761956992,0.0368482077286786
2017-07-07,2518.659912109375,917411968,0.0364264710856021
2017-07-08,2571.340087890625,733329984,0.0362802900028533
2017-07-09,2518.43994140625,527856000,0.0363786229769749
2017-07-10,2372.56005859375,1111200000,0.0366537314301137
2017-07-11,2337.7900390625,1329760000,0.0366206997413741
2017-07-12,2398.840087890625,1117410048,0.0320203390937416
2017-07-13,2357.89990234375,835769984,0.0317639076508513
2017-07-14,2233.340087890625,882502976,0.0298957745373877
2017-07-15,1998.8599853515625,993608000,0.0356810407701995
2017-07-16,1929.8199462890625,1182870016,0.0356158485164433
2017-07-17,2228.409912109375,1201760000,0.0439437511120837
2017-07-18,2318.8798828125,1512450048,0.0441798951046075
2017-07-19,2273.429931640625,1245100032,0.044127062063006
2017-07-20,2817.60009765625,2249260032,0.0588881793157218
2017-07-21,2667.760009765625,1489449984,0.0597248603030821
2017-07-22,2810.1201171875,1177129984,0.0604765420406767
2017-07-23,2730.39990234375,1072840000,0.0606659087610073
2017-07-24,2754.860107421875,866473984,0.0599200667298806
2017-07-25,2576.47998046875,1460089984,0.061208045604217
2017-07-26,2529.449951171875,937404032,0.060758015647432
2017-07-27,2671.780029296875,789104000,0.0613441519686978
2017-07-28,2809.010009765625,1380099968,0.0619732279701209
2017-07-29,2726.449951171875,803745984,0.0621903098372533
2017-07-30,2757.179931640625,705942976,0.0620180483381032
2017-07-31,2875.340087890625,860574976,0.0622552380075015
2017-08-01,2718.260009765625,1324669952,0.0630839471626026
2017-08-02,2710.669921875,1094950016,0.0629767316275887
2017-08-03,2804.72998046875,804796992,0.0632135445749852
2017-08-04,2895.889892578125,1002120000,0.0634394168238354
2017-08-05,3252.909912109375,1945699968,0.0666899792791186
2017-08-06,3213.93994140625,1105030016,0.0663163463629046
2017-08-07,3378.93994140625,1482279936,0.0667237938649947
2017-08-08,3419.93994140625,1752760064,0.0664854440037627
2017-08-09,3342.469970703125,1468960000,0.0654846015511175
2017-08-10,3381.280029296875,1515110016,0.0652976952116963
2017-08-11,3650.6201171875,2021190016,0.0663121598514111
2017-08-12,3884.7099609375,2219589888,0.0666065422799718
2017-08-13,4073.260009765625,3159089920,0.0654503409497787
2017-08-14,4325.1298828125,2463089920,0.0609419212648837
2017-08-15,4181.93017578125,3258050048,0.060891482603318
2017-08-16,4376.6298828125,2272039936,0.0568265519013737
2017-08-17,4331.68994140625,2553359872,0.0570368243907972
2017-08-18,4160.6201171875,2941710080,0.0576596667173595
2017-08-19,4193.7001953125,2975820032,0.0444620418497422
2017-08-20,4087.659912109375,2109769984,0.0432319673479377
2017-08-21,4001.739990234375,2800890112,0.0430934043373065
2017-08-22,4100.52001953125,3764239872,0.0424562489686557
2017-08-23,4151.52001953125,2369819904,0.0424479358759249
2017-08-24,4334.68017578125,2037750016,0.0399226888245856
2017-08-25,4371.60009765625,1727970048,0.0393902582259137
2017-08-26,4352.39990234375,1511609984,0.0389780945687083
2017-08-27,4382.8798828125,1537459968,0.0384796896369967
2017-08-28,4382.66015625,1959330048,0.0376632739630768
2017-08-29,4579.02001953125,2486080000,0.0379949146573091
2017-08-30,4565.2998046875,1937849984,0.0378591500563693
2017-08-31,4703.39013671875,1944930048,0.0354292534817682
2017-09-01,4892.009765625,2599079936,0.0353998686210911
2017-09-02,4578.77001953125,2722139904,0.0385820334785386
2017-09-03,4582.9599609375,1933190016,0.0385645257673468
2017-09-04,4236.31005859375,2987330048,0.0373697538278199
2017-09-05,4376.52978515625,2697969920,0.0373988577420387
2017-09-06,4597.1201171875,2172100096,0.0373665402533399
2017-09-07,4599.8798828125,1844620032,0.0374060821943475
2017-09-08,4228.75,2700890112,0.0407742733389752
2017-09-09,4226.06005859375,1386230016,0.0407967532212698
2017-09-10,4122.93994140625,1679090048,0.0390258370449917
2017-09-11,4161.27001953125,1557330048,0.037474639934108
2017-09-12,4130.81005859375,1864530048,0.0365234262950345
2017-09-13,3882.590087890625,2219409920,0.0364567030754151
2017-09-14,3154.949951171875,2716310016,0.0519349666504755
2017-09-15,3637.52001953125,4148069888,0.0581061347235346
2017-09-16,3625.0400390625,1818400000,0.0581027523440775
2017-09-17,3582.8798828125,1239149952,0.0577531882377212
2017-09-18,4065.199951171875,1943209984,0.0625129387360607
2017-09-19,3924.969970703125,1563980032,0.062665464290255
2017-09-20,3905.949951171875,1213830016,0.0625574449144756
2017-09-21,3631.0400390625,1411480064,0.0637203102832249
2017-09-22,3630.699951171875,1194829952,0.0636502164586656
2017-09-23,3792.39990234375,928113984,0.0636605890974559
2017-09-24,3682.840087890625,768014976,0.0637696544722731
2017-09-25,3926.070068359375,1374210048,0.0650270143585098
2017-09-26,3892.35009765625,1043740032,0.0650032386116538
2017-09-27,4200.669921875,1686880000,0.0666328073463567
2017-09-28,4174.72998046875,1712320000,0.0660852444158853
2017-09-29,4163.06982421875,1367049984,0.0660852634476779
2017-09-30,4338.7099609375,1207449984,0.0663160491971595
2017-10-01,4403.740234375,1208210048,0.0659311558480796
2017-10-02,4409.31982421875,1431730048,0.0648617913132721
2017-10-03,4317.47998046875,1288019968,0.064960310723038
2017-10-04,4229.35986328125,1116770048,0.0634450758086294
2017-10-05,4328.41015625,1161769984,0.0633013025010436
2017-10-06,4370.81005859375,1069939968,0.062643124315499
2017-10-07,4426.89013671875,906928000,0.0626976357586368
2017-10-08,4610.47998046875,1313869952,0.0611310580888225
2017-10-09,4772.02001953125,1968739968,0.0613962937167709
2017-10-10,4781.990234375,1597139968,0.0611580198416015
2017-10-11,4826.47998046875,1222279936,0.0611580362814443
2017-10-12,5446.91015625,2791610112,0.0646535823422444
2017-10-13,5647.2099609375,3615480064,0.0633972259912349
2017-10-14,5831.7900390625,1669030016,0.047929863804101
2017-10-15,5678.18994140625,1976039936,0.042768790134412
2017-10-16,5725.58984375,2008070016,0.042649238240976
2017-10-17,5605.509765625,1821570048,0.0428906220350105
2017-10-18,5590.68994140625,2399269888,0.0374617934717942
2017-10-19,5708.52001953125,1780540032,0.0364870069823188
2017-10-20,6011.4501953125,2354429952,0.0370174432928068
2017-10-21,6031.60009765625,2207099904,0.0332363940312718
2017-10-22,6008.419921875,2034630016,0.0333096918026542
2017-10-23,5930.31982421875,2401840128,0.0333449797422802
2017-10-24,5526.64013671875,2735699968,0.0359723585275932
2017-10-25,5750.7998046875,1966989952,0.0350625483903647
2017-10-26,5904.830078125,1905040000,0.0349103543427533
2017-10-27,5780.89990234375,1710130048,0.0334111484644242
2017-10-28,5753.08984375,1403920000,0.033388235886143
2017-10-29,6153.85009765625,2859040000,0.034835553117691
2017-10-30,6130.52978515625,1772150016,0.0345445435679561
2017-10-31,6468.39990234375,2311379968,0.0353892293349825
2017-11-01,6767.31005859375,2870320128,0.0358006841081135
2017-11-02,7078.5,4653770240,0.0355822885448288
2017-11-03,7207.759765625,3369860096,0.0348855496426428
2017-11-04,7379.9501953125,2483800064,0.0348880910888315
2017-11-05,7407.41015625,2380410112,0.0349533591544578
2017-11-06,7022.759765625,3111899904,0.0372732527385964
2017-11-07,7144.3798828125,2326340096,0.0369700304109104
2017-11-08,7459.68994140625,4602200064,0.0371659332769888
2017-11-09,7143.580078125,3226249984,0.038601186809974
2017-11-10,6618.14013671875,5208249856,0.0419400575909511
2017-11-11,6357.60009765625,4908680192,0.0373816659164958
2017-11-12,5950.06982421875,8957349888,0.0390908227700507
2017-11-13,6559.490234375,6263249920,0.0425151154974731
2017-11-14,6635.75,3197110016,0.0421373221530168
2017-11-15,7315.5400390625,4200880128,0.0453878631791128
2017-11-16,7871.68994140625,5123809792,0.0465426831440551
2017-11-17,7708.990234375,4651670016,0.0468494839779156
2017-11-18,7790.14990234375,3667190016,0.0468102692397956
2017-11-19,8036.490234375,3149319936,0.0463319531894452
2017-11-20,8200.6396484375,3488450048,0.0463548565123808
2017-11-21,8071.259765625,4277609984,0.0465330652766861
2017-11-22,8253.5498046875,3633530112,0.0463804990039466
2017-11-23,8038.77001953125,4225179904,0.0443618221612818
2017-11-24,8253.6904296875,5058610176,0.0441450045037111
2017-11-25,8790.919921875,4342060032,0.0450537824814772
2017-11-26,9330.5498046875,5475579904,0.0453354847413178
2017-11-27,9818.349609375,5653320192,0.0455969740642032
2017-11-28,10058.7998046875,6348819968,0.0446517046641674
2017-11-29,9888.6103515625,11568799744,0.0449233018152851
2017-11-30,10233.599609375,8310689792,0.0445000335055498
2017-12-01,10975.599609375,6783119872,0.0452984729299395
2017-12-02,11074.599609375,5138500096,0.0449837957675224
2017-12-03,11323.2001953125,6608309760,0.0450000228276524
2017-12-04,11657.2001953125,6132409856,0.0450468382488752
2017-12-05,11916.7001953125,6895260160,0.0450092989483847
2017-12-06,14291.5,12656300032,0.0524034136557859
2017-12-07,17899.69921875,17950699520,0.0639853830931314
2017-12-08,16569.400390625,21135998976,0.0668807882774468
2017-12-09,15178.2001953125,13911300096,0.0689403803260356
2017-12-10,15455.400390625,13433299968,0.0662481260325217
2017-12-11,16936.80078125,12153900032,0.065919452723945
2017-12-12,17415.400390625,14603799552,0.063234799051942
2017-12-13,16408.19921875,12976900096,0.0644407170541318
2017-12-14,16564.0,13777399808,0.0644633018678545
2017-12-15,17706.900390625,14309999616,0.0635981601569894
2017-12-16,19497.400390625,12740599808,0.0642813790898677
2017-12-17,19140.80078125,13314599936,0.0642163293786575
2017-12-18,19114.19921875,14839499776,0.0643790536019262
2017-12-19,17776.69921875,16894499840,0.0670393368769247
2017-12-20,16624.599609375,22149699584,0.0691768444834197
2017-12-21,15802.900390625,16516599808,0.0701458505185093
2017-12-22,13831.7998046875,22197999616,0.0756816262265516
2017-12-23,14699.2001953125,13086000128,0.075624545357437
2017-12-24,13925.7998046875,11572299776,0.0768112128551136
2017-12-25,14026.599609375,10664699904,0.0763427008226073
2017-12-26,16099.7998046875,13454300160,0.0791832012881402
2017-12-27,15838.5,12487600128,0.0791762747371508
2017-12-28,14606.5,12336499712,0.0811030836168781
2017-12-29,14656.2001953125,13025500160,0.0809323187651657
2017-12-30,12952.2001953125,14452599808,0.0845601989672437
2017-12-31,14156.400390625,12136299520,0.0851078950534247
2018-01-01,13657.2001953125,10291200000,0.0854924335999425
2018-01-02,14982.099609375,16846600192,0.0868790051894971
2018-01-03,15201.0,16871900160,0.0868055724576408
2018-01-04,15599.2001953125,21783199744,0.0868284996159128
2018-01-05,17429.5,23840899072,0.082842833882669
2018-01-06,17527.0,18314600448,0.0718418601791369
2018-01-07,16477.599609375,15866000384,0.0713268530993845
2018-01-08,15170.099609375,18413899776,0.0711199800293159
2018-01-09,14595.400390625,16659999744,0.0713752095076872
2018-01-10,14973.2998046875,18500800512,0.0693857210510337
2018-01-11,13405.7998046875,16534099968,0.0717496666376051
2018-01-12,13980.599609375,12065699840,0.0716634374826949
2018-01-13,14360.2001953125,12763599872,0.0718564768652662
2018-01-14,13772.0,11084099584,0.0708589161006569
2018-01-15,13819.7998046875,12750799872,0.0681019681633594
2018-01-16,11490.5,18853799936,0.0750853589422839
2018-01-17,11188.599609375,18830600192,0.0750456839815204
2018-01-18,11474.900390625,15020399616,0.0747115988431899
2018-01-19,11607.400390625,10740400128,0.074185233724006
2018-01-20,12899.2001953125,11801700352,0.0768099554196376
2018-01-21,11600.099609375,9935179776,0.0754195256593415
2018-01-22,10931.400390625,10537400320,0.0749458167073768
2018-01-23,10868.400390625,9660609536,0.0744813707079891
2018-01-24,11359.400390625,9940989952,0.0750500068059068
2018-01-25,11259.400390625,8873169920,0.0698860864482614
2018-01-26,11171.400390625,9746199552,0.0698847139526705
2018-01-27,11440.7001953125,7583269888,0.068911550171445
2018-01-28,11786.2998046875,8350360064,0.0692311468314162
2018-01-29,11296.400390625,7107359744,0.0660409783650621
2018-01-30,10106.2998046875,8637859840,0.0663866974772842
2018-01-31,10221.099609375,8041160192,0.066341198673595
2018-02-01,9170.5400390625,9959400448,0.0658085295019404
2018-02-02,8830.75,12726899712,0.0656547943854804
2018-02-03,9174.91015625,7263790080,0.0659785830224209
2018-02-04,8277.009765625,7073549824,0.0630941107591221
2018-02-05,6955.27001953125,9285289984,0.0684041474109731
2018-02-06,7754.0,13999800320,0.0726907724462303
2018-02-07,7621.2998046875,9169280000,0.0718815664215302
2018-02-08,8265.58984375,9346750464,0.0742676429934177
2018-02-09,8736.98046875,6784820224,0.0750818522763416
2018-02-10,8621.900390625,7780960256,0.0730158997325837
2018-02-11,8129.97021484375,6122189824,0.0726338953446921
2018-02-12,8926.5703125,6256439808,0.0750348210892417
2018-02-13,8598.3095703125,5696719872,0.0749870190569638
2018-02-14,9494.6298828125,7909819904,0.0778126486041116
2018-02-15,10166.400390625,9062540288,0.0720128378338011
2018-02-16,10233.900390625,7296159744,0.0719096659145357
2018-02-17,11112.7001953125,8660880384,0.0734232877523166
2018-02-18,10551.7998046875,8744009728,0.0739571814734622
2018-02-19,11225.2998046875,7652089856,0.0721523020507502
2018-02-20,11403.7001953125,9926540288,0.0696264440170281
2018-02-21,10690.400390625,9405339648,0.0697847298270061
2018-02-22,10005.0,8040079872,0.0708014870941273
2018-02-23,10301.099609375,7739500032,0.0705105726195094
2018-02-24,9813.0703125,6917929984,0.0709897233914677
2018-02-25,9664.73046875,5706939904,0.0710142330668201
2018-02-26,10366.7001953125,7287690240,0.0721521605537501
2018-02-27,10725.599609375,6966179840,0.0722238455741431
2018-02-28,10397.900390625,6936189952,0.0720393132756986
2018-03-01,10951.0,7317279744,0.0696808334812351
2018-03-02,11086.400390625,7620590080,0.069685305725574
2018-03-03,11489.7001953125,6690570240,0.0666603961638078
2018-03-04,11512.599609375,6084149760,0.0661224046915495
2018-03-05,11573.2998046875,6468539904,0.0658906250152627
2018-03-06,10779.900390625,6832169984,0.0642765922695609
2018-03-07,9965.5703125,8797910016,0.0568507646188565
2018-03-08,9395.009765625,7186089984,0.0552328740859536
2018-03-09,9337.5498046875,8704190464,0.0551057201528058
2018-03-10,8866.0,5386319872,0.0542576677237312
2018-03-11,9578.6298828125,6296370176,0.0551348367592783
2018-03-12,9205.1201171875,6457399808,0.055615992098873
2018-03-13,9194.849609375,5991139840,0.0544213155936315
2018-03-14,8269.8095703125,6438230016,0.0553061256496879
2018-03-15,8300.8603515625,6834429952,0.0549193482507882
2018-03-16,8338.349609375,5289379840,0.0515733655620014
2018-03-17,7916.8798828125,4426149888,0.0503877346160087
2018-03-18,8223.6796875,6639190016,0.0510311822499979
2018-03-19,8630.650390625,6729110016,0.0493166546243951
2018-03-20,8913.4697265625,6361789952,0.049154849370023
2018-03-21,8929.2802734375,6043129856,0.0475061099603037
2018-03-22,8728.4697265625,5530390016,0.0473722750143521
2018-03-23,8879.6201171875,5954120192,0.046400402454307
2018-03-24,8668.1201171875,5664600064,0.0451395675547766
2018-03-25,8495.7802734375,4569880064,0.0447563267025561
2018-03-26,8209.400390625,5921039872,0.0443679976225507
2018-03-27,7833.0400390625,5378250240,0.0449700447704475
2018-03-28,7954.47998046875,4935289856,0.0427909005403183
2018-03-29,7165.7001953125,6361229824,0.0453963106557398
2018-03-30,6890.52001953125,6289509888,0.045528976139546
2018-03-31,6973.52978515625,4553269760,0.0441099803048227
2018-04-01,6844.22998046875,4532100096,0.0438097068466468
2018-04-02,7083.7998046875,4333440000,0.0437562172349106
2018-04-03,7456.10986328125,5499700224,0.0453530388290913
2018-04-04,6853.83984375,4936000000,0.0469254007942654
2018-04-05,6811.47021484375,5639320064,0.0458545422126149
2018-04-06,6636.31982421875,3766810112,0.0443342721678657
2018-04-07,6911.08984375,3976610048,0.0445427898053286
2018-04-08,7023.52001953125,3652499968,0.0447983569316604
2018-04-09,6770.72998046875,4894060032,0.0443879583772113
2018-04-10,6834.759765625,4272750080,0.0414712044472422
2018-04-11,6968.31982421875,4641889792,0.0414738612120218
2018-04-12,7889.25,8906250240,0.0480983680690527
2018-04-13,7895.9599609375,7764460032,0.04416211926947
2018-04-14,7986.240234375,5191430144,0.0442154849382724
2018-04-15,8329.1103515625,5244480000,0.0449105456305716
2018-04-16,8058.669921875,5631309824,0.0442876672695147
2018-04-17,7902.08984375,6900879872,0.0438561195887463
2018-04-18,8163.419921875,6529909760,0.0433321958862369
2018-04-19,8294.3095703125,7063209984,0.0429901916793892
2018-04-20,8845.830078125,8438110208,0.0446857084944099
2018-04-21,8895.580078125,7548550144,0.0444943234439298
2018-04-22,8802.4599609375,6629899776,0.0444266247091464
2018-04-23,8930.8798828125,6925190144,0.0442716827516801
2018-04-24,9697.5,10678800384,0.046484895816456
2018-04-25,8845.740234375,11083100160,0.0492488031232994
2018-04-26,9281.509765625,8970559488,0.0490158903662722
2018-04-27,8987.0498046875,7566289920,0.0494591351459131
2018-04-28,9348.48046875,7805479936,0.0453829474367866
2018-04-29,9419.080078125,8853000192,0.0444707212969865
2018-04-30,9240.5498046875,8673920000,0.044794768044013
2018-05-01,9119.009765625,7713019904,0.0446873618090227
2018-05-02,9235.919921875,7558159872,0.0444465131826313
2018-05-03,9743.8603515625,10207299584,0.0445245296637006
2018-05-04,9700.759765625,8217829888,0.0410133274905947
2018-05-05,9858.150390625,7651939840,0.0408818097092279
2018-05-06,9654.7998046875,7222280192,0.0407240224559978
2018-05-07,9373.009765625,7394019840,0.0410703728472738
2018-05-08,9234.8203125,7415869952,0.0413038419000712
2018-05-09,9325.1796875,7226890240,0.040389092036882
2018-05-10,9043.9404296875,6906699776,0.0410874729916626
2018-05-11,8441.490234375,8488520192,0.0434398316413465
2018-05-12,8504.8896484375,6821380096,0.0373288668204627
2018-05-13,8723.9404296875,5866379776,0.0375603278886435
2018-05-14,8716.7900390625,7364149760,0.037536221115131
2018-05-15,8510.3798828125,6705710080,0.0370959754143249
2018-05-16,8368.830078125,6760220160,0.0367033400240236
2018-05-17,8094.31982421875,5862530048,0.0370565904923213
2018-05-18,8250.9697265625,5764190208,0.0367408594217737
2018-05-19,8247.1796875,4712399872,0.0366233094564939
2018-05-20,8513.25,5191059968,0.0350923680737044
2018-05-21,8418.990234375,5154990080,0.0351122078986003
2018-05-22,8041.77978515625,5137010176,0.0359944656215401
2018-05-23,7557.81982421875,6491120128,0.0373974337251335
2018-05-24,7587.33984375,6049220096,0.0335863982457864
2018-05-25,7480.14013671875,4867829760,0.029673043759243
2018-05-26,7355.8798828125,4051539968,0.0279391910096409
2018-05-27,7368.22021484375,4056519936,0.0275982125678832
2018-05-28,7135.990234375,5040600064,0.0265504352046517
2018-05-29,7472.58984375,5662660096,0.0282570524156383
2018-05-30,7406.52001953125,4922540032,0.0281760562973503
2018-05-31,7494.169921875,5127130112,0.0283657664546285
2018-06-01,7541.4501953125,4921460224,0.0282387535576316
2018-06-02,7643.4501953125,4939299840,0.0261587737325796
2018-06-03,7720.25,4851760128,0.0263602991879144
2018-06-04,7514.47021484375,4993169920,0.0261979763608428
2018-06-05,7633.759765625,4961739776,0.02648026295263
2018-06-06,7653.97998046875,4692259840,0.0262186132312049
2018-06-07,7678.240234375,4485799936,0.0262330425104918
2018-06-08,7624.919921875,4227579904,0.0260608506320509
2018-06-09,7531.97998046875,3845220096,0.0256929020530139
2018-06-10,6786.02001953125,5804839936,0.0292407743310052
2018-06-11,6906.919921875,4745269760,0.0294759833110172
2018-06-12,6582.35986328125,4654380032,0.0297489853853808
2018-06-13,6349.89990234375,5052349952,0.0300896258045766
2018-06-14,6675.35009765625,5138710016,0.0319264756110832
2018-06-15,6456.580078125,3955389952,0.0322231690577371
2018-06-16,6550.16015625,3194170112,0.0321398141177095
2018-06-17,6499.27001953125,3104019968,0.0317558997129099
2018-06-18,6734.81982421875,4039200000,0.0327173205028532
2018-06-19,6769.93994140625,4057029888,0.0319908479869027
2018-06-20,6776.5498046875,3888640000,0.0320215977858742
2018-06-21,6729.740234375,3529129984,0.0311809799825961
2018-06-22,6083.68994140625,5079810048,0.0342491411867817
2018-06-23,6162.47998046875,3431360000,0.0343885273056646
2018-06-24,6173.22998046875,4566909952,0.0343953155472838
2018-06-25,6249.18017578125,5500810240,0.0345013782198026
2018-06-26,6093.669921875,3279759872,0.0346589332330101
2018-06-27,6157.1298828125,3296219904,0.034438610478335
2018-06-28,5903.43994140625,3467800064,0.0336893572931465
2018-06-29,6218.2998046875,3966230016,0.0354128288352594
2018-06-30,6404.0,4543860224,0.0358593886225587
2018-07-01,6385.81982421875,4788259840,0.0357968505602544
2018-07-02,6614.18017578125,4396930048,0.0364076615635663
2018-07-03,6529.58984375,4672309760,0.0363260142618203
2018-07-04,6597.5498046875,4176689920,0.0362062536948708
2018-07-05,6639.14013671875,4999240192,0.0360661331345922
2018-07-06,6673.5,4313959936,0.0360866162602429
2018-07-07,6856.93017578125,3961080064,0.0365258815037501
2018-07-08,6773.8798828125,3386210048,0.0365540402440318
2018-07-09,6741.75,3718129920,0.0365208059753201
2018-07-10,6329.9501953125,4052430080,0.033230020951184
2018-07-11,6394.7099609375,3644859904,0.0331027622799899
2018-07-12,6228.81005859375,3770170112,0.0322964174873726
2018-07-13,6238.0498046875,3805400064,0.0316496207383423
2018-07-14,6276.1201171875,2923670016,0.0302129060931536
2018-07-15,6359.64013671875,3285459968,0.029743345007077
2018-07-16,6741.75,4725799936,0.031531401023791
2018-07-17,7321.0400390625,5961950208,0.0348009944647762
2018-07-18,7370.77978515625,6103410176,0.034291701708749
2018-07-19,7466.85986328125,5111629824,0.0343379549366289
2018-07-20,7354.1298828125,4936869888,0.0345019922958768
2018-07-21,7419.2900390625,3726609920,0.0344697943847979
2018-07-22,7418.490234375,3695460096,0.0283308848407124
2018-07-23,7711.10986328125,5132480000,0.0289136326141459
2018-07-24,8424.26953125,7277689856,0.0324401567220207
2018-07-25,8181.39013671875,5845400064,0.033232350298231
2018-07-26,7951.580078125,4899089920,0.0333543029022141
2018-07-27,8165.009765625,5195879936,0.0335087390743907
2018-07-28,8192.150390625,3988750080,0.032099013037184
2018-07-29,8218.4599609375,4107190016,0.0311703122267747
2018-07-30,8180.47998046875,5551400000,0.0310317819009607
2018-07-31,7780.43994140625,5287530000,0.0327631451699948
2018-08-01,7624.91015625,4797620000,0.0326576026207097
2018-08-02,7567.14990234375,4214110000,0.0325736974305671
2018-08-03,7434.39013671875,4627150000,0.0328139926621234
2018-08-04,7032.85009765625,4268390000,0.034558393499369
2018-08-05,7068.47998046875,3679110000,0.0345580479588747
2018-08-06,6951.7998046875,3925900000,0.0343808426180093
2018-08-07,6753.1201171875,4682800000,0.0347292376121719
2018-08-08,6305.7998046875,5064430000,0.036907735166135
2018-08-09,6568.22998046875,4267040000,0.0358622057999971
2018-08-10,6184.7099609375,4528680000,0.0375184185134288
2018-08-11,6295.72998046875,4047850000,0.0373613644692859
2018-08-12,6322.68994140625,5665250000,0.0373677389839708
2018-08-13,6297.56982421875,4083980000,0.0373605841479885
2018-08-14,6199.7099609375,5301700000,0.037383318371996
2018-08-15,6308.52001953125,4895450000,0.0358640585880717
2018-08-16,6334.72998046875,4328420000,0.0321482361046955
2018-08-17,6580.6298828125,4992990000,0.0330337543565598
2018-08-18,6423.759765625,3984520000,0.0330797878379494
2018-08-19,6506.06982421875,3311170000,0.0331760581048945
2018-08-20,6308.52978515625,3665100000,0.0334331027104433
2018-08-21,6488.759765625,3377180000,0.0339817097388985
2018-08-22,6376.7099609375,4668110000,0.0330563450310638
2018-08-23,6534.8798828125,3426180000,0.0284778194196605
2018-08-24,6719.9599609375,4097820000,0.0289481750530102
2018-08-25,6763.18994140625,3312600000,0.028736946016967
2018-08-26,6707.259765625,3295500000,0.0281008811942461
2018-08-27,6884.64013671875,4019000000,0.0286788804442446
2018-08-28,7096.27978515625,4659940000,0.029389020577889
2018-08-29,7047.16015625,4145880000,0.0293913463605131
2018-08-30,6978.22998046875,4463250000,0.0281504994162665
2018-08-31,7037.580078125,4495650000,0.0280551207133321
2018-09-01,7193.25,4116050000,0.0283907675072531
2018-09-02,7272.72021484375,4329540000,0.0283159194742986
2018-09-03,7260.06005859375,4087760000,0.0263624769919695
2018-09-04,7361.66015625,4273640000,0.0264579506592845
2018-09-05,6792.830078125,5800460000,0.030244897459781
2018-09-06,6529.169921875,5523470000,0.0306449175145819
2018-09-07,6467.06982421875,4264680000,0.0279440210020165
2018-09-08,6225.97998046875,3835060000,0.0277624332302435
2018-09-09,6300.85986328125,3671890000,0.0255686590250701
2018-09-10,6329.7001953125,3714100000,0.0253756773344712
2018-09-11,6321.2001953125,3849910000,0.025365150280328
2018-09-12,6351.7998046875,4064230000,0.0253685648247396
2018-09-13,6517.31005859375,4210910000,0.0255956855104857
2018-09-14,6512.7099609375,4076220000,0.0254248016178795
2018-09-15,6543.2001953125,3216300000,0.0254271765538325
2018-09-16,6517.18017578125,3273730000,0.0244576035273106
2018-09-17,6281.2001953125,3910780000,0.0249906724052309
2018-09-18,6371.2998046875,4180090000,0.0250202708404935
2018-09-19,6398.5400390625,4431340000,0.0243748406341231
2018-09-20,6519.669921875,4348110000,0.0240645827178341
2018-09-21,6734.9501953125,6531940000,0.0245280603660434
2018-09-22,6721.97998046875,4509660000,0.0241572089928044
2018-09-23,6710.6298828125,4197500000,0.0236153948035937
2018-09-24,6595.41015625,4177310000,0.0237884144750838
2018-09-25,6446.47021484375,4726180000,0.024091882232697
2018-09-26,6495.0,4437300000,0.0235959833964453
2018-09-27,6676.75,4606810000,0.0234745934548362
2018-09-28,6644.1298828125,5014430000,0.023462781729755
2018-09-29,6601.9599609375,4363690000,0.023431248274128
2018-09-30,6625.56005859375,4002280000,0.0233738553555704
2018-10-01,6589.6201171875,4000970000,0.022939151746409
2018-10-02,6556.10009765625,3979260000,0.0227903464043244
2018-10-03,6502.58984375,3887310000,0.0228040455610903
2018-10-04,6576.68994140625,3838410000,0.022740586801852
2018-10-05,6622.47998046875,3671500000,0.0175973055925699
2018-10-06,6588.31005859375,3259740000,0.0160372889576356
2018-10-07,6602.9501953125,3306630000,0.0159314684976848
2018-10-08,6652.22998046875,3979460000,0.0141916097476878
2018-10-09,6642.64013671875,3580810000,0.014084682143092
2018-10-10,6585.52978515625,3787650000,0.0141997489427848
