date,tesla_stockprice_sma_5,tesla_stockprice_sma_10,tesla_stockprice_sma_20,tesla_stockprice_sma_50,tesla_stockprice_sma_100,tesla_stockprice_ema_12,tesla_stockprice_ema_26,tesla_stockprice_macd_line,tesla_stockprice_macd_signal,tesla_stockprice_macd_hist,tesla_stockprice_rsi_14,tesla_stockprice_bb_mean_20,tesla_stockprice_bb_upper_20,tesla_stockprice_bb_lower_20,tesla_atr_14,tesla_pdi_14,tesla_mdi_14,tesla_dx_14,tesla_adx_14,tesla_stoch_k_14,tesla_stoch_d_3,tesla_obv,tesla_stockprice_momentum_7,tesla_stockprice_roc_7,tesla_stockprice_momentum_21,tesla_stockprice_roc_21,tesla_mfi_14,tesla_volatility_std_10,tesla_avg_volume_20,tesla_volume_spike_20
2019-07-07,15.58799991607666,15.274666595458983,15.043599939346311,14.025466690063476,15.564406700134278,15.255505067865226,14.902858744582945,0.3526463232822809,0.3101662867571338,0.042480036525147,69.50035812441092,15.043599939346311,15.743650567038603,14.343549311654025,0.5888093000335884,27.010885741664094,19.001134914905546,17.40795277508621,11.614068363568036,65.02886417947649,65.02886417947649,-3315558000.0,0.6426668167114258,4.313972242213127,1.2119998931884766,8.45896068802463,58.25949667307158,0.002327006178835352,127624800.0,0.8304459634804521
2019-07-08,15.527199935913083,15.320533275604248,15.06226658821106,14.051213340759276,15.531393365859984,15.27096581843892,14.936424759546744,0.3345410588921762,0.3150412411841423,0.0194998177080338,63.00266813181384,15.06226658821106,15.775265997441153,14.349267178980968,0.5648265522195536,28.15777810787891,19.807930248895964,17.407952775086205,12.027917250105048,53.63333101018132,61.23035312304475,-3403765500.0,0.2113332748413086,1.3954303480014918,0.3540000915527344,2.3596860083542115,58.25949667307158,0.0021798553943437726,122498325.0,0.7200710703595334
2019-07-09,15.462666511535645,15.36453323364258,15.074366569519045,14.08414665222168,15.498193359375,15.281176111836764,14.966121645915496,0.3150544659212677,0.3150438861315675,1.057978970026019e-05,60.62811864312979,15.074366569519045,15.79786516635403,14.350867972684055,0.5421960264384554,26.39230085936604,20.26709112894256,13.127495814686734,12.1064585761466,52.47722818826036,57.04647445930604,-3496627500.0,0.3673324584960937,2.453790594146743,0.3546657562255859,2.3671737278304628,58.0055700392549,0.001908997707442964,122210100.0,0.7598553638365405
2019-07-10,15.540266609191894,15.467599964141844,15.138699960708616,14.129266662597656,15.464686689376832,15.38068754849792,15.03737192770948,0.3433156207884398,0.320698233062942,0.0226173877254978,77.75695721420365,15.138699960708616,15.926072038199402,14.351327883217833,0.5457534536663796,31.27533640037004,18.696769530117496,25.17117627131753,13.039652697230238,89.05860367538389,65.05638762460852,-3359442000.0,0.2680006027221662,1.7113704044285472,0.8326673507690412,5.516058143851454,58.99809724393348,0.0012706646084526475,120171750.0,1.1415786156064134
2019-07-11,15.613599967956542,15.54379997253418,15.194499969482422,14.190426654815674,15.433166694641113,15.461607426525358,15.101764137188502,0.3598432893368564,0.3285272443177249,0.0313160450191314,77.64655281390881,15.194499969482422,16.034444602945875,14.354555336018969,0.5339139294359896,31.9686174083218,17.746271951305577,28.60781878469984,14.151664560620924,85.70047157953316,75.74543448105912,-3472158000.0,0.2466669082641601,1.5751399148635548,1.265334129333498,8.642206017892807,71.63357204663161,0.0012158657173258407,119655975.0,0.9420005979642889
2019-07-12,15.77333335876465,15.680666637420654,15.27189998626709,14.25654664993286,15.402013359069825,15.596539655658926,15.193386565240727,0.4031530904181988,0.3434524135378197,0.0597006768803791,79.68585769470111,15.27189998626709,16.231875811905084,14.3119241606291,0.528062978617773,33.512922438008644,16.66126529035167,33.586307841973884,15.53985336643185,98.7046340893958,91.1545697814376,-3334150500.0,0.7986669540405273,5.139427001293839,1.5480003356933594,10.466062008088397,73.17527286413053,0.001172030150908955,120404775.0,1.1461962368186809
2019-07-13,15.969866752624512,15.748533344268798,15.349300003051756,14.32914665222168,15.38688003540039,15.710713080310407,15.278222146770569,0.4324909335398406,0.3612601175382238,0.0712308160016167,79.07476206892309,15.349300003051756,16.391965652812665,14.306634353290852,0.528062978617773,33.512922438008644,16.66126529035167,33.586307841973884,16.828885828970567,98.7046340893958,94.36991325277492,-3334150500.0,0.7986669540405273,5.139427001293839,1.5480003356933594,10.466062008088397,73.17527286413053,0.0008822726978830543,121153575.0,1.1391120732508306
2019-07-14,16.170133590698242,15.816400051116943,15.420766687393188,14.401746654510498,15.366960029602051,15.807321362707814,15.356773611150048,0.4505477515577656,0.3791176443421322,0.0714301072156333,79.07476206892309,15.420766687393188,16.530256542497995,14.311276832288383,0.528062978617773,33.512922438008644,16.66126529035167,33.586307841973884,18.02584454418509,98.7046340893958,98.7046340893958,-3334150500.0,0.7986669540405273,5.139427001293839,1.5480003356933594,10.466062008088397,73.17527286413053,0.00016331959778178863,123740850.0,1.1152945854178309
2019-07-15,16.36453342437744,15.952400016784669,15.533233308792116,14.48557331085205,15.352653350830078,15.975425709757422,15.471086648733769,0.5043390610236536,0.4041619276784365,0.100177133345217,83.17752575310146,15.533233308792116,16.763483498939955,14.302983118644276,0.5370127938195408,32.9543985701543,16.383589884677093,33.586307841973884,19.13730620831286,97.14288506767387,98.18405108215516,-3169149000.0,1.5439996719360352,10.054699643825373,1.9906663894653336,13.351813651764369,73.17527286413053,0.00016342992087480342,127354350.0,1.2956094550362827
2019-07-16,16.5482666015625,16.08093328475952,15.643599939346313,14.567906627655027,15.337600002288818,16.10618062234883,15.571401166723977,0.5347794556248555,0.4302854332677204,0.1044940223571351,79.14857111808485,15.643599939346313,16.923192937023128,14.3640069416695,0.5253213783534967,30.734959734276945,15.280174946494247,33.58630784197388,20.169377753574363,92.48343103759076,96.11031673155344,-3291384000.0,1.4879999160766602,9.70181675461914,2.1746654510498047,14.843456770707686,89.1016757223011,0.0004069211369991354,127085700.0,0.9618312681914645
