date,nasdaq_stockprice_sma_5,nasdaq_stockprice_sma_10,nasdaq_stockprice_sma_20,nasdaq_stockprice_sma_50,nasdaq_stockprice_sma_100,nasdaq_stockprice_ema_12,nasdaq_stockprice_ema_26,nasdaq_stockprice_macd_line,nasdaq_stockprice_macd_signal,nasdaq_stockprice_macd_hist,nasdaq_stockprice_rsi_14,nasdaq_stockprice_bb_mean_20,nasdaq_stockprice_bb_upper_20,nasdaq_stockprice_bb_lower_20,nasdaq_atr_14,nasdaq_pdi_14,nasdaq_mdi_14,nasdaq_dx_14,nasdaq_adx_14,nasdaq_stoch_k_14,nasdaq_stoch_d_3,nasdaq_obv,nasdaq_stockprice_momentum_7,nasdaq_stockprice_roc_7,nasdaq_stockprice_momentum_21,nasdaq_stockprice_roc_21,nasdaq_mfi_14,nasdaq_volatility_std_10,nasdaq_avg_volume_20,nasdaq_volume_spike_20
2017-10-28,6624.32197265625,6620.06591796875,6612.59892578125,6525.066572265625,6431.276396484375,6623.456314250407,6590.477282568833,32.97903168157336,32.40133937056657,0.5776923110067926,65.79415937153622,6612.59892578125,6686.183705733995,6539.014145828504,49.87222786287507,34.20577436118727,18.6075268263751,29.53469520758832,24.68186080839641,96.3879454418028,74.72987859307581,137917140000.0,72.2099609375,1.0892957975129347,111.07958984375,1.6855319108264322,62.4191635329679,0.0006076269482623049,1878661500.0,1.2852341946646588
2017-10-29,6644.887890625,6629.684912109375,6618.675415039063,6531.88796875,6434.411494140625,6635.426076000344,6598.683392424846,36.74268357549863,33.26960821155298,3.4730753639456537,65.79415937153622,6618.675415039063,6700.44765555487,6536.903174523255,49.87222786287507,34.20577436118727,18.6075268263751,29.53469520758832,25.028491836910124,96.3879454418028,96.3879454418028,137917140000.0,72.2099609375,1.0892957975129347,111.07958984375,1.6855319108264322,62.4191635329679,0.0007040522079005247,1924679500.0,1.2545049708276106
2017-10-30,6671.90185546875,6636.675927734375,6624.260913085937,6538.663369140625,6437.52359375,6645.20051983683,6606.1112863887465,39.08923344808318,34.43353325885902,4.655700189224156,65.25931991225534,6624.260913085937,6712.035645808238,6536.486180363637,49.902369641553086,34.1851135611549,18.59628760147708,29.53469520758831,25.35036350624428,86.42691631660661,93.06760240007073,135901220000.0,112.1298828125,1.7023345293950332,119.22998046875,1.812080143450756,62.4191635329679,0.0007606214261123115,1935351500.0,1.0416299054719518
2017-10-31,6706.0818359375,6646.537939453125,6630.4669189453125,6544.571572265625,6440.92279296875,6657.888120150394,6615.115629758098,42.77249039229537,36.101324685546295,6.671165706749072,66.68857151720573,6630.4669189453125,6728.971634845619,6531.962203045006,49.108631743049294,33.541886426398776,17.240477498591343,32.10053189309187,25.832518391019107,95.41439078080192,92.7430841797371,137955440000.0,129.23974609375,1.958643838774088,140.419921875,2.1316926164180794,63.43223602869965,0.0007906828952252281,1946169500.0,1.055519573192366
2017-11-01,6709.13583984375,6655.2859375,6636.717919921875,6549.816572265625,6443.979990234375,6666.909914766679,6622.627789417221,44.28212534945851,37.73748481832874,6.544640531129772,64.08356177897622,6636.717919921875,6740.537355675331,6532.89848416842,50.470884888635055,33.40619845529263,15.576917565543786,36.39882951130473,26.58725489961094,82.15762438315932,87.99964382685594,135881210000.0,152.6396484375,2.3254449001762767,112.97998046875,1.7108976809495855,51.423328374827086,0.00079449544062856,1948864500.0,1.0643274583738378
2017-11-02,6711.871875,6668.096923828125,6642.1749267578125,6554.911572265625,6447.007690429688,6674.299149634306,6629.465726601594,44.83342303271184,39.15667246120536,5.676750571506474,63.85442226572192,6642.1749267578125,6750.526142925755,6533.82371058987,49.89585097917898,31.37753759411209,16.625155805304004,30.732404255023603,26.88333699642613,81.4999303118997,86.3573151586203,133598910000.0,158.169921875,2.412314621434719,123.43017578125,1.8725630420050927,49.98435425007649,0.0007333208155714738,1974894500.0,1.1556566692549906
2017-11-03,6724.50791015625,6684.697900390625,6650.10693359375,6561.61876953125,6450.42458984375,6688.166963753067,6639.463816587125,48.70314716594203,41.06596740215269,7.637179763789334,72.60098335398288,6650.10693359375,6769.871776310008,6530.342090877492,50.06114454763048,35.48504623809142,15.386672142663183,39.50795203142125,27.7850952132115,99.71676088218912,87.79143852574937,135802790000.0,63.18017578125,0.9428104265610138,158.64013671875,2.401528072439896,51.22908005571914,0.0006285620551855598,1997003500.0,1.1035934588997967
2017-11-04,6737.60390625,6704.752880859375,6658.038940429688,6567.9381640625,6454.24708984375,6699.901268007403,6648.721307314468,51.17996069293531,43.08876606030922,8.091194632626092,70.31606959421933,6658.038940429688,6786.169436180302,6529.908444679073,50.06114454763048,35.48504623809142,15.386672142663183,39.50795203142125,28.62244212879791,99.71676088218912,93.64448402542598,135802790000.0,63.18017578125,0.9428104265610138,158.64013671875,2.401528072439896,51.22908005571914,0.0004897957195421225,2019112500.0,1.0915092645902593
2017-11-05,6744.95791015625,6725.519873046875,6665.0609375,6574.25755859375,6458.1446875,6709.830294684149,6657.293057987933,52.53723669621559,44.9784601874905,7.558776508725089,70.31606959421933,6665.0609375,6800.5204815924935,6529.601393407507,50.06114454763048,35.48504623809142,15.386672142663183,39.50795203142125,29.399978550413863,99.71676088218912,99.71676088218912,135802790000.0,63.18017578125,0.9428104265610138,158.64013671875,2.401528072439896,51.22908005571914,3.409752303532886e-05,2047694500.0,1.076273828932978
2017-11-06,6758.93994140625,6734.037890625,6673.199926757812,6581.016953125,6462.26228515625,6721.616394179857,6666.859493796697,54.75690038315952,46.93414822662431,7.822752156535209,72.28658599793121,6673.199926757812,6817.460723770999,6528.9391297446255,48.21326141710998,36.84509151198029,15.976401421528909,39.50795203142126,30.12197665620011,98.4490780939218,99.29419995276668,137975910000.0,87.47998046875,1.305874060732659,162.43994140625,2.452293801422867,51.22908005571914,0.0001143915043460628,2073692500.0,1.0479470799069774
2017-11-07,6769.50791015625,6740.689892578125,6680.377905273437,6587.27974609375,6466.19328125,6728.718454330072,6674.335070934442,54.38338339562961,48.42399526042537,5.959388135204236,76.94719805215638,6680.377905273437,6828.608851193538,6532.146959353337,47.995880021244986,33.76773198849992,16.983281331250353,33.07214882883476,30.33270323995973,90.00675456988868,96.05753118199986,135766630000.0,40.10986328125,0.5961924967637477,144.11962890625,2.175830666225531,50.035115969221685,0.00013595077462060594,2097253500.0,1.053415812633046
2017-11-08,6774.4439453125,6749.475927734375,6689.580419921875,6593.835751953125,6470.60328125,6738.011017846598,6682.837666953187,55.173350893411225,49.77386638702255,5.399484506388674,78.03407163307594,6689.580419921875,6840.945297564209,6538.21554227954,47.30403563356678,31.814344149701903,16.00083645675751,33.07214882883476,30.528377924879376,97.39301143279948,95.28294803220332,137887970000.0,72.59033203125,1.080771385718804,164.89990234375,2.48934813450552,62.32841835825901,0.00020869355884071188,2110969500.0,1.0049126716421057
2017-11-09,6771.56591796875,6754.584912109375,6695.630419921875,6599.715947265625,6474.474379882812,6739.863138899045,6687.816343822396,52.04679507664969,50.22845212494799,1.8183429517017016,76.245443793683,6695.630419921875,6846.480181700208,6544.780658143542,51.19948537625844,27.294232629395072,22.94353369743373,8.66021571034282,28.966366338126765,73.21188166660913,86.87054922309909,135644470000.0,35.10986328125,0.5228619107187082,144.97998046875,2.1949802852522904,49.94868132888436,0.00022128891577501494,2132533500.0,1.0520350559557448
2017-11-10,6768.86591796875,6756.9119140625,6701.724926757813,6606.280947265625,6478.357280273438,6741.567262361692,6692.492165865644,49.07509649604799,49.99778099916799,-0.9226845031199956,78.5847394923202,6701.724926757813,6851.0903529384805,6552.359500577145,49.684503998936414,26.11745424277947,21.95433371023024,8.660215710342818,27.51592700757077,62.33840163021508,77.64776490987455,137623590000.0,-13.5,-0.1995730632090353,121.89013671875,1.838727122438577,48.74819584186234,0.0002325089558118802,2140878500.0,0.9244429331230147
2017-11-11,6761.76591796875,6760.3529296875,6707.81943359375,6612.76134765625,6482.46328125,6743.009212983931,6696.821630720504,46.18758226342743,49.23574125201988,-3.048158988592448,62.725410297395264,6707.81943359375,6854.624158229877,6561.014708957622,49.684503998936414,26.11745424277947,21.95433371023024,8.660215710342818,26.169090486340203,62.33840163021508,65.96289497567976,137623590000.0,-13.5,-0.1995730632090353,121.89013671875,1.838727122438577,48.74819584186234,0.00022935954797753932,2149223500.0,0.9208535082554234
2017-11-12,6758.39794921875,6763.9529296875,6716.024926757813,6619.241748046875,6486.457080078125,6744.229325048903,6700.830394475004,43.39893057389872,48.06837911639565,-4.669448542496923,62.725410297395264,6716.024926757813,6852.325354049514,6579.724499466111,49.684503998936414,26.11745424277947,21.95433371023024,8.660215710342818,24.91845657376896,62.33840163021508,62.33840163021508,137623590000.0,-13.5,-0.1995730632090353,121.89013671875,1.838727122438577,48.74819584186234,0.0002302401586832092,2157525500.0,0.9173101314445646
2017-11-13,6752.0939453125,6763.2689453125,6723.983422851563,6625.8553515625,6490.51748046875,6746.286366988495,6705.035557673615,41.25080931487992,46.70486515609251,-5.454055841212593,64.04649012441205,6723.983422851563,6849.537183159991,6598.429662543134,49.1263278526069,26.414202251401463,22.20378010529512,8.660215710342829,23.75715365495281,67.85635939951077,64.17772088664697,139600050000.0,-28.83984375,-0.4249627787028531,170.77001953125,2.5925979189653114,48.74819584186234,0.00020871986945644492,2163718000.0,0.9134554502943545
2017-11-14,6749.6580078125,6760.611962890625,6732.682421875,6633.20095703125,6494.380581054687,6744.991559326802,6707.4677472672365,37.5238120595659,44.86865453678719,-7.344842477221292,58.46716283275648,6732.682421875,6833.131230823024,6632.233612926975,49.06945287206355,24.126831249207616,22.81047247481249,2.804504455848157,22.26053585501676,51.1318154161993,60.44219214864171,137611820000.0,-29.90966796875,-0.4419420979735577,139.43994140625,2.11322902101847,36.94987173208418,0.00016625301147953688,2152840000.0,0.9235382099923821
2017-11-15,6740.71201171875,6754.78896484375,6740.1544189453125,6639.721953125,6497.60498046875,6739.025159574602,6707.374577909478,31.650581665124264,42.22503996245461,-10.574458297330343,44.68227737851044,6740.1544189453125,6799.210731725174,6681.098106165451,50.604496137898295,21.723895941999004,26.461316649843724,9.831689958439071,21.37276114811836,30.34078012293677,49.77631831288228,135688090000.0,-82.91015625,-1.22122093612842,142.31982421875,2.168223740105057,37.29141027655282,9.036250487132885e-05,2142744500.0,0.8977878603818608
2017-11-16,6749.18203125,6755.473974609375,6744.755932617188,6646.52255859375,6501.83328125,6747.373602572739,6713.738686143035,33.63491642970439,40.50701525590456,-6.8720988262001725,63.68715978521925,6744.755932617188,6805.372848586692,6684.139016647683,54.16560076644128,29.57366978851518,22.95579337705589,12.598408612324798,20.74602168127596,90.39904137570994,57.290545638282,137708470000.0,43.240234375,0.6405913382294237,236.52001953125,3.607264229593321,49.98491453319401,0.000155408800667119,2123037500.0,0.9516459318311618
2017-11-17,6755.55205078125,6756.975,6748.832446289062,6653.10935546875,6506.137880859375,6752.822285109626,6718.853601174107,33.96868393551904,39.19934899182746,-5.230665056308425,60.88707744297257,6748.832446289062,6808.083504140772,6689.581388437353,51.74804529874905,28.744195018520458,22.31193512180229,12.598408612324787,20.16404931920802,82.86459081528614,67.86813743797761,135699250000.0,31.85009765625,0.4717876019145084,81.5302734375,1.216640994216056,49.429900713653126,0.00019609900880035778,2102772500.0,0.9555099279641521
2017-11-18,6760.5900390625,6756.3419921875,6752.908959960938,6658.84595703125,6511.797080078125,6757.432708794684,6723.589633610285,33.84307518439891,38.12809423034176,-4.285019045942846,53.561862734505176,6752.908959960938,6809.539556499814,6696.278363422061,51.74804529874905,28.744195018520458,22.31193512180229,12.598408612324787,19.623646411573503,82.86459081528614,85.3760743354274,135699250000.0,31.85009765625,0.4717876019145084,81.5302734375,1.216640994216056,49.429900713653126,0.00021256122486544438,2082507500.0,0.9648080499109847
2017-11-19,6769.5740234375,6759.616015625,6757.100463867188,6664.58255859375,6517.059379882812,6761.333836528194,6727.974848828968,33.35898769922642,37.174272924118696,-3.8152852248922784,53.561862734505176,6757.100463867188,6809.141695493006,6705.059232241369,51.74804529874905,28.744195018520458,22.31193512180229,12.598408612324787,19.121843711627168,82.86459081528614,82.86459081528614,135699250000.0,31.85009765625,0.4717876019145084,81.5302734375,1.216640994216056,49.429900713653126,0.0002307716342964019,2082172500.0,0.9649632775382443
2017-11-20,6786.4740234375,6763.593017578125,6760.252465820313,6670.47755859375,6522.40087890625,6765.853240283472,6732.621894170341,33.23134611313071,36.3856875619211,-3.1543414487903902,55.05020259863144,6760.252465820313,6812.424480225078,6708.080451415548,48.847916797472486,30.450754165455795,23.636607353653133,12.598408612324787,18.655884061677,88.54766317810581,84.75894826955935,137511000000.0,33.10986328125,0.4899648218712027,91.75,1.369615590106621,49.429900713653126,0.000230636259234791,2070049000.0,0.8752208281060013
2017-11-21,6800.31201171875,6774.747021484375,6767.549975585937,6677.39275390625,6528.460078125,6780.718892619669,6742.241011673927,38.47788094574207,36.8041262386853,1.6737547070567729,62.71201621630546,6767.549975585937,6833.088770259736,6702.011180912139,50.49807954854588,38.47404543612418,20.86008275708847,29.686056263738287,19.44375350468137,99.90776775470722,90.4400072493664,139402960000.0,124.60986328125,1.8493954486208608,134.81005859375,2.003814993292341,62.17923115431737,0.0002542493813567013,2060935500.0,0.9180102919281075
2017-11-22,6817.2259765625,6786.389013671875,6775.170971679688,6684.105751953125,6533.731376953125,6794.04827272145,6751.509074755951,42.539197965499625,37.95114058404817,4.588057381451456,66.55569457653925,6775.170971679688,6849.772285328048,6700.569658031327,47.97966203614975,39.36673447631476,20.38679807054715,31.763706004967204,20.32375011184465,96.54449225432764,94.99997439571356,140992110000.0,161.14990234375,2.402995183306511,150.830078125,2.245654868654645,60.94179701471254,0.00025417132127371876,2026278000.0,0.7842704702908485
2017-11-23,6834.13994140625,6797.364990234375,6780.316967773438,6690.7603515625,6539.074877929687,6805.32697896142,6760.090614646713,45.23636431470641,39.40818533017982,5.828178984526588,63.96337201905296,6780.316967773438,6865.280677919961,6695.3532576269145,47.97966203614975,39.36673447631476,20.38679807054715,31.763706004967204,21.14088981849626,96.54449225432764,97.66558408778752,140992110000.0,74.06982421875,1.090338021677817,152.419921875,2.2698627717447684,71.07612480032373,0.00022812843681072872,1995541500.0,0.7963502638256333
2017-11-24,6855.41396484375,6812.493994140625,6786.552978515625,6696.836357421875,6544.515380859375,6818.22439085197,6769.651321432142,48.57306941982824,41.2411621481095,7.331907271718741,76.60705861441907,6786.552978515625,6884.000892063857,6689.105064967393,46.042650664531735,41.022890480443984,21.244469362785548,31.763706004967204,21.899662403244182,99.6139089254785,97.56763114471126,141864220000.0,106.3701171875,1.568235439618615,124.72021484375,1.8437626163301024,66.09220462943006,0.0001813783083422509,1928953000.0,0.4521157332501103
2017-11-25,6875.10400390625,6830.789013671875,6792.788989257812,6702.81595703125,6551.187880859375,6829.13758552859,6778.503827714947,50.63375781364266,43.11968128121613,7.514076532426529,76.37785443654872,6792.788989257812,6899.77442380375,6685.803554711874,46.042650664531735,41.022890480443984,21.244469362785548,31.763706004967204,22.6042369462244,99.6139089254785,98.59077003509488,141864220000.0,106.3701171875,1.568235439618615,124.72021484375,1.8437626163301024,66.09220462943006,0.00012639612817260336,1862364500.0,0.46828104809772736
2017-11-26,6880.4400390625,6840.376025390625,6797.925,6708.795556640625,6557.9141845703125,6838.371827178037,6786.700592791618,51.6712343864192,44.82999190225674,6.841242484162457,76.37785443654872,6797.925,6913.170700470646,6682.6792995293545,46.042650664531735,41.022890480443984,21.244469362785548,31.763706004967204,23.2584847361346,99.6139089254785,99.6139089254785,141864220000.0,106.3701171875,1.568235439618615,124.72021484375,1.8437626163301024,66.09220462943006,0.00012120712388050933,1797314000.0,0.48522962598633296
2017-11-27,6882.6720703125,6849.9490234375,6803.46201171875,6714.562353515625,6564.534086914063,6844.548472155455,6793.502031809368,51.046440346086456,46.07328159102269,4.973158755063764,73.17743447461224,6803.46201171875,6923.164377465412,6683.759645972087,44.690995054837536,42.26360619902947,21.886997150630748,31.76370600496721,23.86600054105121,91.78248452107636,97.00343412401112,140082670000.0,87.81005859375,1.2930909889961928,92.080078125,1.356824475277385,66.09220462943006,0.00011523254912500263,1775927500.0,1.0031659513127646
2017-11-28,6891.6720703125,6862.906005859375,6809.623999023437,6721.214951171875,6571.492387695313,6854.980993867115,6802.306315622101,52.67467824501455,47.39356092182106,5.2811173231934845,76.01697525497659,6809.623999023437,6938.55055348941,6680.697444557464,44.92592258440271,41.56767231753909,19.589768258949125,35.93659880371008,24.72818613124113,99.25871719309347,96.88503687988278,142086510000.0,49.8798828125,0.7268492287695327,144.580078125,2.136299978940026,83.4583321474622,0.00010520146540405794,1770052500.0,1.132079415723545
2017-11-29,6878.71806640625,6867.066015625,6813.341015625,6725.95775390625,6577.604990234375,6850.274708151982,6803.942154221852,46.33255393012951,47.18135952348276,-0.8488055933532479,60.63865808271104,6813.341015625,6939.287869967411,6687.394161282589,50.17476154042752,34.560714285478966,26.574438947589297,13.063311230190653,23.8949807811661,47.74526991126555,79.5954905418118,139629520000.0,-42.9697265625,-0.6257095509477062,35.27001953125,0.5195079615981424,79.45757568096215,0.0002107646666179964,1780727000.0,1.3797679262458535
2017-11-30,6875.680078125,6875.392041015625,6819.492529296875,6731.366162109375,6583.369892578125,6853.920170719946,6809.129417971622,44.79075274832394,46.703238168450994,-1.9124854201270551,72.00831461481839,6819.492529296875,6944.622004464085,6694.363054129664,51.18083326075412,31.46125126621228,24.191198540708573,13.063311230190653,23.12129009895357,70.59096556747262,72.53165089061055,142098050000.0,6.6103515625,0.0962575384733321,123.92041015625,1.8358443825139623,80.24262648952447,0.00026872264002891126,1805197500.0,1.3674570234004866
2017-12-01,6867.366015625,6873.90302734375,6824.325024414063,6736.487763671875,6589.061689453125,6852.946274263031,6811.97833839965,40.96793586338117,45.55617770743703,-4.588241844055858,57.98487977619287,6824.325024414063,6945.716538017578,6702.933510810547,57.29720649882525,26.095475300887337,32.696204467515216,11.227318546825098,22.271720702372964,62.37915693256509,60.23846413710108,139795910000.0,-41.5703125,-0.6034162591253778,96.64990234375,1.4316510468558086,62.69804960123051,0.0003199410296535677,1821348500.0,1.2639755653572065
2017-12-02,6861.17998046875,6871.926025390625,6829.15751953125,6741.323564453125,6594.824287109375,6852.122208030257,6814.616227684861,37.50598034539598,43.946138235028826,-6.440157889632843,60.29286301518606,6829.15751953125,6945.852663714303,6712.4623753481965,57.29720649882525,26.095475300887337,32.696204467515216,11.227318546825098,21.482834834119544,62.37915693256509,65.11642647753426,139795910000.0,-41.5703125,-0.6034162591253778,96.64990234375,1.4316510468558086,62.69804960123051,0.0003485276449977917,1837499500.0,1.2528656470382713
2017-12-03,6848.2259765625,6869.9490234375,6833.657006835938,6746.159365234375,6600.643784179688,6851.424921217909,6817.05871776376,34.3662034541494,42.03015127885294,-7.663947824703541,60.29286301518606,6833.657006835938,6945.576830056471,6721.737183615404,57.29720649882525,26.095475300887337,32.696204467515216,11.227318546825098,20.75029795645565,62.37915693256509,62.37915693256509,139795910000.0,-41.5703125,-0.6034162591253778,96.64990234375,1.4316510468558086,62.69804960123051,0.00036001688604758605,1853783500.0,1.2418602280147601
2017-12-04,6838.42197265625,6858.57001953125,6835.532006835938,6749.550771484375,6605.741083984375,6839.724182136308,6813.97067327663,25.753508859677822,38.77482279501792,-13.021313935340096,48.347330509212455,6835.532006835938,6941.809343349039,6729.254670322836,63.13239044470084,23.683529587076467,29.67416829787221,11.227318546825092,20.070085141482043,21.58391646003249,48.78074344172089,137368740000.0,-103.14990234375,-1.499594419306194,17.77001953125,0.2629634674211178,62.69804960123051,0.000396202640931414,1875730500.0,1.2939865295147677
2017-12-05,6816.069921875,6845.875,6838.332006835937,6752.314970703125,6610.706782226563,6827.798917336491,6810.136546436695,17.66237089979677,34.55233241597369,-16.889961516176918,46.24766331396236,6838.332006835937,6932.527519162711,6744.136494509164,64.63224620534722,21.106154441977363,28.93619852308631,15.646834365633003,19.754138657492827,14.150050888549938,32.7043747603825,135282980000.0,-150.14990234375,-2.172194522761361,24.33984375,0.3612394321450551,47.18563313976018,0.0003860029597619083,1883832000.0,1.1071900254375124
2017-12-06,6801.8279296875,6834.59697265625,6837.486499023437,6755.369365234375,6615.640380859375,6819.888296640493,6807.636052834902,12.252243805590297,30.092314693897013,-17.840070888306716,37.3395182782216,6837.486499023437,6933.666990773155,6741.30600727372,63.82208855228671,19.84735627329869,29.246193068965376,19.144748997757503,19.71061082465459,23.464393119700187,19.73278682276087,137184750000.0,-48.01025390625,-0.703509807388214,70.169921875,1.046342453990068,34.079133553617055,0.0003486621089020891,1877901500.0,1.0127101980588438
2017-12-07,6794.8779296875,6828.028955078125,6838.988989257812,6759.1417578125,6620.749877929688,6818.803919272725,6808.021518828614,10.782400444110865,26.230331843939783,-15.44793139982892,42.99296370646184,6838.988989257812,6932.4728674779335,6745.505111037691,63.042664816409086,23.40150828665061,27.49293523329061,8.039044468649927,18.8769275135114,43.71317078991113,27.109204932720417,139138490000.0,-61.13037109375,-0.8893022399448891,19.5498046875,0.2877810983350493,42.541287548334346,0.0002761794837741055,1875127500.0,1.041923815847189
2017-12-08,6793.3759765625,6820.8009765625,6841.853491210937,6763.841962890625,6625.467578125,6822.077174480767,6810.396226924642,11.68094755612492,23.320454986376813,-11.639507430251893,46.81658324691616,6841.853491210937,6931.5196904479735,6752.187291973901,62.65676995229058,26.559447741861213,25.68638487186089,1.6710670044351366,17.647937477148812,58.84158660169268,42.006383503768,140964130000.0,-7.509765625,-0.1096702021639695,57.2900390625,0.8446382496371418,48.72813066067228,0.00014122496830641236,1865948500.0,0.9783978496726999
2017-12-09,6806.31796875,6822.369970703125,6844.717993164062,6768.062568359375,6629.58177734375,6824.846851964495,6812.595030717262,12.251821247233238,21.106728238548097,-8.85490699131486,43.39718324662357,6844.717993164062,6929.99238099185,6759.443605336274,62.65676995229058,26.559447741861213,25.68638487186089,1.6710670044351366,16.50673244338355,58.84158660169268,53.79878133109883,140964130000.0,-7.509765625,-0.1096702021639695,57.2900390625,0.8446382496371418,48.72813066067228,0.00012034846236104322,1856769500.0,0.9832345910464384
2017-12-10,6821.8919921875,6818.98095703125,6847.186499023437,6772.283173828125,6633.62927734375,6827.1904252199565,6814.630960154872,12.559465065084623,19.397275603855405,-6.837810538770782,43.39718324662357,6847.186499023437,6928.651309740493,6765.721688306381,62.65676995229058,26.559447741861213,25.68638487186089,1.6710670044351366,15.447042054887238,58.84158660169268,58.84158660169268,140964130000.0,-7.509765625,-0.1096702021639695,57.2900390625,0.8446382496371418,48.72813066067228,0.00010923134618975933,1857464000.0,0.9828669626975274
2017-12-11,6841.63203125,6821.72998046875,6847.81650390625,6777.203779296875,6638.02677734375,6834.558064128425,6819.108672597104,15.449391531321451,18.607698789348618,-3.1583072580271647,48.60905070376011,6847.81650390625,6929.971263049386,6765.661744763113,60.778098617397575,27.380409145364894,26.48035961035297,1.6710670044351612,14.463043836997803,78.27954539907746,65.32090620082094,142800910000.0,99.7099609375,1.471653344583479,84.3701171875,1.2424344092565542,48.72813066067228,0.00037730334728113126,1854705000.0,0.9903353902642199
2017-12-12,6851.52802734375,6823.202978515625,6847.564501953125,6782.71357421875,6642.296674804687,6838.829104142322,6822.309498643152,16.51960549917021,18.19008013131294,-1.670474632142728,47.90344634524463,6847.564501953125,6929.497471271896,6765.631532634354,58.47252014472632,26.7149241523497,25.11185974396168,3.093119595449408,13.65090639117292,73.58771393814364,70.23628197963792,140928100000.0,100.10986328125,1.4804311587416352,-0.16015625,-0.0023337955149749,48.30083334769402,0.0004969873735168644,1868888000.0,1.0020985741253623
2017-12-13,6858.67197265625,6826.023974609375,6847.986499023437,6788.260966796875,6646.701372070313,6844.516904226195,6826.271743535326,18.245160690868943,18.201096243224143,0.0440644476448,45.43940579300896,6847.986499023437,6930.434082118394,6765.5389159284805,56.81736106072801,27.14108489222562,23.99744180977158,6.147308663726652,13.114935124926756,85.80850277264325,79.22525403662145,142859190000.0,99.419921875,1.467153902147178,8.43994140625,0.1228993612432782,61.7310779400993,0.0005802917747926208,1885985000.0,1.0239158848029013
2017-12-14,6861.9619140625,6834.13994140625,6846.35498046875,6794.113759765625,6651.510971679688,6846.365039753896,6828.513079951691,17.851959802204874,18.13126895502029,-0.279309152815415,54.77226832671692,6846.35498046875,6926.634884795785,6766.075076141715,56.29469241353316,25.43642824576428,25.058376727266698,0.748693887815774,12.23163217941883,73.29335469685628,77.56319046921438,140869100000.0,43.68994140625,0.6412882499554184,-10.830078125,-0.1577036640078688,47.95307576296595,0.0006071457150203331,1941884000.0,1.0248243458414612
2017-12-15,6881.2619140625,6851.576953125,6848.7259765625,6801.7099609375,6656.943671875,6860.244276426373,6836.518042779343,23.72623364703032,19.25026189342229,4.475971753608018,59.64891847377782,6848.7259765625,6936.755818581509,6760.696134543492,58.65150288845936,28.1129818361786,22.333488036525303,11.456686293881823,12.176278901880472,95.63524557077646,84.912367680092,144398690000.0,96.5,1.4108021967259354,47.419921875,0.6883266000425214,65.24078322859515,0.0005886191503110988,2074758000.0,1.7012056345848527
2017-12-16,6893.5619140625,6867.59697265625,6851.09697265625,6806.4163671875,6662.330771484375,6871.98824591847,6843.930045397539,28.058200520930768,21.01184961892399,7.046350902006779,63.741095716896574,6851.09697265625,6945.998517186752,6756.195428125748,58.65150288845936,28.1129818361786,22.333488036525303,11.456686293881823,12.12487942988057,95.63524557077646,88.18794861280305,144398690000.0,96.5,1.4108021967259354,47.419921875,0.6883266000425214,65.24078322859515,0.0005545805444118401,2207632000.0,1.5988126644295788
2017-12-17,6908.41396484375,6879.97099609375,6853.999975585937,6811.1227734375,6668.094672851563,6881.925450873321,6850.793010784758,31.13244008856327,23.035967712851846,8.096472375711425,63.741095716896574,6853.999975585937,6955.739301195202,6752.2606499766725,58.65150288845936,28.1129818361786,22.333488036525303,11.456686293881823,12.077151348737804,95.63524557077646,95.63524557077646,144398690000.0,96.5,1.4108021967259354,47.419921875,0.6883266000425214,65.24078322859515,0.0005109029761032525,2295034000.0,1.537924928345288
2017-12-18,6932.20595703125,6895.43896484375,6858.119970703125,6816.9927734375,6674.44037109375,6899.284576219733,6861.457214846998,37.82736137273514,25.994246444828505,11.833114927906635,69.61950616468044,6858.119970703125,6975.310489529253,6740.929451876997,59.36068672391151,27.777115231782552,22.066669211156366,11.456686293881829,12.032832416248093,96.61537570433816,95.961955615297,146549270000.0,119.6796875,1.7407751784709324,116.23974609375,1.6898947122882868,65.24078322859515,0.00044646216564010825,2302371000.0,0.9340718763396516
2017-12-19,6953.67001953125,6907.815966796875,6865.09296875,6822.290576171875,6680.47697265625,6909.217733363813,6869.041872832868,40.1758605309451,28.830569262051824,11.345291268893275,77.12404303595571,6865.09296875,6990.164222629056,6740.021714870944,58.29132684631069,25.80725523873866,24.11818784308068,3.383179580178956,11.415000070814584,85.15717623975281,92.46926583828912,144465080000.0,101.5302734375,1.479532811618256,51.490234375,0.7449009512441318,65.03047181211339,0.0003553565434864968,2283731000.0,0.9126249983032152
2017-12-20,6958.54599609375,6919.903955078125,6869.442456054688,6826.956376953125,6685.763974609375,6917.1780760674565,6875.850620099877,41.327455967579226,31.329946603157307,9.99750936442192,80.02241115541162,6869.442456054688,7001.659742920523,6737.225169188852,58.11552336621707,24.03637225956432,24.43837637619276,0.8293062428216655,10.658879083100803,80.97825028720526,87.58360074376539,142576940000.0,85.16015625,1.2385490949277322,136.56982421875,2.001201887388193,64.87638081607275,0.00020183005831630798,2254711500.0,0.8374197763217157
