Date,sp500_close,bitcoin_close,nasdaq_close,tesla_close,sp500_volume,bitcoin_volume,nasdaq_volume,tesla_volume,sp500_volatility,bitcoin_volatility,nasdaq_volatility,tesla_volatility,sp500_high,sp500_low,bitcoin_high,bitcoin_low,nasdaq_high,nasdaq_low,tesla_high,tesla_low,is_trading_day,bitcoin_change_stockprice,sp500_change_stockprice,nasdaq_change_stockprice,tesla_change_stockprice,bitcoin_change_volume,sp500_change_volume,nasdaq_change_volume,tesla_change_volume,bitcoin_change_volatility,sp500_change_volatility,nasdaq_change_volatility,tesla_change_volatility
2016-04-05,2045.1700439453125,424.0299987792969,4843.93017578125,17.031333923339844,4154920000.0,60718000,1726010000.0,149230500.0,0.007659951195942271,0.010114802393162491,0.009116598140488454,0.022314847297985566,2062.5,2042.56005859375,424.2569885253906,420.614013671875,4872.7001953125,4838.6201171875,17.104000091552734,16.0,True,0.6136043065408936,-1.0144492387214377,-0.9785688461817155,3.433343457363125,19.914761337670317,19.19867114590714,1.1889337702919,-26.17084591808717,-3.8118033273740304,-0.0038973141683773527,-0.033118503930629206,-7.071435663807469
2016-04-06,2066.659912109375,423.4129943847656,4920.72021484375,17.69466781616211,3750800000.0,59091000,1761770000.0,175582500.0,0.007333427747838565,0.009730481878232581,0.008886748436149236,0.022620334933497563,2067.330078125,2043.0899658203125,424.5270080566406,422.72900390625,4921.509765625,4849.27978515625,17.849332809448242,16.89666748046875,True,-0.14550960929827772,1.0507619269939372,1.5852837732144742,3.8947853163352475,-2.6796007773642105,-9.726300386048347,2.0718304065445725,17.658588559309262,-3.799585004149042,-4.262735358897274,-2.5212222892485925,1.3689882410245158
2016-04-07,2041.9100341796875,422.7449951171875,4848.3701171875,17.14666748046875,3801250000.0,57858600,1908940000.0,132843000.0,0.007781967674067068,0.009735494838936482,0.00938692186954899,0.02406019753724724,2063.010009765625,2033.800048828125,423.6570129394531,420.51800537109375,4901.490234375,4831.490234375,17.95599937438965,16.96733283996582,True,-0.15776541495821084,-1.1975786526205012,-1.470315207883599,-3.0969800698537053,-2.0855967913895546,1.3450463901034437,8.353530824114387,-24.341548844560247,0.05151811355936786,6.116374792956858,5.62830642718728,6.365346083436818
2016-04-08,2047.5999755859373,420.3489990234375,4850.68994140625,16.67133331298828,3359530000.0,63454700,1588830000.0,110458500.0,0.007579951654457693,0.009800124164149838,0.009310004651229753,0.024260542354772548,2060.6298828125,2041.68994140625,425.3609924316406,419.635009765625,4892.60009765625,4835.35986328125,17.38800048828125,16.534666061401367,True,-0.5667710135955129,0.27865779152878023,0.04784750674307059,-2.772166475041915,9.672028013121636,-11.620388030253203,-16.76899221557514,-16.85034213319483,0.6638524931971146,-2.5959503826080033,-0.8194083149744236,0.8326815156656675
2016-04-09,2047.5999755859373,419.4110107421875,4850.68994140625,16.67133331298828,3359530000.0,49792700,1588830000.0,110458500.0,0.007579951654457693,0.009764796058391633,0.009310004651229753,0.024260542354772548,,,420.8909912109375,416.5150146484375,,,,,True,-0.22314512070426007,0.0,0.0,0.0,-21.53032005509442,0.0,0.0,0.0,-0.36048630779026425,0.0,0.0,0.0
2016-04-10,2047.5999755859373,421.5639953613281,4850.68994140625,16.67133331298828,3359530000.0,73478600,1588830000.0,110458500.0,0.007579951654457693,0.009602857032789871,0.009310004651229753,0.024260542354772548,,,422.43499755859375,419.2569885253906,,,,,True,0.5133352639766775,0.0,0.0,0.0,47.56902116173656,0.0,0.0,0.0,-1.6583963928524126,0.0,0.0,0.0
2016-04-11,2041.989990234375,422.4830017089844,4833.39990234375,16.661333084106445,3567840000.0,50747500,1545540000.0,137425500.0,0.007595369907965252,0.008454058256430657,0.009363440128778225,0.024304665382606953,2062.929931640625,2041.8800048828125,422.739013671875,420.5329895019531,4897.5498046875,4833.39990234375,17.266000747680664,16.35333251953125,True,0.21799924988104014,-0.2739785807018724,-0.3564449443554274,-0.059984577682492546,-30.935673788014473,6.200569722550475,-2.7246464379449,24.4136938307147,-11.963093613041732,0.20340833570478,0.5739575816582798,0.18187156407789562
2016-04-12,2061.719970703125,425.1900024414063,4872.08984375,16.521333694458008,4239740000.0,70728800,1759280000.0,86448000.0,0.007503227611095504,0.008464253780182672,0.009277586912379296,0.024514354030434293,2065.050048828125,2039.739990234375,427.2770080566406,422.8429870605469,4879.60009765625,4808.91015625,16.786666870117188,16.242000579833984,True,0.640736011028098,0.9662133782783799,0.8004705215368002,-0.8402652353309281,39.37395930834031,18.832122516704786,13.829470605742976,-37.094644007116585,0.12059916601898646,-1.2131377139791177,-0.9168982256325009,0.8627506058050738
2016-04-13,2082.419921875,423.7340087890625,4947.419921875,16.968666076660156,4191830000.0,69060400,1936450000.0,73884000.0,0.006509103583992924,0.008448934328334311,0.008249058426694557,0.02364074842056723,2083.179931640625,2065.919921875,426.6579895019531,422.9159851074219,4951.91015625,4903.60009765625,17.03333282470703,16.488666534423828,True,-0.34243365177535345,1.004013710204088,1.546155357164336,2.70760454618868,-2.3588693714583053,-1.1300221239981645,10.070597062434627,-14.533592448639643,-0.18098998737759997,-13.2492852227021,-11.086163841939879,-3.5636493165697614
2016-04-14,2082.780029296875,424.2820129394531,4945.89013671875,16.790666580200195,3765870000.0,45281000,1645810000.0,61983000.0,0.006499026661079691,0.00844969742433829,0.008254672011256042,0.023947566230825577,2087.840087890625,2078.1298828125,425.3710021972656,423.0130004882813,4961.2998046875,4931.81005859375,17.12266731262207,16.73666763305664,True,0.12932739384234893,0.01729273803483533,-0.030920867450245915,-1.0489893292484176,-34.43275741235209,-10.16167163267594,-15.008908053396674,-16.107682312814685,0.009031860993635732,-0.15481276005522293,0.06805121592203811,1.2978345896673016
2016-04-15,2080.72998046875,429.7130126953125,4938.22021484375,16.96733283996582,3701450000.0,54801500,1684790000.0,56286000.0,0.006504961283721261,0.008734731840211542,0.008274580822767597,0.023321632834933173,2083.219970703125,2076.31005859375,429.9280090332031,424.427001953125,4950.43017578125,4925.4599609375,16.97333335876465,16.607999801635742,True,1.2800447792337577,-0.09842848497145784,-0.15507667301498662,1.0521694235412493,21.025374881296788,-1.7106272919670595,2.3684386411554126,-9.191229853346883,3.3733091442096796,0.0913155607917604,0.2411823447910244,-2.6137662168220444
2016-04-16,2080.72998046875,430.5719909667969,4938.22021484375,16.96733283996582,3701450000.0,39392800,1684790000.0,56286000.0,0.006504961283721261,0.008618436709066465,0.008274580822767597,0.023321632834933173,,,432.625,428.9840087890625,,,,,True,0.19989580164132548,0.0,0.0,0.0,-28.117296059414432,0.0,0.0,0.0,-1.3314104344874789,0.0,0.0,0.0
2016-04-17,2080.72998046875,427.3989868164063,4938.22021484375,16.96733283996582,3701450000.0,52125900,1684790000.0,56286000.0,0.006504961283721261,0.0070822426001989815,0.008274580822767597,0.023321632834933173,,,431.3710021972656,426.0790100097656,,,,,True,-0.7369276722496432,0.0,0.0,0.0,32.32341950813347,0.0,0.0,0.0,-17.824509951455937,0.0,0.0,0.0
2016-04-18,2094.340087890625,428.5910034179688,4960.02001953125,16.92533302307129,3316880000.0,55670900,1672260000.0,64071000.0,0.006563187159732305,0.007085317145944698,0.008290214536577958,0.02315466960049774,2094.659912109375,2073.64990234375,429.2739868164063,427.08599853515625,4960.7900390625,4915.6298828125,17.220666885375977,16.777332305908203,True,0.27890019357359463,0.6541025289023228,0.4414506388753514,-0.24753340604954932,6.800841808007152,-10.389712139837092,-0.7437128662919457,13.831148065238242,0.04341203654376624,0.8950995013107255,0.1889366258571501,-0.7159157148951434
2016-04-19,2100.800048828125,435.5090026855469,4940.330078125,16.4913330078125,3896830000.0,52810500,1824250000.0,95362500.0,0.006567903070411697,0.0074799984223674005,0.008330251206290837,0.023810628018906318,2104.050048828125,2091.679931640625,436.0199890136719,428.10400390625,4968.669921875,4915.52001953125,16.95800018310547,16.083332061767578,True,1.614126104469693,0.3084485167834661,-0.3969730228651547,-2.564203697895895,-5.138052375657665,17.484804997467496,9.088897659454865,48.8387882193192,5.570410869308784,0.07185397223357093,0.4829388857939598,2.832942251935555
2016-04-20,2102.39990234375,441.3890075683594,4948.1298828125,16.6646671295166,4184880000.0,72890096,1781340000.0,77911500.0,0.006102834762077627,0.007756483306724645,0.007880396722472505,0.02353589301036745,2111.050048828125,2096.320068359375,443.0539855957031,434.406005859375,4969.31982421875,4928.2900390625,16.910667419433594,16.100000381469727,True,1.3501454267428992,0.07615448773992117,0.1578802339956331,1.0510619221744344,38.02197669024152,7.39190572850239,-2.3521995340550883,-18.29964608729847,3.69632276298979,-7.080925271708038,-5.4002511170204714,-1.1538335247634923
2016-04-21,2091.47998046875,449.4249877929688,4945.89013671875,16.55266761779785,4175290000.0,68204704,1758190000.0,41746500.0,0.006213294546663226,0.008110957106464405,0.007866508115084268,0.02326082753267619,2103.780029296875,2088.52001953125,450.5480041503906,440.9519958496094,4966.60986328125,4932.64013671875,16.726667404174805,16.46066665649414,True,1.8206117703021496,-0.5194027008290192,-0.04526449682595857,-0.6720777009723511,-6.428022813963641,-0.22915830322494113,-1.2995834596427391,-46.418051250457246,4.57003239383551,1.8099750180356367,-0.1762424897801318,-1.168706356585214
2016-04-22,2091.580078125,445.7369995117188,4906.22998046875,16.916667938232422,3790580000.0,58804400,2018930000.0,56794500.0,0.006214232945620537,0.008330814935146003,0.00803443714139611,0.023022775013873852,2094.320068359375,2081.199951171875,449.80999755859375,444.1499938964844,4921.66015625,4872.02001953125,16.933332443237305,16.380666732788086,True,-0.8206015200358463,0.004785972478082989,-0.8018810599038417,2.199043252962962,-13.782486322351017,-9.213970766102475,14.830024058833224,36.046135604182396,2.710627436389368,0.015103081791201234,2.134734037708963,-1.02340520116031
2016-04-23,2091.580078125,450.2820129394531,4906.22998046875,16.916667938232422,3790580000.0,50485400,2018930000.0,56794500.0,0.006214232945620537,0.008373029759310747,0.00803443714139611,0.023022775013873852,,,450.2820129394531,444.33099365234375,,,,,True,1.0196625886370603,0.0,0.0,0.0,-14.146900572066034,0.0,0.0,0.0,0.5067310280372217,0.0,0.0,0.0
2016-04-24,2091.580078125,458.5549926757813,4906.22998046875,16.916667938232422,3790580000.0,68198400,2018930000.0,56794500.0,0.006214232945620537,0.00884152181811604,0.00803443714139611,0.023022775013873852,,,460.14599609375,448.9280090332031,,,,,True,1.8372885211030088,0.0,0.0,0.0,35.08539102393959,0.0,0.0,0.0,5.5952513280432825,0.0,0.0,0.0
2016-04-25,2087.7900390625,461.4259948730469,4895.7900390625,16.788000106811523,3319740000.0,87091800,1582270000.0,55054500.0,0.005595771555186286,0.008855497830179047,0.007417913470370958,0.02316268664158649,2089.3701171875,2077.52001953125,466.6199951171875,453.5920104980469,4904.8701171875,4878.3701171875,17.158666610717773,16.71733283996582,True,0.6260976858004641,-0.18120458796383465,-0.21278948291887367,-0.7605979610801672,27.703582488738743,-12.421318109629665,-21.62828825169768,-3.0636769405488207,0.15807247157804127,-9.952336770222136,-7.673514151335081,0.6077096597969955
2016-04-26,2091.699951171875,466.0889892578125,4888.27978515625,16.916000366210938,3557190000.0,78971904,1825020000.0,48357000.0,0.005580078395489154,0.008318423801519089,0.007431828411177743,0.02247425529691366,2096.8701171875,2085.800048828125,467.9649963378906,461.6210021972656,4915.0,4875.419921875,17.048667907714844,16.625999450683594,True,1.0105617014595225,0.18727515871905798,-0.15340228740055029,0.7624509088934195,-9.323376023919582,7.15266858247936,15.341882232488757,-12.165218102062504,-6.064865453748292,-0.2804467541672073,0.1875856447013602,-2.9721567075764677
2016-04-27,2095.14990234375,444.68701171875,4863.14013671875,16.764667510986328,4100110000.0,93564896,1938780000.0,48087000.0,0.005551520994790353,0.012269705697754799,0.007447871963759118,0.022555514888861476,2099.889892578125,2082.31005859375,467.0790100097656,444.1340026855469,4872.91015625,4826.3798828125,17.0,16.626667022705078,True,-4.591822169655291,0.1649352800310755,-0.5142841560304978,-0.8946136908751234,18.478713644791945,15.262608969439363,6.23335634677975,-0.5583472920156374,47.500367744116836,-0.5117741844251844,0.21587625135754962,0.36156745073094854
2016-04-28,2075.81005859375,449.010986328125,4805.2900390625,16.513999938964844,4309840000.0,74064704,2161400000.0,37785000.0,0.005811388284284539,0.01175677661609693,0.007701921341231319,0.022725832766594803,2099.300048828125,2071.6201171875,449.5509948730469,436.6499938964844,4889.16015625,4796.31982421875,16.89533233642578,16.496000289916992,True,0.9723635940394271,-0.9230768513682652,-1.1895626288754735,-1.4952135009967504,-20.84135486026725,5.115228615817635,11.482478672154661,-21.42366959885208,-4.180451384027317,4.6810106588455636,3.4110330938607714,0.7551052528507629
2016-04-29,2065.300048828125,455.0969848632813,4775.35986328125,16.05066680908203,4704720000.0,49258500,2376460000.0,81207000.0,0.005800772185318124,0.011853683963635807,0.007782504243355694,0.0232448085006082,2073.85009765625,2052.280029296875,455.3840026855469,446.0169982910156,4807.89013671875,4740.83984375,16.562000274658203,15.854000091552734,True,1.3554230788261457,-0.5063088369821722,-0.6228588813150915,-2.8056989923414988,-33.49261208145785,9.162289087297903,9.950032386416208,114.91861849940452,0.8242680005180469,-0.18267750229534752,1.046270126039639,2.283637917006276
2016-04-30,2065.300048828125,448.3179931640625,4775.35986328125,16.05066680908203,4704720000.0,69322600,2376460000.0,81207000.0,0.005800772185318124,0.012299679905532834,0.007782504243355694,0.0232448085006082,,,455.5870056152344,447.6969909667969,,,,,True,-1.4895707782496825,0.0,0.0,0.0,40.73225940700589,0.0,0.0,0.0,3.7625091344195782,0.0,0.0,0.0
2016-05-01,2065.300048828125,451.875,4775.35986328125,16.05066680908203,4704720000.0,40660100,2376460000.0,81207000.0,0.005800772185318124,0.012339997276846733,0.007782504243355694,0.0232448085006082,,,452.47900390625,447.927001953125,,,,,True,0.7934115717358248,0.0,0.0,0.0,-41.346544993984644,0.0,0.0,0.0,0.32779203705750604,0.0,0.0,0.0
2016-05-02,2081.429931640625,444.66900634765625,4817.58984375,16.1200008392334,3841110000.0,92127000,1880460000.0,57658500.0,0.00591293363746662,0.012768824876197928,0.007910356445405924,0.022741448248341817,2083.419921875,2066.110107421875,452.4450073242188,441.7760009765625,4821.56982421875,4768.27978515625,16.21266746520996,15.654666900634766,True,-1.5946873919432947,0.7809946463542827,0.8843308499840052,0.43196978029682587,126.57839011709267,-18.35624649288374,-20.871380120010443,-28.99811592596697,3.475102868586477,1.9335607151127032,1.6428157062604143,-2.165473861628986
2016-05-03,2063.3701171875,450.3039855957031,4763.22021484375,15.48799991607666,4173390000.0,59366400,1984340000.0,64533000.0,0.006146846880499831,0.012913088015988745,0.008165402443796427,0.02353520150886034,2077.179931640625,2054.889892578125,451.0969848632813,442.6170043945313,4791.43017578125,4749.7099609375,15.927332878112791,15.441332817077637,True,1.267230044731571,-0.8676638198860664,-1.128564918758812,-3.9206010561646742,-35.56025920739848,8.65062442887603,5.524180253767685,11.922786753037284,1.1298074896440413,3.9559592137318633,3.224203613967669,3.4903373428576634
2016-05-04,2051.1201171875,446.7219848632813,4725.64013671875,14.837332725524902,4058560000.0,50407300,1950800000.0,130507500.0,0.006246355261506626,0.013047239011588965,0.008260356424841624,0.02459435574712716,2060.300048828125,2045.550048828125,450.37799072265625,445.6300048828125,4751.64013671875,4713.91015625,15.630666732788086,14.69333267211914,True,-0.7954628089030136,-0.5936889314214544,-0.7889636932570943,-4.201105333661326,-15.091196366968518,-2.751480211530677,-1.6902345364201654,102.23374087676072,1.0388761807719193,1.6188524448603747,1.1628818260799534,4.500298150700255
2016-05-05,2050.6298828125,447.97601318359375,4717.08984375,14.10200023651123,4008530000.0,50440800,1888350000.0,168822000.0,0.006127869667808495,0.01302467576071727,0.008030810844854337,0.02457848469684852,2060.22998046875,2045.77001953125,448.5060119628906,445.8829956054688,4744.5498046875,4709.75,15.242667198181152,13.986000061035156,True,0.2807178430441981,-0.02390081258001331,-0.18093406864211348,-4.955961442777834,0.06645862801617497,-1.232703224789089,-3.2012507689153202,29.35808286880064,-0.1729350619824932,-1.896875677698029,-2.7788822682876857,-0.0645312706778034
2016-05-06,2057.139892578125,459.6029968261719,4736.16015625,14.32866668701172,3796350000.0,72796800,1860800000.0,85278000.0,0.0061499810009571065,0.01370934961978117,0.00806775646909285,0.02436822842459208,2057.719970703125,2039.449951171875,461.375,447.0679931640625,4736.16015625,4684.27978515625,14.424667358398438,13.87399959564209,True,2.5954478142589776,0.31746390805036384,0.4042813075792351,1.6073354609201562,44.32126373887806,-5.293212224930333,-1.4589456403738765,-49.486441340583575,5.256743980751466,0.3608323013912784,0.46004849263989733,-0.8554484739386803
2016-05-07,2057.139892578125,458.5360107421875,4736.16015625,14.32866668701172,3796350000.0,38364500,1860800000.0,85278000.0,0.0061499810009571065,0.013718107387449358,0.00806775646909285,0.02436822842459208,,,460.6749877929688,457.3240051269531,,,,,True,-0.23215385699234536,0.0,0.0,0.0,-47.29919447008659,0.0,0.0,0.0,0.06388171511471086,0.0,0.0,0.0
2016-05-08,2057.139892578125,458.5480041503906,4736.16015625,14.32866668701172,3796350000.0,40315000,1860800000.0,85278000.0,0.0061499810009571065,0.013637017291569895,0.00806775646909285,0.02436822842459208,,,459.4169921875,455.9830017089844,,,,,True,0.002615586981646878,0.0,0.0,0.0,5.084127253059467,0.0,0.0,0.0,-0.5911172262265008,0.0,0.0,0.0
2016-05-09,2058.68994140625,460.4830017089844,4750.2099609375,13.928000450134276,3788620000.0,55493100,1625100000.0,71646000.0,0.006150331501263744,0.013604087085996464,0.008085786878592962,0.024706065362813612,2064.14990234375,2054.31005859375,462.4809875488281,456.531005859375,4771.93994140625,4735.06005859375,14.40999984741211,13.786666870117188,True,0.4219836398980714,0.07534970439868616,0.29664969561806753,-2.796256243720363,37.648765968001975,-0.20361663176472478,-12.666595012897675,-15.98536551044818,-0.2414765990931711,0.005699209584286713,0.22348728012782093,1.3863828438204884
2016-05-10,2084.389892578125,450.8949890136719,4809.8798828125,13.912667274475098,3600200000.0,58956100,1760120000.0,61059000.0,0.0063540381872623,0.0142921725571193,0.007822348849960243,0.024704254088742595,2084.8701171875,2062.6298828125,461.9289855957031,448.9540100097656,4811.2998046875,4758.2001953125,13.964667320251465,13.666666984558104,True,-2.0821643056809114,1.2483643435067249,1.256153356708123,-0.11008885097379961,6.240415475077077,-4.973314821755681,8.30841179004369,-14.776819361862492,5.057931978626651,3.312125305061997,-3.2580382415243747,-0.007331293123435945
2016-05-11,2064.4599609375,452.7279968261719,4760.68994140625,13.93066692352295,3821980000.0,50605200,1859110000.0,77428500.0,0.00656799058796654,0.014295998675340435,0.007972686736466249,0.024629827647073287,2083.2900390625,2064.4599609375,454.5759887695313,450.864013671875,4812.18994140625,4760.35986328125,14.36533260345459,13.736666679382324,True,0.406526543244512,-0.9561518078546327,-1.0226854433938004,0.12937597581215154,-14.1646072246977,6.160213321482133,5.624048360339073,26.809315580012782,0.026770725065383694,3.367187832347973,1.9219020960279831,-0.3012697384100482
2016-05-12,2064.110107421875,454.7659912109375,4737.330078125,13.8186674118042,3782390000.0,59849300,1930450000.0,54757500.0,0.006556724410096415,0.014281516482831571,0.008006713681853449,0.024474121664038954,2073.989990234375,2053.1298828125,454.9490051269531,449.25,4779.4599609375,4710.169921875,14.111332893371582,13.577333450317385,True,0.4501586822668102,-0.01694649071644072,-0.49068230800071166,-0.803978103371572,18.267095081137906,-1.0358505277369368,3.8373200079607983,-29.27991630988589,-0.10130241921360028,-0.17153157756903958,0.42679395932572195,-0.6321846229112249
2016-05-13,2046.6099853515625,455.6700134277344,4717.68017578125,13.84066677093506,3579880000.0,60845000,1698030000.0,42342000.0,0.0066284760694675865,0.014241522820736114,0.00779612803775177,0.023488930675156304,2066.7900390625,2043.1300048828125,457.0549926757813,453.4530029296875,4759.2900390625,4708.259765625,14.079999923706056,13.779999732971191,True,0.1987884393882755,-0.847828902508041,-0.4147885416404651,0.1592002938870074,1.663678606098995,-5.3540221923175535,-12.03967986738843,-22.673606355293796,-0.2800379227481553,1.0943217204719469,-2.6301133332512494,-4.0254396149800975
2016-05-14,2046.6099853515625,455.6709899902344,4717.68017578125,13.84066677093506,3579880000.0,37209000,1698030000.0,42342000.0,0.0066284760694675865,0.014246999385747914,0.00779612803775177,0.023488930675156304,,,456.83599853515625,454.7860107421875,,,,,True,0.00021431353198764214,0.0,0.0,0.0,-38.84624866463966,0.0,0.0,0.0,0.03845491160416881,0.0,0.0,0.0
2016-05-15,2046.6099853515625,457.5679931640625,4717.68017578125,13.84066677093506,3579880000.0,28514000,1698030000.0,42342000.0,0.0066284760694675865,0.01411787974018532,0.00779612803775177,0.023488930675156304,,,458.6919860839844,455.4590148925781,,,,,True,0.4163098409817101,0.0,0.0,0.0,-23.368002365019215,0.0,0.0,0.0,-0.9062936135994959,0.0,0.0,0.0
2016-05-16,2066.659912109375,454.1629943847656,4775.4599609375,13.88599967956543,3501360000.0,59171500,1741510000.0,44241000.0,0.006858821218499157,0.014225492821304246,0.008148788175582004,0.022084258118395268,2071.8798828125,2046.530029296875,458.2000122070313,452.9450073242188,4791.25,4724.72998046875,14.210000038146973,13.861332893371582,True,-0.7441514332660049,0.9796652464963085,1.2247499407202156,0.327534138207608,107.51735989338572,-2.1933696101545275,2.5606143589924857,4.484908601388682,0.7622467615488571,3.475084568723097,4.523529322793607,-5.9801468878560975
2016-05-17,2047.2099609375,453.7829895019531,4715.72998046875,13.644000053405762,4108960000.0,64100300,1925230000.0,42654000.0,0.006822066995703956,0.01412970182245316,0.008268608085299943,0.020879089993352605,2065.68994140625,2040.8199462890625,455.0719909667969,453.6050109863281,4776.14990234375,4703.39013671875,13.98799991607666,13.601332664489746,True,-0.08367147643265627,-0.9411297455333645,-1.2507691606113647,-1.742759842604591,8.329685743981475,17.35325702012933,10.549465693564786,-3.587170271919715,-0.673375608524629,-0.5358679228446794,1.4704015755002908,-5.457136565700649
2016-05-18,2047.6300048828125,454.6189880371094,4739.1201171875,14.07800006866455,4101320000.0,86850096,1934100000.0,84262500.0,0.006532779575365878,0.014128936762800338,0.007738549599564803,0.02039208435872748,2060.610107421875,2034.489990234375,455.99798583984375,453.2990112304688,4762.27978515625,4704.490234375,14.354000091552734,13.850000381469728,True,0.18422870722276663,0.020517873267866804,0.49600246018379757,3.180885470243422,35.49093529983478,-0.18593512713679372,0.4607241732156764,97.54888169925447,-0.005414549170501548,-4.240465837117258,-6.4104923134219565,-2.332504121492729
2016-05-19,2040.0400390625,438.7149963378906,4712.52978515625,14.347332954406738,3846770000.0,96027400,1805890000.0,102994500.0,0.006184235504821767,0.015441660990832193,0.0073558292480642995,0.020436969157163414,2044.2099609375,2025.9100341796875,454.6329956054688,438.7149963378906,4735.27001953125,4678.3798828125,14.452667236328123,13.81999969482422,True,-3.4983122389776966,-0.3706707658226005,-0.5610816221942594,1.9131473535199062,10.566832303789276,-6.20653838276457,-6.628923013287835,22.230529595015568,9.291033359906375,-5.335310437511442,-4.945634147282929,0.22010892877031285
2016-05-20,2052.320068359375,442.6759948730469,4769.56005859375,14.685333251953123,3507650000.0,81987904,1970520000.0,135106500.0,0.006262156823722882,0.015332342085758807,0.007726013082083729,0.020667282750275295,2058.35009765625,2041.8800048828125,444.0539855957031,437.3890075683594,4781.7001953125,4729.0,14.703332901000977,14.423333168029783,True,0.9028637197771028,0.6019504059596059,1.2101838298643086,2.355840619441185,-14.620302122102647,-8.81570772362268,9.116280615098372,31.178363893217597,-0.7079478375952575,1.259999216400498,5.032523479481865,1.1269459347946098
2016-05-21,2052.320068359375,443.18798828125,4769.56005859375,14.685333251953123,3507650000.0,42762300,1970520000.0,135106500.0,0.006262156823722882,0.014956168508253142,0.007726013082083729,0.020667282750275295,,,443.7780151367188,441.70599365234375,,,,,True,0.1156587242436613,0.0,0.0,0.0,-47.843159888561125,0.0,0.0,0.0,-2.4534645483488604,0.0,0.0,0.0
2016-05-22,2052.320068359375,439.322998046875,4769.56005859375,14.685333251953123,3507650000.0,39657600,1970520000.0,135106500.0,0.006262156823722882,0.014965773001076797,0.007726013082083729,0.020667282750275295,,,443.427001953125,439.0350036621094,,,,,True,-0.8720882191243562,0.0,0.0,0.0,-7.260367192597217,0.0,0.0,0.0,0.06421760237826923,0.0,0.0,0.0
2016-05-23,2048.0400390625,444.1549987792969,4765.77978515625,14.414667129516602,3055480000.0,50582500,1865110000.0,76537500.0,0.006253109000204864,0.01498589758802123,0.007705330544351912,0.02081911786209007,2055.580078125,2047.260009765625,444.3450012207031,438.822998046875,4792.64013671875,4763.91015625,14.84000015258789,14.390666961669922,True,1.0998742961110253,-0.20854589704891735,-0.07925832552813095,-1.8431050749258548,27.548061405632218,-12.890966886662014,-5.349349410307935,-43.35024591710983,0.13447074830672534,-0.14448414137031573,-0.2677000092036974,0.7346641242073959
2016-05-24,2076.06005859375,445.9809875488281,4861.06005859375,14.52733325958252,3627340000.0,65783100,1942280000.0,45207000.0,0.006498855189166433,0.014596401991783881,0.008421088113392752,0.02093251662755288,2079.669921875,2052.64990234375,447.1000061035156,443.9299926757813,4865.990234375,4792.6298828125,14.582667350769045,14.345333099365234,True,0.41111521305619014,1.3681382686285826,1.9992588355480567,0.7816075741021722,30.051104631048297,18.71588097451138,4.137557570330963,-40.93483586477217,-2.5990808621879746,3.929984091969585,9.289122185231857,0.544685736513828
2016-05-25,2090.5400390625,449.5989990234375,4894.89013671875,14.638667106628418,3859160000.0,65231000,1784420000.0,46902000.0,0.006363753469235701,0.014631349125185612,0.008020627436125567,0.020236298618294825,2094.72998046875,2078.929931640625,450.2980041503906,446.06201171875,4905.4501953125,4872.419921875,14.757332801818848,14.434000015258787,True,0.8112479176510368,0.6974740643369559,0.6959403446413326,0.7663749778195506,-0.8392733087981608,6.390909040784698,-8.127561422657903,3.749419337713178,0.2394229305372919,-2.0788541365861724,-4.755450505621706,-3.3260119728826254
2016-05-26,2090.10009765625,453.3840026855469,4901.77001953125,15.008000373840332,3230990000.0,65203800,1606250000.0,61086000.0,0.0063640486859532705,0.014591457702035808,0.008027071070045683,0.020920743552185716,2094.300048828125,2087.080078125,453.6440124511719,447.89599609375,4909.3798828125,4887.27001953125,15.017333030700684,14.603333473205566,True,0.8418621194288045,-0.02104439035032213,0.14055234377765569,2.522997924071091,-0.04169796569115647,-16.27737642388499,-9.98475695183869,30.24178073429704,-0.2726435054518417,0.004639034478581827,0.08033827741571464,3.3822634603351442
2016-05-27,2099.06005859375,473.4639892578125,4933.5,14.869333267211914,3079150000.0,164780992,1505020000.0,54754500.0,0.006405028420037332,0.014065480384818498,0.008116504687586266,0.02076841317580881,2099.06005859375,2090.06005859375,478.1489868164063,453.52099609375,4933.5,4902.5,15.062000274658203,14.716667175292969,True,4.428913780222743,0.4286857336424754,0.6473167925529211,-0.9239545787200321,152.71685392569142,-4.699488392102735,-6.302256809338525,-10.364895393379825,-3.6046934306222522,0.6439255276992517,1.1141500649510805,-0.7281307951456095
2016-05-28,2099.06005859375,530.0399780273438,4933.5,14.869333267211914,3079150000.0,181199008,1505020000.0,54754500.0,0.006405028420037332,0.024634122330543285,0.008116504687586266,0.02076841317580881,,,533.4730224609375,472.6990051269531,,,,,True,11.949375254117633,0.0,0.0,0.0,9.96353754199999,0.0,0.0,0.0,75.13886235362423,0.0,0.0,0.0
2016-05-29,2099.06005859375,526.2329711914062,4933.5,14.869333267211914,3079150000.0,148736992,1505020000.0,54754500.0,0.006405028420037332,0.024693608098249102,0.008116504687586266,0.02076841317580881,,,553.9600219726562,512.1790161132812,,,,,True,-0.7182489988974194,0.0,0.0,0.0,-17.915117945899574,0.0,0.0,0.0,0.24147711417370488,0.0,0.0,0.0
